Conversion ID,Advertiser,Status,Conversion Time,Estimate M1 Cashback Value
314097539,Lazada SG,Approved,20/10/2023 01:26,0.026
314097540,Lazada SG,Approved,20/10/2023 01:26,0.014
314097541,Lazada SG,Approved,20/10/2023 01:26,0.026
314097542,Lazada SG,Approved,20/10/2023 01:26,0.01
314097562,Lazada SG,Approved,20/10/2023 01:21,0.037
314097563,Lazada SG,Approved,20/10/2023 01:21,0.04
314097564,Lazada SG,Approved,20/10/2023 01:21,0.007
314097565,Lazada SG,Approved,20/10/2023 01:21,0.033
314097566,Lazada SG,Approved,20/10/2023 01:21,0.033
314097567,Lazada SG,Approved,20/10/2023 01:21,0.014
314097568,Lazada SG,Approved,20/10/2023 01:21,0.102
314097569,Lazada SG,Approved,20/10/2023 01:21,0.006
7f3bc2feddad418c9a8c0b78f175ece2-1,Shopee SG,Approved,19/10/2023 22:25,0.02
5ed069c4583e47ddaacd0f942a675278-1,Shopee SG,Approved,19/10/2023 22:25,0.044
74f95605be874a5bab186ee21e96cc17-1,Shopee SG,Approved,19/10/2023 21:48,0.108
9664b1a3cb474627b082dd9c302d0477-1,Shopee SG,Approved,19/10/2023 21:48,0.074
861c483601f84a4ea3854d7873fbec17-1,Shopee SG,Approved,19/10/2023 21:48,0.021
146962f8e8e5423cb3081c99ee2d0a7d-1,Shopee SG,Approved,19/10/2023 21:46,0.038
313848793,Lazada SG,Approved,19/10/2023 21:11,0.011
313848794,Lazada SG,Approved,19/10/2023 21:11,0.063
313848795,Lazada SG,Approved,19/10/2023 21:11,0.063
313848796,Lazada SG,Approved,19/10/2023 21:11,0.016
313848797,Lazada SG,Approved,19/10/2023 21:11,0.063
313848798,Lazada SG,Approved,19/10/2023 21:11,0.016
313848799,Lazada SG,Approved,19/10/2023 21:11,0.016
36047f5043804e8a8408b0d8816ebc36-1,Shopee SG,Approved,19/10/2023 20:33,0.257
9aff972823134a48944c25f647102ff2-1,Shopee SG,Approved,19/10/2023 20:33,0.257
313849309,Lazada SG,Approved,19/10/2023 19:14,0.286
b777b81b5f9f43868ec4d07790b9b807-1,Shopee SG,Approved,19/10/2023 19:05,0.045
c516730baba84ddaa09d5b25e4831c07-1,Shopee SG,Approved,19/10/2023 19:05,0.018
83d1beaa1dca4eb9bce093eef8f6854a-1,Shopee SG,Approved,19/10/2023 19:05,0.063
e0d16a5386d44f3ead03909f562fcf54-1,Shopee SG,Approved,19/10/2023 18:45,0.295
87ebaaa741994926bac031a9e4dea2e3-1,Shopee SG,Approved,19/10/2023 13:37,0.337
391341506fc9454b91d694f7213aa895-1,Shopee SG,Approved,19/10/2023 09:48,0.043
59d549d51107408cb1726bd85560331a,Shopee SG,Approved,19/10/2023 07:50,0.294
313852284,Lazada SG,Approved,19/10/2023 00:33,0.448
313852285,Lazada SG,Approved,19/10/2023 00:33,0.448
313852286,Lazada SG,Approved,19/10/2023 00:33,0.448
313599162,Lazada SG,Approved,18/10/2023 22:39,13.852
1c41c7402e554096bc5304ff73cc2951-1,Shopee SG,Approved,18/10/2023 21:11,0.133
06b148b16c554267ae983fd47b8a046d-1,Shopee SG,Approved,18/10/2023 21:11,0.067
313599971,Lazada SG,Approved,18/10/2023 20:34,0.012
313599972,Lazada SG,Approved,18/10/2023 20:34,0.012
6551b15d44c547f383750b237a4ca2a7-1,Shopee SG,Approved,18/10/2023 20:25,0.122
fa6c424758a34793a2380179b160d4d2-1,Shopee SG,Approved,18/10/2023 20:25,0.095
c4d9e418625c435fb33b93ec76108663-1,Shopee SG,Approved,18/10/2023 20:25,0.105
a67dc8197a9f4835b8024d7974a4c11d-1,Shopee SG,Approved,18/10/2023 15:01,0.705
7345d177725847ce9997d1c9ef8fa033-1,Shopee SG,Approved,18/10/2023 13:24,2.245
5e0794f8003f4ea98491eafe174c5ffd-1,Shopee SG,Approved,18/10/2023 13:24,1.961
3c79107769e44621b878c6c0a5119983-1,Shopee SG,Approved,18/10/2023 09:17,0.006
038d63eb2af449f09c6d8c302c850354-1,Shopee SG,Approved,18/10/2023 09:17,0.079
4d6fc05387e246b4a19140a6302dc6db-1,Shopee SG,Approved,18/10/2023 09:17,0.095
8516017383404611b33a238e26bfc838-1,Shopee SG,Approved,18/10/2023 09:17,0.065
3817df9fd8d64911b07c58df5c19b64e,Shopee SG,Approved,18/10/2023 00:47,0.112
ec886ced698346329189f7d3768c7ea4,Shopee SG,Approved,17/10/2023 23:54,0.432
87ec2306db024eb693a00c818c44197e-1,Shopee SG,Approved,17/10/2023 21:23,3.456
ded1cef83f0e4d07b947b32b07011229-1,Shopee SG,Approved,17/10/2023 21:23,1.037
313324390,Lazada SG,Approved,17/10/2023 21:07,0.007
313324391,Lazada SG,Approved,17/10/2023 21:07,0.156
313324392,Lazada SG,Approved,17/10/2023 21:07,0.035
313324618,Lazada SG,Approved,17/10/2023 20:16,0.246
313326185,Lazada SG,Approved,17/10/2023 13:38,0.6
f4f12fbbb51e4fb584199d6361fb5bb7-1,Shopee SG,Approved,17/10/2023 12:55,0.311
313326316,Lazada SG,Approved,17/10/2023 12:51,0.316
20d67543fad44552b3b49e5329dbc091-1,Shopee SG,Approved,17/10/2023 10:34,0.014
313327448,Lazada SG,Approved,17/10/2023 08:03,0.151
fe550e28cff942b9b6dc212723323d93-1,Shopee SG,Approved,17/10/2023 01:04,0.235
63563a4970ff430b9dd9357f8473c442-1,Shopee SG,Approved,17/10/2023 01:04,0.203
3932ef390bc0486d89c7a6f6266dd485-1,Shopee SG,Approved,17/10/2023 01:04,0.045
68b13ab808af48b9ac954cae8d8baf39-1,Shopee SG,Approved,17/10/2023 01:04,0.052
313327862,Lazada SG,Approved,17/10/2023 00:50,0.055
313327863,Lazada SG,Approved,17/10/2023 00:50,0.491
313327944,Lazada SG,Approved,17/10/2023 00:09,0.408
ba4af021d01943c5ab6f9d8eee83929d-1,Shopee SG,Rejected,16/10/2023 22:48,0.105
313057753,Lazada SG,Approved,16/10/2023 22:41,0.708
313058316,Lazada SG,Approved,16/10/2023 20:55,1.156
a2842030e3e54c9e9a6f4260f1984dbd-1,Shopee SG,Approved,16/10/2023 13:10,0.183
157c688b1a9f4d3f8de0127d91e95de6,Shopee SG,Approved,16/10/2023 11:11,0.023
49b4c1e810fa4e9386fde0889c6277fb,Shopee SG,Approved,16/10/2023 11:11,0.045
33ff8c7e0001476ea14a344c1de54081,Shopee SG,Approved,16/10/2023 11:11,0.045
145839a5e1e747c4acdf6e4fab2aee0b-1,Shopee SG,Approved,16/10/2023 07:52,0.056
27371f3527e741e0ab84bac2b26be60b-1,Shopee SG,Approved,16/10/2023 07:52,0.045
527694cfacf84c7ebc01dd24be134c49-1,Shopee SG,Approved,16/10/2023 07:52,0.187
4dfc996915714fb5bb0efd5506e0c01e-1,Shopee SG,Approved,16/10/2023 07:52,0.206
5bc508118dac42f2b32141544b084f6e-1,Shopee SG,Approved,16/10/2023 07:52,0.203
aa3c2f41c68a4d9fb1c5afb9586a59e0-1,Shopee SG,Approved,16/10/2023 07:52,0.276
184010a2ff2c48fa8376ee8554bf8726-1,Shopee SG,Approved,16/10/2023 02:11,0.378
312762998,Lazada SG,Approved,15/10/2023 23:16,0.121
312763206,Lazada SG,Approved,15/10/2023 23:04,0.032
312763207,Lazada SG,Approved,15/10/2023 23:04,0.032
c672983aa74a40c0bdbfd11effc7d53d-1,Shopee SG,Approved,15/10/2023 22:11,0.024
312763509,Lazada SG,Approved,15/10/2023 22:02,0.007
312763510,Lazada SG,Approved,15/10/2023 22:02,0.007
8e557a37f2fb40059828b1bd91d42160-1,Shopee SG,Approved,15/10/2023 20:59,0.057
f7afb7cb5d72413ba88ddae8575ba574-1,Shopee SG,Approved,15/10/2023 20:59,0.088
02afb27074a64d78aca734304df0bee6-1,Shopee SG,Approved,15/10/2023 20:59,0.355
271289988c024803a193b851905f992d-1,Shopee SG,Approved,15/10/2023 20:59,0.046
312764152,Lazada SG,Approved,15/10/2023 20:26,0.885
c255f0062e3f46f4afe2c13814a218f4-1,Fairprice ON,Approved,15/10/2023 20:10,0.8
312764988,Lazada SG,Approved,15/10/2023 17:24,0.005
312764989,Lazada SG,Approved,15/10/2023 17:24,0.005
312764990,Lazada SG,Approved,15/10/2023 17:24,0.012
312764991,Lazada SG,Approved,15/10/2023 17:24,0.012
312764992,Lazada SG,Approved,15/10/2023 17:24,0.024
312764993,Lazada SG,Approved,15/10/2023 17:24,0.024
312764994,Lazada SG,Approved,15/10/2023 17:24,0.024
312764995,Lazada SG,Approved,15/10/2023 17:24,0.024
312764996,Lazada SG,Approved,15/10/2023 17:24,0.024
312764997,Lazada SG,Approved,15/10/2023 17:24,0.024
312764998,Lazada SG,Approved,15/10/2023 17:24,0.013
312765003,Lazada SG,Approved,15/10/2023 17:24,0.022
312765004,Lazada SG,Approved,15/10/2023 17:24,0.007
312765005,Lazada SG,Rejected,15/10/2023 17:24,0
312765006,Lazada SG,Rejected,15/10/2023 17:24,0.014
312765008,Lazada SG,Rejected,15/10/2023 17:24,0.012
312765009,Lazada SG,Rejected,15/10/2023 17:24,0.012
312765010,Lazada SG,Approved,15/10/2023 17:24,0.011
312765011,Lazada SG,Approved,15/10/2023 17:24,0.011
312765012,Lazada SG,Approved,15/10/2023 17:24,0.039
312765013,Lazada SG,Approved,15/10/2023 17:24,0.005
1560cd554cb04bc5bf2471fe280e16c9-1,Shopee SG,Pending,15/10/2023 15:57,0.151
312765952,Lazada SG,Approved,15/10/2023 14:24,0.624
312765953,Lazada SG,Approved,15/10/2023 14:24,0.224
312765954,Lazada SG,Approved,15/10/2023 14:24,0.224
312768029,Lazada SG,Approved,15/10/2023 03:45,0.041
312768030,Lazada SG,Approved,15/10/2023 03:45,0.015
312768031,Lazada SG,Rejected,15/10/2023 03:45,0.11
fb1cc566f5a14797b972b24dbdba754a-1,Shopee SG,Pending,14/10/2023 23:48,1.563
8a97800a28a94ba887d92c596a64855c-1,Shopee SG,Pending,14/10/2023 23:48,0.074
bfe0232b1d544cfa81f51468dd6413a2-1,Shopee SG,Pending,14/10/2023 23:48,0.047
6153e1cfd5ed482c975a8ad5bf295939-1,Shopee SG,Pending,14/10/2023 23:48,0.31
e010e378125d4a6db324290efbf5fb2e-1,Shopee SG,Pending,14/10/2023 23:48,1.307
4d6fb73499fe4db28883e7be9385b0e5-1,Shopee SG,Pending,14/10/2023 23:48,0.058
9d162a0101774a129bf58770ec7d102e-1,Shopee SG,Pending,14/10/2023 23:48,0.057
df1b565355a14ef7bffceecc86495305-1,Shopee SG,Pending,14/10/2023 23:48,0.058
6d39858708324ee4a807141313a6dc22-1,Shopee SG,Pending,14/10/2023 23:48,1.01
35c21f33151647759f64bfab893e70b2-1,Shopee SG,Pending,14/10/2023 23:48,0.924
9d162a0101774a129bf58770ec7d102e-1,Shopee SG,Pending,14/10/2023 23:48,0.057
df1b565355a14ef7bffceecc86495305-1,Shopee SG,Pending,14/10/2023 23:48,0.058
e010e378125d4a6db324290efbf5fb2e-1,Shopee SG,Pending,14/10/2023 23:48,1.307
4d6fb73499fe4db28883e7be9385b0e5-1,Shopee SG,Pending,14/10/2023 23:48,0.058
fb1cc566f5a14797b972b24dbdba754a-1,Shopee SG,Pending,14/10/2023 23:48,1.563
8a97800a28a94ba887d92c596a64855c-1,Shopee SG,Pending,14/10/2023 23:48,0.074
bfe0232b1d544cfa81f51468dd6413a2-1,Shopee SG,Pending,14/10/2023 23:48,0.047
6153e1cfd5ed482c975a8ad5bf295939-1,Shopee SG,Pending,14/10/2023 23:48,0.31
1c83d3a8683543bfadb647a89f885308-1,Shopee SG,Pending,14/10/2023 23:48,0.043
66e6747753d44351ae4d48b3e14f2a70-1,Shopee SG,Pending,14/10/2023 23:48,0.043
d00c617aab8444ac89a9c115b3d23c22-1,Shopee SG,Pending,14/10/2023 23:48,0.043
720e5e704a154779a81c3bca4b4795f0-1,Shopee SG,Pending,14/10/2023 23:48,0.043
e1836b905bf549debc3c5f507339c968-1,Shopee SG,Pending,14/10/2023 23:48,0.069
e57b4d6322dc42bb8d28598f294ccbda-1,Shopee SG,Pending,14/10/2023 23:48,0.069
06e1ce93838b499ea729c787cdaf850b-1,Shopee SG,Pending,14/10/2023 23:48,0.473
2df9fad18b094a0f9e0874baec269ed2-1,Shopee SG,Approved,14/10/2023 23:10,0.076
2064892ea85c4fd480ebb2a6d02c262c-1,Shopee SG,Approved,14/10/2023 23:10,0.076
72d381ba18ee4217924a94a9c3083062-1,Shopee SG,Approved,14/10/2023 23:10,0.347
50a567f0f3874d168d232f23af7b008e-1,Shopee SG,Approved,14/10/2023 23:10,0.477
1ac30c386f51497ab2937c15590feb34-1,Shopee SG,Approved,14/10/2023 21:43,0.059
f86ec20f514c41698e35a959fa1739f6-1,Shopee SG,Approved,14/10/2023 21:43,0.06
312469000,Lazada SG,Approved,14/10/2023 20:11,0.546
a0ba05d50ccc49bfb35e39ee501f2d01-1,Shopee SG,Approved,14/10/2023 19:38,0.206
7e7553c51ced4d9882fa81eba66e9d68-1,Shopee SG,Approved,14/10/2023 15:01,0.029
312470224,Lazada SG,Approved,14/10/2023 13:46,1.481
f071f351fcf44f138f6eb93b70102b27-1,Shopee SG,Approved,14/10/2023 13:08,0.038
7aa1481ca698404fa88b0037cd544507-1,Shopee SG,Approved,14/10/2023 13:03,0.071
bfed233e41944d5085b82a7f473198d4-1,Shopee SG,Approved,14/10/2023 11:40,0.473
87e99a6cc58c4f149d5b5241feefaa5c-1,Shopee SG,Approved,14/10/2023 10:12,0.015
02d012f9f33f41ac9444334d27dead44-1,Shopee SG,Approved,14/10/2023 10:12,0.107
177cb78554624f2aa7fe36b3c8a72b77-1,Shopee SG,Approved,14/10/2023 10:12,0.079
680cb7d3f3d84a3cb406bfce64157ad8-1,Shopee SG,Approved,14/10/2023 10:12,0.015
e87ae4e8622a4db0a047fd6b049e2820-1,Shopee SG,Approved,14/10/2023 10:12,0.077
e607cc47e7ad47c4a700552e5dd9256e-1,Shopee SG,Approved,13/10/2023 20:58,0.206
312206806,Lazada SG,Approved,13/10/2023 13:00,0.01
312206811,Lazada SG,Approved,13/10/2023 12:58,0.116
e074daf69ed042b0b9f85fa1b2da0779-1,Shopee SG,Approved,13/10/2023 11:47,0.463
1bcb2a651ff347b5848c2481ae16830e-1,Shopee SG,Approved,13/10/2023 11:29,0.189
1d9dbf80f92b430aac818a1396d86612-1,Shopee SG,Approved,13/10/2023 11:29,0.074
a892f125ee3e4fd2a7db3d692aa707d0-1,Shopee SG,Approved,13/10/2023 11:29,0.075
312206936,Lazada SG,Approved,13/10/2023 11:24,0.328
312206945,Lazada SG,Approved,13/10/2023 11:21,0.224
312206946,Lazada SG,Approved,13/10/2023 11:21,0.225
2f0fcfc776064b1fb5fe109db371317a-1,Shopee SG,Rejected,13/10/2023 10:03,0.089
312208093,Lazada SG,Rejected,13/10/2023 00:05,0.757
311934595,Lazada SG,Approved,12/10/2023 23:50,0.106
311934596,Lazada SG,Approved,12/10/2023 23:50,0.192
311934597,Lazada SG,Approved,12/10/2023 23:50,0.121
311934598,Lazada SG,Approved,12/10/2023 23:50,0.173
cba6469c891f4fcbbfb66753ec8cdaf1-1,Shopee SG,Approved,12/10/2023 23:37,0.238
a558b07b783f4977aa2dc1af1cae0d03-1,Shopee SG,Approved,12/10/2023 23:37,0.4
02c8dda82ca944a8bd540c1e3458a53d-1,Shopee SG,Approved,12/10/2023 23:37,0.238
b575510d2ff348a782d9107596bca08d-1,Shopee SG,Approved,12/10/2023 23:37,0.4
ab06aa446bbb4599bcfc8b0476266d07-1,Shopee SG,Approved,12/10/2023 23:37,0.36
311935207,Lazada SG,Approved,12/10/2023 22:03,0.031
311935208,Lazada SG,Approved,12/10/2023 22:03,0.013
311935209,Lazada SG,Approved,12/10/2023 22:03,0.01
311935210,Lazada SG,Approved,12/10/2023 22:03,0.01
311935211,Lazada SG,Approved,12/10/2023 22:03,0.01
311935212,Lazada SG,Approved,12/10/2023 22:03,0.01
311935213,Lazada SG,Approved,12/10/2023 22:03,0.026
311935214,Lazada SG,Approved,12/10/2023 22:03,0.017
311935215,Lazada SG,Approved,12/10/2023 22:03,0.02
311935216,Lazada SG,Approved,12/10/2023 22:03,0.011
311935217,Lazada SG,Approved,12/10/2023 22:03,0.019
311935218,Lazada SG,Approved,12/10/2023 22:03,0.034
311935219,Lazada SG,Approved,12/10/2023 22:03,0.015
311935220,Lazada SG,Approved,12/10/2023 22:03,0.033
311935221,Lazada SG,Approved,12/10/2023 22:03,0.028
311935222,Lazada SG,Approved,12/10/2023 22:03,0.012
311935223,Lazada SG,Approved,12/10/2023 22:03,0.019
311935224,Lazada SG,Approved,12/10/2023 22:03,0.019
311935225,Lazada SG,Approved,12/10/2023 22:03,0.027
311935226,Lazada SG,Approved,12/10/2023 22:03,0.047
311935227,Lazada SG,Approved,12/10/2023 22:03,0.047
311935228,Lazada SG,Approved,12/10/2023 22:03,0.017
311935229,Lazada SG,Approved,12/10/2023 22:03,0.017
311935230,Lazada SG,Approved,12/10/2023 22:03,0.085
311935231,Lazada SG,Approved,12/10/2023 22:03,0.039
311936118,Lazada SG,Rejected,12/10/2023 19:06,0.307
311936292,Lazada SG,Rejected,12/10/2023 18:16,0.549
311936293,Lazada SG,Approved,12/10/2023 18:16,0.549
38599559ad474540bbff39bd782fe114-1,Shopee SG,Approved,12/10/2023 14:09,0.136
77f9c20f8f624dc39b091e5a10f819ab-1,Shopee SG,Approved,12/10/2023 12:25,0.053
311959684,Lazada SG,Approved,12/10/2023 9:49,0.038
311937963,Lazada SG,Approved,12/10/2023 9:49,0.006
311937964,Lazada SG,Approved,12/10/2023 9:49,0.038
311937965,Lazada SG,Approved,12/10/2023 9:49,0.038
311937966,Lazada SG,Approved,12/10/2023 9:49,0.038
311937967,Lazada SG,Approved,12/10/2023 9:49,0.038
311937968,Lazada SG,Approved,12/10/2023 9:49,0.012
311937969,Lazada SG,Approved,12/10/2023 9:49,0.012
311937970,Lazada SG,Approved,12/10/2023 9:49,0.012
311937971,Lazada SG,Approved,12/10/2023 9:49,0.012
311937972,Lazada SG,Approved,12/10/2023 9:49,0.012
311937973,Lazada SG,Approved,12/10/2023 9:49,0.012
311937974,Lazada SG,Approved,12/10/2023 9:49,0.012
311937975,Lazada SG,Approved,12/10/2023 9:49,0.012
311937976,Lazada SG,Approved,12/10/2023 9:49,0.012
311937977,Lazada SG,Approved,12/10/2023 9:49,0.012
311937960,Lazada SG,Approved,12/10/2023 9:49,0.729
311937961,Lazada SG,Approved,12/10/2023 9:49,3.519
311938575,Lazada SG,Approved,12/10/2023 7:27,0.042
311938576,Lazada SG,Approved,12/10/2023 7:27,0.042
311938577,Lazada SG,Approved,12/10/2023 7:27,0.042
311938582,Lazada SG,Approved,12/10/2023 7:21,0.152
311616612,Lazada SG,Approved,11/10/2023 22:43,0.963
311616613,Lazada SG,Approved,11/10/2023 22:43,0.962
311616614,Lazada SG,Approved,11/10/2023 22:43,0.963
311616615,Lazada SG,Approved,11/10/2023 22:43,0.38
311616616,Lazada SG,Approved,11/10/2023 22:42,6.721
311616792,Lazada SG,Approved,11/10/2023 22:18,0.457
311616793,Lazada SG,Approved,11/10/2023 22:18,0.737
311616791,Lazada SG,Approved,11/10/2023 22:18,0.778
b3d38d0536184cf9a0eb75b52ebfb0f1-1,Shopee SG,Approved,11/10/2023 21:00,0.205
311617594,Lazada SG,Approved,11/10/2023 19:40,0.772
311617595,Lazada SG,Approved,11/10/2023 19:40,0.772
311617596,Lazada SG,Approved,11/10/2023 19:40,0.079
311617597,Lazada SG,Approved,11/10/2023 19:40,0.428
311617642,Lazada SG,Approved,11/10/2023 19:29,0.469
311617643,Lazada SG,Approved,11/10/2023 19:29,0.437
311617644,Lazada SG,Approved,11/10/2023 19:29,0.547
311617645,Lazada SG,Approved,11/10/2023 19:29,0.435
311617712,Lazada SG,Rejected,11/10/2023 19:07,0.007
311617713,Lazada SG,Rejected,11/10/2023 19:07,0.007
311617714,Lazada SG,Rejected,11/10/2023 19:07,0.007
311619861,Lazada SG,Approved,11/10/2023 9:39,0.038
311619862,Lazada SG,Approved,11/10/2023 9:39,0.038
311619863,Lazada SG,Approved,11/10/2023 9:39,0.038
10072eb4095c4400ac2ff21d1328bf19-1,Shopee SG,Approved,11/10/2023 7:47,0.344
b1b09a91059c40eea38fc650322ffbe6-1,Shopee SG,Approved,11/10/2023 0:06,0.226
c8d370896553486caf338c3252099f18-1,Shopee SG,Approved,11/10/2023 0:06,0.205
deaa0d76217e46f79ede56a1e76e4cf8-1,Shopee SG,Approved,11/10/2023 0:03,0.162
3ec85a005a0346a8b51cb92a866532fe-1,Shopee SG,Approved,11/10/2023 0:03,0.519
311433182,Lazada SG,Approved,10/10/2023 23:35,0.378
311433326,Lazada SG,Approved,10/10/2023 23:22,1.596
c9109885b4af420c8f5b5e3afcb28640-1,Shopee SG,Approved,10/10/2023 23:14,0.8
1e609139f23d4a1e855a7277cb10850b-1,Shopee SG,Approved,10/10/2023 23:05,1.591
311433504,Lazada SG,Approved,10/10/2023 23:03,0.759
311433513,Lazada SG,Approved,10/10/2023 23:01,2.625
4dedabce2f2a458db93c50e06122cc9e-1,Shopee SG,Approved,10/10/2023 22:53,0.791
6e4ee2953aea49beb33415b007e982db-1,Shopee SG,Approved,10/10/2023 22:53,0.182
41d59e23fb8049e091a5ac05e28bd5d1-1,Shopee SG,Approved,10/10/2023 22:53,0.126
34571c1aba8f4bddb79362b1fc112c70-1,Shopee SG,Rejected,10/10/2023 22:53,0.102
abb83c5df1b64c20947261d49c28cb7d-1,Shopee SG,Approved,10/10/2023 22:53,0.146
077b9435e3694e95b78a010e8fb36c78-1,Shopee SG,Approved,10/10/2023 22:53,0.194
4889c0077ec745da95d77bc61501d523-1,Shopee SG,Approved,10/10/2023 22:13,0.189
c3233b0129804f04879df00893559967-1,Shopee SG,Approved,10/10/2023 22:13,0.036
6810859f2a4a4c2db47bfcb4b5733df1-1,Shopee SG,Approved,10/10/2023 22:13,0.073
ca909cfd1ce0479992b0a38528f711bd-1,Shopee SG,Approved,10/10/2023 22:13,0.057
72d5cf450c3c4c9f8cd597b00a0fd1c0-1,Shopee SG,Approved,10/10/2023 21:35,0.945
360bc56c4e0e463c9cdd568cdb82e7a4,Shopee SG,Approved,10/10/2023 21:35,0.553
5fcc49e87a5b45f38c8c43307b064100-1,Shopee SG,Approved,10/10/2023 21:35,0.46
68a9d3dc3cc24c018bb51439e8d295df-1,Shopee SG,Approved,10/10/2023 21:35,0.101
a99e34646cd24b56836c64b5875cf708-1,Shopee SG,Approved,10/10/2023 21:35,0.012
311434989,Lazada SG,Approved,10/10/2023 20:46,0.155
311435316,Lazada SG,Approved,10/10/2023 20:01,0.013
311435317,Lazada SG,Approved,10/10/2023 20:01,0.013
311435318,Lazada SG,Approved,10/10/2023 20:01,0.004
311435319,Lazada SG,Approved,10/10/2023 20:01,0.008
311435320,Lazada SG,Approved,10/10/2023 20:01,0.008
311435321,Lazada SG,Approved,10/10/2023 20:01,0.008
311435322,Lazada SG,Approved,10/10/2023 20:01,0.008
311435323,Lazada SG,Approved,10/10/2023 20:01,0.008
311435324,Lazada SG,Approved,10/10/2023 20:01,0.008
311435325,Lazada SG,Approved,10/10/2023 20:01,0.008
2456022bdb9246f78a30ec75be1d2e93-1,Shopee SG,Pending,10/10/2023 19:55,0.261
311436076,Lazada SG,Approved,10/10/2023 18:08,0.274
311436077,Lazada SG,Approved,10/10/2023 18:08,0.234
311436078,Lazada SG,Approved,10/10/2023 18:08,0.234
76b48d4ee5044a6eb974543a88779198-1,Shopee SG,Approved,10/10/2023 17:46,0.264
0b648715e0e3488f9b117b0c4188b164-1,Shopee SG,Approved,10/10/2023 16:24,0.268
4dbd89e8572542d8882635bc469d2987-1,Shopee SG,Approved,10/10/2023 14:30,1.166
6036730cd5c2468ab77f21e79758d5cd-1,Shopee SG,Approved,10/10/2023 14:19,0.145
399e9573557846d9a8fdc909082a8e45-1,Shopee SG,Approved,10/10/2023 13:34,0.086
12ecbf34d28a4d8c8b6e8e5a004c6f6c-1,Shopee SG,Approved,10/10/2023 13:34,0.345
cfebbc93525b4ab2b479fb5e2ba0d0d8-1,Shopee SG,Approved,10/10/2023 13:34,0.159
dea09f3c199444298e5c2453f5466a25-1,Shopee SG,Approved,10/10/2023 13:34,0.159
311437589,Lazada SG,Approved,10/10/2023 13:13,0.307
311437590,Lazada SG,Approved,10/10/2023 13:13,0.307
311438018,Lazada SG,Approved,10/10/2023 12:11,1.502
311438019,Lazada SG,Approved,10/10/2023 12:11,0.866
01420f949f934a2d86697cec994f717f-1,Shopee SG,Approved,10/10/2023 10:36,0.039
b8de2b2debbf4e1db0802a6c359d97aa-1,Shopee SG,Approved,10/10/2023 10:36,0.358
617c909b3ff94cb08709ac3499a53863-1,Shopee SG,Approved,10/10/2023 10:01,0.154
311439443,Lazada SG,Approved,10/10/2023 9:26,0.162
311439444,Lazada SG,Approved,10/10/2023 9:26,0.094
311440217,Lazada SG,Approved,10/10/2023 8:21,1.893
311441152,Lazada SG,Rejected,10/10/2023 5:05,0.399
311441560,Lazada SG,Approved,10/10/2023 1:58,0.564
311441561,Lazada SG,Approved,10/10/2023 1:58,0.564
311441562,Lazada SG,Approved,10/10/2023 1:58,0.564
311441563,Lazada SG,Approved,10/10/2023 1:58,0.564
311441564,Lazada SG,Approved,10/10/2023 1:58,0.564
311441676,Lazada SG,Approved,10/10/2023 1:32,0.193
311441677,Lazada SG,Approved,10/10/2023 1:32,0.193
311441678,Lazada SG,Approved,10/10/2023 1:32,2.157
fcced2dff2e44702b18316c5fcb79b84-1,Shopee SG,Approved,10/10/2023 0:59,2.442
311442209,Lazada SG,Approved,10/10/2023 0:45,0.439
311442210,Lazada SG,Approved,10/10/2023 0:45,0.439
311442211,Lazada SG,Approved,10/10/2023 0:45,0.439
311442212,Lazada SG,Approved,10/10/2023 0:45,0.439
311442213,Lazada SG,Approved,10/10/2023 0:45,0.186
311442214,Lazada SG,Approved,10/10/2023 0:45,1.181
1cf2f16dcbff4e908726c91bd46cb2c5-1,Shopee SG,Approved,10/10/2023 0:10,0.093
ba0fd4d50b3944d48b4a2be65a527b32-1,Shopee SG,Approved,10/10/2023 0:10,0.102
ee79d56b241f448893cd941eea54018b-1,Shopee SG,Approved,10/10/2023 0:10,0.064
cc918dc3733c4f94b170909dc0ddf231-1,Shopee SG,Approved,10/10/2023 0:10,0.026
92b1a948ef5c4c6a981f62991b100365-1,Shopee SG,Approved,10/10/2023 0:10,0.023
7e52ba73997b4f25b306930b7a8f87e7-1,Shopee SG,Approved,10/10/2023 0:10,0.023
b91249e1a7d54845a55300c4f5aafcd5-1,Shopee SG,Approved,10/10/2023 0:10,0.023
9dd53040c57747c78124d2b167b63a5a-1,Shopee SG,Approved,10/10/2023 0:10,0.218
192c1dd7f5914ad4a1d5d3085c0d89ef-1,Shopee SG,Approved,10/10/2023 0:10,0.01
1d40a208906d4095ae2a00c3c47aba48-1,Shopee SG,Approved,10/10/2023 0:10,0.02
735f538d0a294ff89380d41bf9ebfd11-1,Shopee SG,Approved,10/10/2023 0:10,0.012
310490354,Lazada SG,Approved,9/10/2023 22:23,2.792
e2af7188f80b4e9cadd9cd44f66e208e-1,Shopee SG,Approved,9/10/2023 14:08,0.096
7a13fdff264542a88438d93d30f372cd-1,Shopee SG,Approved,9/10/2023 13:48,0.297
310492958,Lazada SG,Approved,9/10/2023 13:27,0.241
31f81696706b47589a4550c1381ad5c4-1,Shopee SG,Approved,9/10/2023 12:51,0.304
310497240,Lazada SG,Approved,9/10/2023 0:14,0.238
310225324,Lazada SG,Approved,8/10/2023 22:44,0.069
82a7fa601abb411a9dcab43d01adf6a5-1,Shopee SG,Approved,8/10/2023 20:54,0.134
