Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
dba4941b57c040e5a66ff7661128c049-1,Shopee SG,Approved,230906JBW4H59V_21343095555_1,6/9/2023 0:41,4/9/2023 3:48,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,9.28,0.19,1.60%,0.148,0.138,,7/2/2024,
d3a05ce2948f43f7a4a6787b9ef2623a-1,Shopee SG,Approved,230906JBW4H59R_1622554081_1,6/9/2023 0:41,4/9/2023 3:48,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,22.84,0.32,0.90%,0.206,0.191,,7/2/2024,
301147229,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,1.62,0.05,2.00%,0.032,0.03,,7/4/2024,
301147230,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,2.99,0.1,2.00%,0.06,0.056,,7/4/2024,
301147232,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,1.62,0.05,2.00%,0.032,0.03,,7/4/2024,
301147233,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,6.32,0.22,2.00%,0.126,0.117,,7/4/2024,
301147234,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,5.33,0.18,2.00%,0.107,0.099,,7/4/2024,
301147235,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,5.32,0.18,2.00%,0.106,0.099,,7/4/2024,
301147237,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,1.88,0.05,2.00%,0.038,0.035,,7/4/2024,
301147238,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,1.88,0.05,2.00%,0.038,0.035,,7/4/2024,
301147239,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,4.18,0.14,2.00%,0.084,0.078,,7/4/2024,
301147240,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,4.16,0.14,2.00%,0.083,0.077,,7/4/2024,
301147241,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,16.18,0.56,2.00%,0.324,0.301,,7/4/2024,
301147243,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,2.99,0.1,2.00%,0.06,0.056,,7/4/2024,
301147244,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,1.88,0.05,2.00%,0.038,0.035,,7/4/2024,
301147246,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,1.88,0.05,2.00%,0.038,0.035,,7/4/2024,
301147248,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,6.47,0.22,2.00%,0.129,0.12,,7/4/2024,
301147249,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,2.99,0.1,2.00%,0.06,0.056,,7/4/2024,
301147250,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,15.08,0.52,2.00%,0.302,0.281,,7/4/2024,
301147252,Lazada SG,Approved,1.06E+14,5/9/2023 23:56,5/9/2023 23:55,SGD,40cb98cb-d2bc-4bee-92ee-ab74bf983034,3.34,0.11,2.00%,0.067,0.062,,7/4/2024,
c6eadc5f25b24d3c8c23a8f8485a0ae0-1,Shopee SG,Approved,230905HV2G12R6_23505929919_1,5/9/2023 19:57,5/9/2023 13:25,SGD,edea5270-faeb-4f2f-aa6a-018ea0acfe0e,13.99,0.29,1.60%,0.224,0.208,,7/2/2024,
e571331fc42446fdbd133ecef8cef3d2-1,Shopee SG,Approved,230905HRG3TE35_5762574884_1,5/9/2023 18:53,5/9/2023 18:52,SGD,96025d15-16ad-4273-9f6f-5fc90d0a4fd0,69,1.45,1.60%,1.104,1.027,,7/2/2024,
301155977,Lazada SG,Approved,1.06E+14,5/9/2023 13:08,31/08/2023 16:45,SGD,cbf1def7-be21-4042-bcd8-cfae44add70f,10.11,0.63,4.00%,0.404,0.376,,7/4/2024,
301155978,Lazada SG,Approved,1.06E+14,5/9/2023 13:08,31/08/2023 16:45,SGD,cbf1def7-be21-4042-bcd8-cfae44add70f,16.18,1.01,4.00%,0.647,0.602,,7/4/2024,
301155979,Lazada SG,Approved,1.06E+14,5/9/2023 13:08,31/08/2023 16:45,SGD,cbf1def7-be21-4042-bcd8-cfae44add70f,11.03,1.07,4.00%,0.441,0.41,,7/4/2024,
301155984,Lazada SG,Approved,1.06E+14,5/9/2023 13:03,1/9/2023 20:38,SGD,d1b083d5-30c2-4d16-b501-4fed3b3e6a2c,23.06,1.29,4.00%,0.922,0.858,,7/4/2024,
301156127,Lazada SG,Approved,1.05E+14,5/9/2023 11:52,2/9/2023 18:36,SGD,6a190c48-66a5-4645-961c-e683a385ddf0,11.63,1.05,4.00%,0.465,0.433,,7/4/2024,
551d57ee67ef455bbfaf0321fa896ea0-1,Fairprice ON,Approved,148874387,5/9/2023 8:05,4/9/2023 20:16,SGD,ed2c68c7-ef56-47ee-941e-985ac038094e,56.87,0.8,1.41%,0.8,0.744,,7/2/2024,
15acc2d4d0bc4703bfd35c43fbda763e-1,Shopee SG,Approved,230904FPFPEVMP_22353665829_1,4/9/2023 23:12,4/9/2023 23:11,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,16.79,0.24,0.90%,0.151,0.141,,7/2/2024,
f2b2ad7366bd401ca69d53a5795c1835-1,Shopee SG,Approved,230904FCK3HUG2_20666774575_1,4/9/2023 20:15,31/08/2023 10:37,SGD,53ccfd9c-a5b7-4608-a9b8-e306fee9e866,4.35,0.06,0.90%,0.039,0.036,,7/2/2024,
e82e74b971f440469a709223197b6579-1,Shopee SG,Approved,230904FBPJV72T_13566680944_1,4/9/2023 19:59,30/08/2023 19:26,SGD,22df48b1-798d-467d-9304-91d1d3abebd5,12.85,0.27,1.60%,0.206,0.191,,7/2/2024,
0d59361427494798bbdcb8a6a9a0f111-1,Shopee SG,Approved,230904FA90RNT5_22509701803_1,4/9/2023 19:33,4/9/2023 18:40,SGD,d8a3b720-d828-40e7-9ae9-49ad79da2bd2,10.69,0.22,1.60%,0.171,0.159,,7/2/2024,
2444a6001c6642c08c5e76e349ca78d6-1,Shopee SG,Approved,230904FA90RNT4_22129450998_1,4/9/2023 19:33,4/9/2023 18:40,SGD,d8a3b720-d828-40e7-9ae9-49ad79da2bd2,12.74,0.27,1.60%,0.204,0.19,,7/2/2024,
300760706,Lazada SG,Rejected,1.05E+14,4/9/2023 15:11,1/9/2023 16:54,SGD,0b3912e2-2a7f-4812-923a-31a33c74302d,123.41,7.77,4.00%,4.936,4.591,,7/6/2024,
300761236,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,8.64,0.05,0.50%,0.043,0.04,,7/4/2024,
300761237,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,8.64,0.05,0.50%,0.043,0.04,,7/4/2024,
300761238,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,4.21,0.03,0.50%,0.021,0.02,,7/4/2024,
300761239,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,4.21,0.03,0.50%,0.021,0.02,,7/4/2024,
300761240,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,2.69,0.01,0.50%,0.013,0.012,,7/4/2024,
300761241,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,2.67,0.01,0.50%,0.013,0.012,,7/4/2024,
300761242,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,6.37,0.14,2.00%,0.127,0.118,,7/4/2024,
300761243,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,6.36,0.14,2.00%,0.127,0.118,,7/4/2024,
300761245,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,5.36,0.11,2.00%,0.107,0.1,,7/4/2024,
300761246,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,4.47,0.03,0.50%,0.022,0.021,,7/4/2024,
300761247,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,3,0.01,0.50%,0.015,0.014,,7/4/2024,
300761250,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,3.14,0.01,0.50%,0.016,0.015,,7/4/2024,
300761251,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,7.6,0.05,0.50%,0.038,0.035,,7/4/2024,
300761252,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,4.37,0.03,0.50%,0.022,0.02,,7/4/2024,
300761253,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,2.7,0.01,0.50%,0.013,0.013,,7/4/2024,
300761254,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,6.85,0.71,4.00%,0.274,0.255,,7/4/2024,
300761255,Lazada SG,Approved,1.05E+14,4/9/2023 13:53,2/9/2023 7:45,SGD,07ab7483-26d5-413d-998f-b97d8cd1b04f,6.85,0.71,4.00%,0.274,0.255,,7/4/2024,
300761646,Lazada SG,Approved,1.06E+14,4/9/2023 12:02,4/9/2023 12:02,SGD,96025d15-16ad-4273-9f6f-5fc90d0a4fd0,10.03,0.48,4.00%,0.401,0.373,,7/4/2024,
300761773,Lazada SG,Approved,1.05E+14,4/9/2023 11:00,4/9/2023 10:59,SGD,e7e2e806-b8c7-49cc-b385-e55c5e2efbc5,6.07,0.16,2.00%,0.121,0.113,,7/4/2024,
52351c8b7d5a427ca13a96a56b65dc71-1,Shopee SG,Approved,230904ED68G0E0_16619124168_1,4/9/2023 10:53,4/9/2023 10:49,SGD,41a08810-4b05-4f16-86b3-dc92d77bd74c,4.5,0.06,0.90%,0.041,0.038,,7/2/2024,
967a8501e8a447f78bb017182a555944-1,Shopee SG,Approved,230904ECW8FSAS_16193874790_1,4/9/2023 10:48,4/9/2023 3:00,SGD,fb6c9ad7-7548-46f2-bf9b-4fd3fd9bd46e,9.61,0.2,1.60%,0.154,0.143,,7/2/2024,
201a6b1cde7e4480a90e7154066655a5-1,Shopee SG,Approved,230904ECW8FSAS_20631157125_2,4/9/2023 10:48,4/9/2023 3:00,SGD,fb6c9ad7-7548-46f2-bf9b-4fd3fd9bd46e,9.21,0.19,1.60%,0.147,0.137,,7/2/2024,
4b3de13f1799440583588899be7fe0a1-1,Shopee SG,Approved,230904E9JKB0HX_23934606962_1,4/9/2023 9:48,4/9/2023 9:46,SGD,bb4513ce-7322-48aa-8a52-17b81f0cec08,5.12,0.11,1.60%,0.082,0.076,,7/2/2024,
6a186cd3be044b4fb8898a8a7b09adc2-1,Shopee SG,Approved,230904DG6W04MR_5339138342_1,4/9/2023 2:14,30/08/2023 09:37,SGD,8b0bd598-01f6-4ab3-ad09-7d759eecb652,15.43,0.32,1.60%,0.247,0.23,,7/2/2024,
0bc8725aaa394f19b3b0fc3748170cf4-1,Shopee SG,Approved,230904DG17TV4Y_20764426858_1,4/9/2023 2:11,4/9/2023 1:51,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,66.89,0.94,0.90%,0.602,0.56,,7/2/2024,
7444b584f7e64893b777b86dbe3d6bfa-1,Shopee SG,Approved,230904DG17TV4X_4237017659_1,4/9/2023 2:11,4/9/2023 1:51,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,16.6,0.23,0.90%,0.149,0.139,,7/2/2024,
986bf614217e4109af5c3cd2c5d4c7b2-1,Shopee SG,Approved,230904DG17TV4V_2905045860_1,4/9/2023 2:11,4/9/2023 1:51,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,10.99,0.23,1.60%,0.176,0.164,,7/2/2024,
808908ce58f14e49b4eb851345ad040b-1,Shopee SG,Approved,230904DG17TV4U_12294374542_1,4/9/2023 2:11,4/9/2023 1:51,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,94.98,1.33,0.90%,0.855,0.795,,7/2/2024,
347f9997dbf34d709594f6a4ca388c2c-1,Shopee SG,Pending,230904DG17TV4W_4193970102_1,4/9/2023 2:11,4/9/2023 1:51,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,14.52,0.3,1.60%,0.232,0.216,,,
300762748,Lazada SG,Rejected,1.06E+14,4/9/2023 1:05,1/9/2023 10:45,SGD,38f3241c-cfff-4fad-befa-bcbe2d702f78,6.01,0.53,4.00%,0.241,0.224,,7/6/2024,
cad819f8d386456993f247ad3ece7828-1,Shopee SG,Approved,230903D3NWCVFY_12631538958_1,3/9/2023 22:30,3/9/2023 21:04,SGD,2bc675a9-9c8a-4f41-80b8-aab2688c22f2,34.92,0.49,0.90%,0.314,0.292,,7/2/2024,
c67754d5fa5d43619141b7e3273851aa,Shopee SG,Approved,230903D31HYC1H_22940953323_1,3/9/2023 22:19,3/9/2023 22:18,SGD,91f161b4-58d3-4289-b276-6beec0217209,1.54,0.03,1.60%,0.025,0.023,,7/2/2024,
300468048,Lazada SG,Approved,1.06E+14,3/9/2023 22:14,3/9/2023 22:12,SGD,45c18113-57b8-4792-b1e8-fb350821305e,51.43,1.44,2.00%,1.029,0.957,,7/4/2024,
300468049,Lazada SG,Approved,1.06E+14,3/9/2023 22:14,3/9/2023 22:12,SGD,45c18113-57b8-4792-b1e8-fb350821305e,51.43,1.44,2.00%,1.029,0.957,,7/4/2024,
300468050,Lazada SG,Approved,1.06E+14,3/9/2023 22:14,3/9/2023 22:12,SGD,45c18113-57b8-4792-b1e8-fb350821305e,2.08,0.1,4.00%,0.083,0.077,,7/4/2024,
300468051,Lazada SG,Approved,1.06E+14,3/9/2023 22:14,3/9/2023 22:12,SGD,45c18113-57b8-4792-b1e8-fb350821305e,2.08,0.1,4.00%,0.083,0.077,,7/4/2024,
300468052,Lazada SG,Approved,1.06E+14,3/9/2023 22:14,3/9/2023 22:12,SGD,45c18113-57b8-4792-b1e8-fb350821305e,2.08,0.1,4.00%,0.083,0.077,,7/4/2024,
300651117,Lazada SG,Approved,1.06E+14,3/9/2023 22:14,3/9/2023 22:12,SGD,45c18113-57b8-4792-b1e8-fb350821305e,2.07,0.1,4.00%,0.083,0.077,,7/4/2024,
bd143c90d8cb467c8027d1a9a0a4eef9-1,Shopee SG,Approved,230903D0V2X29C_4746387903_1,3/9/2023 21:40,2/9/2023 10:39,SGD,18d61bc2-cef5-4b19-86fc-e5e59b78abb6,84,1.18,0.90%,0.756,0.703,,7/2/2024,
300468172,Lazada SG,Approved,1.05E+14,3/9/2023 21:34,30/08/2023 08:13,SGD,92e5daa4-33ff-43fe-8962-289080012158,19.11,0.4,2.08%,0.397,0.369,,7/4/2024,
300468247,Lazada SG,Approved,1.05E+14,3/9/2023 21:03,2/9/2023 0:14,SGD,70198f5c-7d68-4efa-b5a7-f42c66e29b37,12.52,0.7,4.00%,0.501,0.466,,7/4/2024,
300468251,Lazada SG,Approved,1.05E+14,3/9/2023 21:00,3/9/2023 20:54,SGD,419e6265-49bd-4a1b-a324-9ab8f51a1174,25.87,1.81,4.00%,1.035,0.962,,7/4/2024,
8e93062f0cbe4087856910388c1a8e8a-1,Shopee SG,Approved,230903CX0P1QYA_14985483247_1,3/9/2023 20:49,1/9/2023 14:19,SGD,2bc675a9-9c8a-4f41-80b8-aab2688c22f2,1.36,0.03,1.60%,0.022,0.02,,7/2/2024,
300468351,Lazada SG,Approved,1.05E+14,3/9/2023 20:23,3/9/2023 18:01,SGD,b1141868-dcef-4d35-b590-7b2b1c59dc5a,11.44,0.79,4.00%,0.458,0.426,,7/4/2024,
300468466,Lazada SG,Approved,1.06E+14,3/9/2023 19:20,1/9/2023 20:20,SGD,4c2dd9f1-0feb-4994-a1b5-2a2d54feaa03,128.07,8.97,4.00%,5.123,4.764,,7/4/2024,
300468529,Lazada SG,Approved,1.05E+14,3/9/2023 18:42,1/9/2023 20:20,SGD,4c2dd9f1-0feb-4994-a1b5-2a2d54feaa03,75.83,2.11,2.00%,1.517,1.41,,7/4/2024,
300468530,Lazada SG,Approved,1.05E+14,3/9/2023 18:42,1/9/2023 20:20,SGD,4c2dd9f1-0feb-4994-a1b5-2a2d54feaa03,59.73,1.67,2.00%,1.195,1.111,,7/4/2024,
300468550,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,1.4,0.04,2.00%,0.028,0.026,,7/4/2024,
300468551,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,47.2,1.32,2.00%,0.944,0.878,,7/4/2024,
300468552,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,5.75,0.52,4.00%,0.23,0.214,,7/4/2024,
300468553,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,1.01,0.05,4.00%,0.041,0.038,,7/4/2024,
300468554,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,7.82,0.42,4.00%,0.313,0.291,,7/4/2024,
300468555,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,4.14,0.11,2.00%,0.083,0.077,,7/4/2024,
300468556,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,4.52,0.12,2.00%,0.09,0.084,,7/4/2024,
300468557,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,7.51,0.41,4.00%,0.3,0.279,,7/4/2024,
300468558,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,55.68,1.56,2.00%,1.114,1.036,,7/4/2024,
300468559,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,57.12,3.59,4.00%,2.285,2.125,,7/4/2024,
300468560,Lazada SG,Approved,1.06E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,5.06,0.14,2.00%,0.101,0.094,,7/4/2024,
300468561,Lazada SG,Approved,1.05E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,2.01,0.08,4.00%,0.081,0.075,,7/4/2024,
300468563,Lazada SG,Approved,1.05E+14,3/9/2023 18:26,3/9/2023 17:39,SGD,7dfa63da-b469-48b4-b8ab-18ede0204f19,0.95,0.08,4.00%,0.038,0.035,,7/4/2024,
daac49ca9bfb4d61999c46e6e9f4caf5-1,Shopee SG,Approved,230903CN3VSAXG_11741358541_1,3/9/2023 18:09,2/9/2023 20:11,SGD,6a59a7a3-4749-4151-8614-099af8311ace,6.93,0.15,1.60%,0.111,0.103,,7/2/2024,
300469097,Lazada SG,Approved,1.06E+14,3/9/2023 14:30,1/9/2023 9:26,SGD,dd59455b-4e32-4488-bfae-31a885c7b546,14,0.78,4.00%,0.56,0.521,,7/4/2024,
f721e1f3fad94a00bcff084b6ba28909-1,Shopee SG,Approved,230903C809X8JJ_2689576438_2,3/9/2023 14:15,3/9/2023 11:52,SGD,8b73ee10-4162-4bf1-b6cd-89d53abc03f7,5.37,0.11,1.60%,0.086,0.08,,7/2/2024,
487255bb141040668d2f5fc45c905bdc-1,Shopee SG,Approved,230903C809X8JJ_2689576438_1,3/9/2023 14:15,3/9/2023 11:52,SGD,8b73ee10-4162-4bf1-b6cd-89d53abc03f7,9.52,0.2,1.60%,0.152,0.142,,7/2/2024,
1b2ee8288618438b931449935c3fedb8-1,Shopee SG,Approved,230903C809X8JM_23375041133_1,3/9/2023 14:15,3/9/2023 11:52,SGD,8b73ee10-4162-4bf1-b6cd-89d53abc03f7,4.03,0.08,1.60%,0.064,0.06,,7/2/2024,
a264077256be4ecfbecd3cd4a47588fd-1,Shopee SG,Approved,230903C809X8JN_23821037346_1,3/9/2023 14:15,3/9/2023 11:52,SGD,8b73ee10-4162-4bf1-b6cd-89d53abc03f7,7.83,0.11,0.90%,0.07,0.066,,7/2/2024,
96f4f07e6b504461a4784052b650d0dc-1,Shopee SG,Approved,230903C809X8JK_11060624601_1,3/9/2023 14:15,3/9/2023 11:52,SGD,8b73ee10-4162-4bf1-b6cd-89d53abc03f7,12.85,0.18,0.90%,0.116,0.108,,7/2/2024,
21c08d1fb7ad4884ab96ed2d8067d9d8-1,Shopee SG,Approved,230903C6BYAJXK_14538483132_1,3/9/2023 13:46,1/9/2023 16:01,SGD,46cbc79e-194f-46b4-82cc-fa3f1b4ad32c,140,2.94,1.60%,2.24,2.083,,7/2/2024,
2532d588f4784c54bef599c44cc1da24-1,Shopee SG,Approved,230903C5T24PCF_8944070393_1,3/9/2023 13:36,3/9/2023 0:42,SGD,513461b3-5aa8-4884-a367-6a68d0d39e61,3,0.06,1.60%,0.048,0.045,,7/2/2024,
ddb33f1cb1f04aa8ab90e53d57712f63-1,Shopee SG,Approved,230903C3T4GF54_10333508256_1,3/9/2023 13:00,31/08/2023 19:12,SGD,7d2fcc0d-5f16-4904-8232-8395570fec7c,11.19,0.23,1.60%,0.179,0.167,,7/2/2024,
c91afde1716648b5851f08b2cef313ed-1,Shopee SG,Approved,230903B9TH5S7W_3873407780_1,3/9/2023 5:15,2/9/2023 15:49,SGD,3711f810-5f1f-43db-aa25-6723c886ad77,13.13,0.18,0.90%,0.118,0.11,,7/2/2024,
d0b5165df908452ea1ecde637d504943-1,Shopee SG,Approved,230902APRWQX4W_12221930767_3,2/9/2023 23:34,2/9/2023 20:58,SGD,91f161b4-58d3-4289-b276-6beec0217209,3.25,0.05,0.90%,0.029,0.027,,7/2/2024,
32de262a62074ece8f86eb0f81baab35-1,Shopee SG,Approved,230902APRWQX4W_14873075460_4,2/9/2023 23:34,2/9/2023 20:58,SGD,91f161b4-58d3-4289-b276-6beec0217209,3.45,0.05,0.90%,0.031,0.029,,7/2/2024,
ddf378a96c234d7d99273fd58bd65f1c-1,Shopee SG,Approved,230902APRWQX4W_6844163791_1,2/9/2023 23:34,2/9/2023 20:58,SGD,91f161b4-58d3-4289-b276-6beec0217209,5.3,0.07,0.90%,0.048,0.044,,7/2/2024,
56baea0c20a24e80a1beaa06d0b45c3a-1,Shopee SG,Approved,230902APRWQX4W_11454683480_2,2/9/2023 23:34,2/9/2023 20:58,SGD,91f161b4-58d3-4289-b276-6beec0217209,2.46,0.03,0.90%,0.022,0.021,,7/2/2024,
54bce40393d649959701f67d82868346-1,Shopee SG,Approved,230902AFHBPYWR_19922271520_1,2/9/2023 21:24,1/9/2023 17:28,SGD,4555aa22-3e8e-486a-8ec9-90c177e11e49,2.74,0.06,1.60%,0.044,0.041,,7/2/2024,
f5406637b796453e8b15e923d1a5a854-1,Shopee SG,Approved,230902ADRG4MVK_19137802749_1,2/9/2023 20:52,29/08/2023 15:40,SGD,ad3534f4-444f-46da-9bff-4cf5a2b34779,2.99,0.06,1.60%,0.048,0.044,,7/2/2024,
300301887,Lazada SG,Approved,1.06E+14,2/9/2023 20:48,2/9/2023 20:38,SGD,5c52f12d-2d81-4016-bd31-a1dd4744355a,21.62,1.21,4.00%,0.865,0.804,,7/4/2024,
300301888,Lazada SG,Approved,1.06E+14,2/9/2023 20:48,2/9/2023 20:38,SGD,5c52f12d-2d81-4016-bd31-a1dd4744355a,21.6,1.21,4.00%,0.864,0.804,,7/4/2024,
e8a343aa0cc24b3db107244773081362-1,Shopee SG,Approved,230902A9XKK805_20512405387_4,2/9/2023 19:44,31/08/2023 22:29,SGD,f38ffc33-b138-49c6-9bac-b434bc9321e4,7.07,0.15,1.60%,0.113,0.105,,7/2/2024,
328d1c6786dd4f29b21e779ea663bd3d-1,Shopee SG,Approved,230902A9XKK805_20512405387_3,2/9/2023 19:44,31/08/2023 22:29,SGD,f38ffc33-b138-49c6-9bac-b434bc9321e4,7.07,0.15,1.60%,0.113,0.105,,7/2/2024,
a1ae41655bbe4b13bf0f3de4973e57d0-1,Shopee SG,Approved,230902A9XKK805_20512405387_2,2/9/2023 19:44,31/08/2023 22:29,SGD,f38ffc33-b138-49c6-9bac-b434bc9321e4,7.07,0.15,1.60%,0.113,0.105,,7/2/2024,
c7c9347072894568afe4a17d58b46448-1,Shopee SG,Approved,230902A9XKK805_20512405387_1,2/9/2023 19:44,31/08/2023 22:29,SGD,f38ffc33-b138-49c6-9bac-b434bc9321e4,7.07,0.15,1.60%,0.113,0.105,,7/2/2024,
300302014,Lazada SG,Approved,1.06E+14,2/9/2023 19:17,1/9/2023 20:20,SGD,4c2dd9f1-0feb-4994-a1b5-2a2d54feaa03,58.98,1.69,2.00%,1.18,1.097,,7/4/2024,
300302015,Lazada SG,Approved,1.06E+14,2/9/2023 19:17,1/9/2023 20:20,SGD,4c2dd9f1-0feb-4994-a1b5-2a2d54feaa03,9.36,0.26,2.00%,0.187,0.174,,7/4/2024,
