card_id,Recency,Frequency,Monetary,Cluster,category_key,wallet_share_by_category,offer_id,minimum_spend,seg_unique_user_count,casback_amount
1c0f4f78-1602-ef11-a574-b8cef6052491,30,1,54.4,1,Restaurants,54.4,278,25.0,2317,5.0
a7f881ee-ee01-ef11-a574-b8cef6052491,30,1,52.21,1,Restaurants,52.21,278,25.0,2317,5.0
acfb5a56-2602-ef11-a574-b8cef6052491,29,3,149.0,0,Restaurants,149.0,278,25.0,2317,5.0
e627b8cd-f201-ef11-a574-b8cef6052491,30,1,62.3,1,Restaurants,62.3,278,25.0,2317,5.0
e7024091-f101-ef11-a574-b8cef6052491,30,1,112.98,1,Retailers,112.98,304,100.0,180,10.0
d8c94523-2202-ef11-a574-b8cef6052491,30,1,74.29,1,Restaurants,74.29,278,25.0,2317,5.0
333bc5d2-0d02-ef11-a574-b8cef6052491,26,3,110.51,0,Restaurants,110.51,278,25.0,2317,5.0
6a9b3316-0902-ef11-a574-b8cef6052491,25,5,323.15,0,Restaurants,323.15,278,25.0,2317,5.0
2187b29e-fb01-ef11-a574-b8cef6052491,26,4,157.51999999999998,0,Restaurants,157.51999999999998,278,25.0,2317,5.0
8c349aa1-d901-ef11-a574-b8cef6052491,30,4,126.19,0,Restaurants,126.19,278,25.0,2317,5.0
29e7bb19-1e02-ef11-a574-b8cef6052491,30,1,68.44,1,Restaurants,68.44,278,25.0,2317,5.0
c605cf1a-3d02-ef11-a574-b8cef6052491,27,3,100.97999999999999,0,Restaurants,100.97999999999999,278,25.0,2317,5.0
437af281-2802-ef11-a574-b8cef6052491,30,2,55.49,1,Restaurants,55.49,278,25.0,2317,5.0
6947c557-1a02-ef11-a574-b8cef6052491,31,1,100.46,1,Retailers,100.46,304,100.0,180,10.0
8ce0993d-0102-ef11-a574-b8cef6052491,30,2,61.67,1,Restaurants,61.67,278,25.0,2317,5.0
65ecd6f0-2502-ef11-a574-b8cef6052491,30,1,38.68,1,Restaurants,38.68,278,25.0,2317,5.0
2e7b2b2d-0802-ef11-a574-b8cef6052491,25,5,218.15,0,Restaurants,218.15,278,25.0,2317,5.0
35525a15-2e02-ef11-a574-b8cef6052491,31,1,149.99,1,Retailers,149.99,302,50.0,127,10.0
38cdaa50-3502-ef11-a574-b8cef6052491,30,3,158.65,0,Restaurants,158.65,278,25.0,2317,5.0
16285c21-0f02-ef11-a574-b8cef6052491,30,1,33.64,1,Restaurants,33.64,278,25.0,2317,5.0
4a59ccb8-fe01-ef11-a574-b8cef6052491,30,1,61.03,1,Restaurants,61.03,278,25.0,2317,5.0
9053fbaf-0202-ef11-a574-b8cef6052491,30,2,151.72,1,Restaurants,151.72,278,25.0,2317,5.0
2650b76b-2a02-ef11-a574-b8cef6052491,30,3,150.68,0,Restaurants,150.68,278,25.0,2317,5.0
b9c0abca-d801-ef11-a574-b8cef6052491,24,6,245.11,0,Restaurants,245.11,278,25.0,2317,5.0
a996f77f-1802-ef11-a574-b8cef6052491,30,1,78.8,1,Restaurants,78.8,278,25.0,2317,5.0
375ff4d8-2502-ef11-a574-b8cef6052491,30,1,32.65,1,Restaurants,32.65,278,25.0,2317,5.0
7ee4edd8-0102-ef11-a574-b8cef6052491,30,1,29.28,1,Restaurants,29.28,278,25.0,2317,5.0
a3d2eda7-0502-ef11-a574-b8cef6052491,29,1,73.99,1,Restaurants,73.99,278,25.0,2317,5.0
36b76d22-2102-ef11-a574-b8cef6052491,30,1,67.79,1,Restaurants,67.79,278,25.0,2317,5.0
27936614-0702-ef11-a574-b8cef6052491,30,1,52.0,1,Restaurants,52.0,278,25.0,2317,5.0
38cdaa50-3502-ef11-a574-b8cef6052491,30,3,158.65,0,Restaurants,158.65,278,25.0,2317,5.0
b9f3f67b-3702-ef11-a574-b8cef6052491,29,4,262.88,0,Restaurants,262.88,278,25.0,2317,5.0
5a170428-d601-ef11-a574-b8cef6052491,26,3,152.53,0,Restaurants,152.53,278,25.0,2317,5.0
2fd0104d-2202-ef11-a574-b8cef6052491,26,5,180.09,0,Restaurants,180.09,278,25.0,2317,5.0
0c75298d-3602-ef11-a574-b8cef6052491,30,1,55.62,1,Restaurants,55.62,278,25.0,2317,5.0
af02a718-3202-ef11-a574-b8cef6052491,30,1,32.34,1,Restaurants,32.34,278,25.0,2317,5.0
0f09de0c-1d02-ef11-a574-b8cef6052491,30,1,87.84,1,Restaurants,87.84,278,25.0,2317,5.0
ca345a89-1c02-ef11-a574-b8cef6052491,24,5,329.52,0,Restaurants,329.52,278,25.0,2317,5.0
9a72d3b5-2d02-ef11-a574-b8cef6052491,25,2,129.79,2,Restaurants,129.79,278,25.0,2317,5.0
e436ea72-3b02-ef11-a574-b8cef6052491,23,4,154.93,0,Restaurants,154.93,278,25.0,2317,5.0
94230f84-0502-ef11-a574-b8cef6052491,23,4,203.88,0,Restaurants,203.88,278,25.0,2317,5.0
4708c400-3202-ef11-a574-b8cef6052491,30,2,51.7,1,Restaurants,51.7,278,25.0,2317,5.0
7f90ecde-2502-ef11-a574-b8cef6052491,24,4,225.13,0,Restaurants,225.13,278,25.0,2317,5.0
6655d654-d201-ef11-a574-b8cef6052491,23,2,59.84,2,Restaurants,59.84,278,25.0,2317,5.0
fccbaa2b-1e02-ef11-a574-b8cef6052491,30,1,51.84,1,Restaurants,51.84,278,25.0,2317,5.0
db8c0f98-0202-ef11-a574-b8cef6052491,24,2,51.39,2,Restaurants,51.39,278,25.0,2317,5.0
8d064e50-2d02-ef11-a574-b8cef6052491,26,2,122.19,2,Restaurants,122.19,278,25.0,2317,5.0
ef73e7e2-3902-ef11-a574-b8cef6052491,27,5,219.54999999999998,0,Restaurants,219.54999999999998,278,25.0,2317,5.0
62a19884-f801-ef11-a574-b8cef6052491,26,2,75.9,2,Restaurants,75.9,278,25.0,2317,5.0
0b3ee61e-bea2-ed11-816b-f403433e0c0d,26,5,158.91,0,Restaurants,158.91,278,25.0,2317,5.0
669e58f4-2202-ef11-a574-b8cef6052491,30,1,41.86,1,Restaurants,41.86,278,25.0,2317,5.0
30f5d5b8-f601-ef11-a574-b8cef6052491,30,1,74.69,1,Restaurants,74.69,278,25.0,2317,5.0
5f229149-f101-ef11-a574-b8cef6052491,27,6,241.42,0,Restaurants,241.42,278,25.0,2317,5.0
28dbd22f-0b02-ef11-a574-b8cef6052491,24,3,99.82,0,Restaurants,99.82,278,25.0,2317,5.0
e5317f6b-1c02-ef11-a574-b8cef6052491,30,1,66.8,1,Restaurants,66.8,278,25.0,2317,5.0
bc6b8f53-3102-ef11-a574-b8cef6052491,30,1,50.49,1,Restaurants,50.49,278,25.0,2317,5.0
56192e08-3c02-ef11-a574-b8cef6052491,26,5,161.11,0,Restaurants,161.11,278,25.0,2317,5.0
850cddea-0102-ef11-a574-b8cef6052491,29,1,30.99,1,Restaurants,30.99,278,25.0,2317,5.0
ef733474-fa01-ef11-a574-b8cef6052491,30,1,30.9,1,Restaurants,30.9,278,25.0,2317,5.0
6a3fecfb-0002-ef11-a574-b8cef6052491,30,2,174.89,0,Restaurants,174.89,278,25.0,2317,5.0
7a7e272d-1902-ef11-a574-b8cef6052491,25,2,140.07,2,Restaurants,140.07,278,25.0,2317,5.0
2161d19e-0f02-ef11-a574-b8cef6052491,23,4,265.76,0,Restaurants,265.76,278,25.0,2317,5.0
5554ff79-1802-ef11-a574-b8cef6052491,30,1,77.15,1,Restaurants,77.15,278,25.0,2317,5.0
7604ac81-da4c-ec11-8145-f403434a7799,30,1,30.36,1,Restaurants,30.36,278,25.0,2317,5.0
5b74de92-0f02-ef11-a574-b8cef6052491,27,2,94.08000000000001,2,Restaurants,94.08000000000001,278,25.0,2317,5.0
d97bf704-fd01-ef11-a574-b8cef6052491,25,3,157.8,0,Restaurants,157.8,278,25.0,2317,5.0
6b2b7bbf-ff01-ef11-a574-b8cef6052491,30,1,34.74,1,Restaurants,34.74,278,25.0,2317,5.0
2578f58e-d801-ef11-a574-b8cef6052491,30,1,126.0,1,Retailers,126.0,304,100.0,180,10.0
1f23243f-1202-ef11-a574-b8cef6052491,30,2,97.95,1,Restaurants,97.95,278,25.0,2317,5.0
6754a788-3802-ef11-a574-b8cef6052491,29,2,68.52,2,Restaurants,68.52,278,25.0,2317,5.0
f3b7996a-1b02-ef11-a574-b8cef6052491,30,2,74.8,1,Restaurants,74.8,278,25.0,2317,5.0
7aa856d5-0902-ef11-a574-b8cef6052491,30,2,128.57,1,Restaurants,128.57,278,25.0,2317,5.0
403bfb7b-2802-ef11-a574-b8cef6052491,30,1,59.19,1,Restaurants,59.19,278,25.0,2317,5.0
79fc8930-3202-ef11-a574-b8cef6052491,27,4,185.95,0,Restaurants,185.95,278,25.0,2317,5.0
cad5079e-0202-ef11-a574-b8cef6052491,23,2,82.84,2,Restaurants,82.84,278,25.0,2317,5.0
b044b6b4-3302-ef11-a574-b8cef6052491,25,2,124.44,2,Restaurants,124.44,278,25.0,2317,5.0
57447567-f101-ef11-a574-b8cef6052491,31,2,96.41,1,Restaurants,96.41,278,25.0,2317,5.0
2777b1c8-0f02-ef11-a574-b8cef6052491,31,1,101.44,1,Restaurants,101.44,278,25.0,2317,5.0
2e7b2b2d-0802-ef11-a574-b8cef6052491,25,5,218.15,0,Restaurants,218.15,278,25.0,2317,5.0
46f965e0-2e02-ef11-a574-b8cef6052491,26,3,97.28999999999999,0,Restaurants,97.28999999999999,278,25.0,2317,5.0
c008ced6-0402-ef11-a574-b8cef6052491,24,3,107.12,0,Restaurants,107.12,278,25.0,2317,5.0
94dd6fb2-3802-ef11-a574-b8cef6052491,30,1,158.95,1,Retailers,158.95,301,100.0,74,15.0
994ebfa9-0702-ef11-a574-b8cef6052491,26,5,218.99,0,Restaurants,218.99,278,25.0,2317,5.0
7e34cebe-f601-ef11-a574-b8cef6052491,26,4,183.47,0,Restaurants,183.47,278,25.0,2317,5.0
8a055309-1902-ef11-a574-b8cef6052491,31,1,29.95,1,Restaurants,29.95,278,25.0,2317,5.0
72e33b72-4202-ef11-a574-b8cef6052491,31,1,72.24,1,Restaurants,72.24,278,25.0,2317,5.0
eb7ec7c7-0e02-ef11-a574-b8cef6052491,31,2,122.50999999999999,1,Restaurants,122.50999999999999,278,25.0,2317,5.0
2241ab40-fd01-ef11-a574-b8cef6052491,27,6,578.52,0,Restaurants,578.52,278,25.0,2317,5.0
1bfa7378-2b02-ef11-a574-b8cef6052491,31,1,42.7,1,Restaurants,42.7,278,25.0,2317,5.0
962695b6-fb01-ef11-a574-b8cef6052491,31,1,63.8,1,Restaurants,63.8,278,25.0,2317,5.0
60927127-2702-ef11-a574-b8cef6052491,25,2,108.5,2,Restaurants,108.5,278,25.0,2317,5.0
2082456e-0202-ef11-a574-b8cef6052491,24,2,119.57,2,Restaurants,119.57,278,25.0,2317,5.0
e3feefcb-0c02-ef11-a574-b8cef6052491,31,1,110.75,1,Restaurants,110.75,278,25.0,2317,5.0
c254e322-1b02-ef11-a574-b8cef6052491,31,2,129.94,1,Restaurants,129.94,278,25.0,2317,5.0
fb864d1d-2202-ef11-a574-b8cef6052491,31,1,50.79,1,Restaurants,50.79,278,25.0,2317,5.0
c45a895a-1d02-ef11-a574-b8cef6052491,31,2,65.33,1,Restaurants,65.33,278,25.0,2317,5.0
3260c6d9-2602-ef11-a574-b8cef6052491,31,2,95.72,1,Restaurants,95.72,278,25.0,2317,5.0
6a175a72-0c02-ef11-a574-b8cef6052491,30,1,43.35,1,Restaurants,43.35,278,25.0,2317,5.0
992ba982-1402-ef11-a574-b8cef6052491,31,1,48.5,1,Restaurants,48.5,278,25.0,2317,5.0
6ae9dbcd-0202-ef11-a574-b8cef6052491,25,2,89.12,2,Restaurants,89.12,278,25.0,2317,5.0
c4ee8feb-2d02-ef11-a574-b8cef6052491,31,3,204.13,0,Restaurants,204.13,278,25.0,2317,5.0
8d1da6d2-0602-ef11-a574-b8cef6052491,28,4,326.88,0,Restaurants,326.88,278,25.0,2317,5.0
85681134-0902-ef11-a574-b8cef6052491,27,4,176.66000000000003,0,Restaurants,176.66000000000003,278,25.0,2317,5.0
56d1059c-4202-ef11-a574-b8cef6052491,23,2,117.44,2,Restaurants,117.44,278,25.0,2317,5.0
03a16476-fd01-ef11-a574-b8cef6052491,27,5,230.19,0,Restaurants,230.19,278,25.0,2317,5.0
56c20ddd-1c02-ef11-a574-b8cef6052491,31,1,78.85,1,Retailers,78.85,302,50.0,127,10.0
36713690-1602-ef11-a574-b8cef6052491,31,2,261.9,0,Restaurants,261.9,278,25.0,2317,5.0
cb6def68-d501-ef11-a574-b8cef6052491,30,2,117.24,1,Restaurants,117.24,278,25.0,2317,5.0
6b6b9e75-d601-ef11-a574-b8cef6052491,29,2,85.1,2,Restaurants,85.1,278,25.0,2317,5.0
c9b9021d-3002-ef11-a574-b8cef6052491,31,1,27.93,1,Restaurants,27.93,278,25.0,2317,5.0
64d1d93c-2402-ef11-a574-b8cef6052491,31,1,35.83,1,Restaurants,35.83,278,25.0,2317,5.0
6f63d7fb-2b02-ef11-a574-b8cef6052491,28,2,137.49,2,Restaurants,137.49,278,25.0,2317,5.0
441d8b49-0102-ef11-a574-b8cef6052491,31,1,59.0,1,Restaurants,59.0,278,25.0,2317,5.0
af071cfa-1402-ef11-a574-b8cef6052491,31,2,58.03,1,Restaurants,58.03,278,25.0,2317,5.0
291df6c6-1e02-ef11-a574-b8cef6052491,24,4,143.78,0,Restaurants,143.78,278,25.0,2317,5.0
082a61a8-2402-ef11-a574-b8cef6052491,31,1,142.95,1,Retailers,142.95,301,100.0,74,15.0
60786d8e-1b02-ef11-a574-b8cef6052491,24,2,86.09,2,Restaurants,86.09,278,25.0,2317,5.0
c64a8ad9-0702-ef11-a574-b8cef6052491,31,1,41.97,1,Restaurants,41.97,278,25.0,2317,5.0
40ba43fb-d101-ef11-a574-b8cef6052491,31,1,41.51,1,Restaurants,41.51,278,25.0,2317,5.0
28dbd22f-0b02-ef11-a574-b8cef6052491,24,3,99.82,0,Restaurants,99.82,278,25.0,2317,5.0
1852bf37-2502-ef11-a574-b8cef6052491,31,1,61.8,1,Restaurants,61.8,278,25.0,2317,5.0
04fec048-6f15-ed11-8166-1c98ec1324d6,26,2,307.15,0,Restaurants,307.15,278,25.0,2317,5.0
8f341f10-fc01-ef11-a574-b8cef6052491,27,4,162.64000000000001,0,Restaurants,162.64000000000001,278,25.0,2317,5.0
42fbf924-0002-ef11-a574-b8cef6052491,30,3,181.44,0,Restaurants,181.44,278,25.0,2317,5.0
50efb2b8-cb0b-ed11-8162-1c98ec1324d5,31,1,51.79,1,Restaurants,51.79,278,25.0,2317,5.0
5a7ae842-f801-ef11-a574-b8cef6052491,31,2,99.91,1,Restaurants,99.91,278,25.0,2317,5.0
2161d19e-0f02-ef11-a574-b8cef6052491,23,4,265.76,0,Restaurants,265.76,278,25.0,2317,5.0
8bc294f1-fa01-ef11-a574-b8cef6052491,24,4,268.95,0,Restaurants,268.95,278,25.0,2317,5.0
3c898729-0402-ef11-a574-b8cef6052491,31,1,82.7,1,Restaurants,82.7,278,25.0,2317,5.0
d1dbbb01-1702-ef11-a574-b8cef6052491,31,1,29.8,1,Restaurants,29.8,278,25.0,2317,5.0
cabf93ad-ff01-ef11-a574-b8cef6052491,31,1,25.19,1,Restaurants,25.19,278,25.0,2317,5.0
b535b1e4-0d02-ef11-a574-b8cef6052491,24,4,222.45,0,Restaurants,222.45,278,25.0,2317,5.0
b6b70c57-1202-ef11-a574-b8cef6052491,31,1,47.5,1,Restaurants,47.5,278,25.0,2317,5.0
555cde5b-3402-ef11-a574-b8cef6052491,31,1,41.88,1,Restaurants,41.88,278,25.0,2317,5.0
14f73621-1902-ef11-a574-b8cef6052491,31,1,35.83,1,Restaurants,35.83,278,25.0,2317,5.0
1639c2a9-1802-ef11-a574-b8cef6052491,30,2,107.22999999999999,1,Restaurants,107.22999999999999,278,25.0,2317,5.0
0f4577ca-2902-ef11-a574-b8cef6052491,27,4,126.75999999999999,0,Restaurants,126.75999999999999,278,25.0,2317,5.0
3ab5d540-3002-ef11-a574-b8cef6052491,29,2,58.23,2,Restaurants,58.23,278,25.0,2317,5.0
f576b1c8-0f02-ef11-a574-b8cef6052491,23,4,134.29000000000002,0,Restaurants,134.29000000000002,278,25.0,2317,5.0
3bf41d85-0d02-ef11-a574-b8cef6052491,31,1,25.7,1,Restaurants,25.7,278,25.0,2317,5.0
1f1a93b9-d101-ef11-a574-b8cef6052491,26,3,254.94,0,Restaurants,254.94,278,25.0,2317,5.0
8b446c38-2d02-ef11-a574-b8cef6052491,31,2,54.489999999999995,1,Restaurants,54.489999999999995,278,25.0,2317,5.0
8478e842-f801-ef11-a574-b8cef6052491,31,1,33.52,1,Restaurants,33.52,278,25.0,2317,5.0
d8f70222-1a02-ef11-a574-b8cef6052491,24,2,101.4,2,Restaurants,101.4,278,25.0,2317,5.0
84bb1e8c-2602-ef11-a574-b8cef6052491,23,2,66.01,2,Restaurants,66.01,278,25.0,2317,5.0
f9bb78fc-0602-ef11-a574-b8cef6052491,31,1,50.69,1,Restaurants,50.69,278,25.0,2317,5.0
e174a06c-2402-ef11-a574-b8cef6052491,31,1,67.9,1,Restaurants,67.9,278,25.0,2317,5.0
392e1211-3002-ef11-a574-b8cef6052491,29,2,87.19,2,Restaurants,87.19,278,25.0,2317,5.0
756a60f9-2802-ef11-a574-b8cef6052491,25,3,124.75,0,Restaurants,124.75,278,25.0,2317,5.0
6a047c2c-d401-ef11-a574-b8cef6052491,26,7,494.76,0,Restaurants,494.76,278,25.0,2317,5.0
506b4953-fe01-ef11-a574-b8cef6052491,31,1,89.7,1,Restaurants,89.7,278,25.0,2317,5.0
5c1adbcd-1f02-ef11-a574-b8cef6052491,27,2,55.36,2,Restaurants,55.36,278,25.0,2317,5.0
578ed54b-1a02-ef11-a574-b8cef6052491,31,3,189.48000000000002,0,Restaurants,189.48000000000002,278,25.0,2317,5.0
80bb69bd-2fda-ee11-b58f-043f72dce669,31,3,155.32999999999998,0,Restaurants,155.32999999999998,278,25.0,2317,5.0
4e1b49ca-0a02-ef11-a574-b8cef6052491,23,3,85.39,2,Restaurants,85.39,278,25.0,2317,5.0
4e8f0786-2d02-ef11-a574-b8cef6052491,27,4,187.77,0,Restaurants,187.77,278,25.0,2317,5.0
16dcc292-fb01-ef11-a574-b8cef6052491,24,2,189.54000000000002,0,Restaurants,189.54000000000002,278,25.0,2317,5.0
3f9ee2ba-0d02-ef11-a574-b8cef6052491,25,5,159.96,0,Restaurants,159.96,278,25.0,2317,5.0
c6741098-2602-ef11-a574-b8cef6052491,31,2,83.6,1,Restaurants,83.6,278,25.0,2317,5.0
fa4dd4c1-0929-eb11-812a-f403434a7799,31,1,61.7,1,Restaurants,61.7,278,25.0,2317,5.0
d444ba98-fb01-ef11-a574-b8cef6052491,23,3,289.03,0,Restaurants,289.03,278,25.0,2317,5.0
7a709d87-f401-ef11-a574-b8cef6052491,31,1,109.94,1,Restaurants,109.94,278,25.0,2317,5.0
6cd9ce64-1402-ef11-a574-b8cef6052491,31,1,26.63,1,Restaurants,26.63,278,25.0,2317,5.0
5fddc156-eb01-ef11-a574-b8cef6052491,24,3,137.57,0,Restaurants,137.57,278,25.0,2317,5.0
9ecda398-1902-ef11-a574-b8cef6052491,27,10,461.53000000000003,0,Restaurants,461.53000000000003,278,25.0,2317,5.0
d9846dcd-ea01-ef11-a574-b8cef6052491,31,1,121.78,1,Retailers,121.78,302,50.0,127,10.0
a2a70da5-3602-ef11-a574-b8cef6052491,31,2,158.54000000000002,1,Restaurants,158.54000000000002,278,25.0,2317,5.0
914eab03-2002-ef11-a574-b8cef6052491,31,2,52.71,1,Restaurants,52.71,278,25.0,2317,5.0
426a1edc-3002-ef11-a574-b8cef6052491,31,2,192.37,0,Restaurants,192.37,278,25.0,2317,5.0
39b9996a-1b02-ef11-a574-b8cef6052491,29,5,303.89,0,Restaurants,303.89,278,25.0,2317,5.0
b0634227-2e02-ef11-a574-b8cef6052491,26,2,55.25,2,Restaurants,55.25,278,25.0,2317,5.0
5b8a6eda-2e02-ef11-a574-b8cef6052491,23,4,133.13,0,Restaurants,133.13,278,25.0,2317,5.0
76121946-3f02-ef11-a574-b8cef6052491,31,1,323.86,0,Fashion & Retail,323.86,329,100.0,80,5.0
f425ce1d-3102-ef11-a574-b8cef6052491,31,1,55.7,1,Restaurants,55.7,278,25.0,2317,5.0
c8987303-f301-ef11-a574-b8cef6052491,31,1,53.09,1,Restaurants,53.09,278,25.0,2317,5.0
b63d8593-fc01-ef11-a574-b8cef6052491,31,1,52.28,1,Restaurants,52.28,278,25.0,2317,5.0
20b91117-0a02-ef11-a574-b8cef6052491,31,1,104.4,1,Restaurants,104.4,278,25.0,2317,5.0
045e2e80-0202-ef11-a574-b8cef6052491,31,1,28.94,1,Restaurants,28.94,278,25.0,2317,5.0
79984ee5-ea01-ef11-a574-b8cef6052491,31,1,128.99,1,Retailers,128.99,302,50.0,127,10.0
c0d19ab3-d101-ef11-a574-b8cef6052491,25,2,57.44,2,Restaurants,57.44,278,25.0,2317,5.0
86d8511b-2e02-ef11-a574-b8cef6052491,25,3,95.49000000000001,0,Restaurants,95.49000000000001,278,25.0,2317,5.0
7af1e93c-f001-ef11-a574-b8cef6052491,31,1,61.85,1,Restaurants,61.85,278,25.0,2317,5.0
50226aa2-f001-ef11-a574-b8cef6052491,27,4,120.78,0,Restaurants,120.78,278,25.0,2317,5.0
94b84304-0902-ef11-a574-b8cef6052491,31,1,44.9,1,Restaurants,44.9,278,25.0,2317,5.0
4038c24e-2402-ef11-a574-b8cef6052491,31,1,31.04,1,Restaurants,31.04,278,25.0,2317,5.0
81d58f2c-2602-ef11-a574-b8cef6052491,31,1,124.44,1,Retailers,124.44,304,100.0,180,10.0
c1d2adef-3202-ef11-a574-b8cef6052491,31,1,50.76,1,Restaurants,50.76,278,25.0,2317,5.0
d14c6b68-3d02-ef11-a574-b8cef6052491,31,1,63.99,1,Retailers,63.99,302,50.0,127,10.0
de68f1a4-2002-ef11-a574-b8cef6052491,31,1,37.8,1,Restaurants,37.8,278,25.0,2317,5.0
e855a218-3a02-ef11-a574-b8cef6052491,26,7,328.14,0,Restaurants,328.14,278,25.0,2317,5.0
a6a137b5-ac2c-ed11-8166-1c98ec1324d6,31,1,32.21,1,Restaurants,32.21,278,25.0,2317,5.0
7ff9bef5-0c02-ef11-a574-b8cef6052491,30,7,201.96,0,Restaurants,201.96,278,25.0,2317,5.0
2a6b2271-fe01-ef11-a574-b8cef6052491,31,1,76.7,1,Restaurants,76.7,278,25.0,2317,5.0
68c51534-1302-ef11-a574-b8cef6052491,31,1,111.58,1,Retailers,111.58,304,100.0,180,10.0
5875b1c8-0f02-ef11-a574-b8cef6052491,31,1,51.73,1,Restaurants,51.73,278,25.0,2317,5.0
6d85cd13-0102-ef11-a574-b8cef6052491,24,4,109.86,0,Restaurants,109.86,278,25.0,2317,5.0
66e3d9e1-fd01-ef11-a574-b8cef6052491,27,5,225.94,0,Restaurants,225.94,278,25.0,2317,5.0
02025aa2-0002-ef11-a574-b8cef6052491,25,7,199.22,0,Restaurants,199.22,278,25.0,2317,5.0
c21999ec-2702-ef11-a574-b8cef6052491,27,2,62.58,2,Restaurants,62.58,278,25.0,2317,5.0
da96f8af-2602-ef11-a574-b8cef6052491,31,1,32.04,1,Restaurants,32.04,278,25.0,2317,5.0
48199a0e-2d02-ef11-a574-b8cef6052491,31,1,51.7,1,Restaurants,51.7,278,25.0,2317,5.0
518a63ce-1902-ef11-a574-b8cef6052491,31,1,102.0,1,Restaurants,102.0,278,25.0,2317,5.0
b7efff8b-2d02-ef11-a574-b8cef6052491,26,4,298.55,0,Restaurants,298.55,278,25.0,2317,5.0
5a024e89-3102-ef11-a574-b8cef6052491,31,2,162.78,1,Restaurants,162.78,278,25.0,2317,5.0
c008ced6-0402-ef11-a574-b8cef6052491,24,3,107.12,0,Restaurants,107.12,278,25.0,2317,5.0
d58da9d9-f201-ef11-a574-b8cef6052491,26,6,357.98,0,Restaurants,357.98,278,25.0,2317,5.0
567698ac-728a-ec11-8158-f403433e0c0d,31,2,110.53,1,Restaurants,110.53,278,25.0,2317,5.0
4385d845-1a02-ef11-a574-b8cef6052491,31,1,55.89,1,Restaurants,55.89,278,25.0,2317,5.0
4f4a5162-0202-ef11-a574-b8cef6052491,27,6,192.21,0,Restaurants,192.21,278,25.0,2317,5.0
bcca9b4c-fd01-ef11-a574-b8cef6052491,31,1,60.19,1,Restaurants,60.19,278,25.0,2317,5.0
5551f5a3-fa01-ef11-a574-b8cef6052491,31,1,73.8,1,Restaurants,73.8,278,25.0,2317,5.0
aa99321c-1302-ef11-a574-b8cef6052491,31,1,68.9,1,Restaurants,68.9,278,25.0,2317,5.0
e8d5fcfe-fc01-ef11-a574-b8cef6052491,31,1,47.08,1,Restaurants,47.08,278,25.0,2317,5.0
b3d08015-2702-ef11-a574-b8cef6052491,23,3,98.97,2,Restaurants,98.97,278,25.0,2317,5.0
80fdca07-2c02-ef11-a574-b8cef6052491,27,2,151.23000000000002,2,Restaurants,151.23000000000002,278,25.0,2317,5.0
e39e3f52-2102-ef11-a574-b8cef6052491,31,1,60.3,1,Restaurants,60.3,278,25.0,2317,5.0
3a221632-3402-ef11-a574-b8cef6052491,24,4,124.42999999999999,0,Restaurants,124.42999999999999,278,25.0,2317,5.0
a43ce339-1a02-ef11-a574-b8cef6052491,31,1,34.0,1,Restaurants,34.0,278,25.0,2317,5.0
4f8cb29e-fb01-ef11-a574-b8cef6052491,31,2,71.42,1,Restaurants,71.42,278,25.0,2317,5.0
83e034d5-fc01-ef11-a574-b8cef6052491,31,1,77.5,1,Restaurants,77.5,278,25.0,2317,5.0
82fe93eb-f403-ec11-814e-f403433e0c0d,28,3,146.08,0,Restaurants,146.08,278,25.0,2317,5.0
63f1dbd2-2c02-ef11-a574-b8cef6052491,27,4,184.6,0,Restaurants,184.6,278,25.0,2317,5.0
6d842528-1302-ef11-a574-b8cef6052491,31,1,65.84,1,Restaurants,65.84,278,25.0,2317,5.0
4c1124de-f801-ef11-a574-b8cef6052491,31,1,30.01,1,Restaurants,30.01,278,25.0,2317,5.0
b821ef6e-f301-ef11-a574-b8cef6052491,23,4,285.67,0,Restaurants,285.67,278,25.0,2317,5.0
c5f1a3aa-fb01-ef11-a574-b8cef6052491,24,2,62.26,2,Restaurants,62.26,278,25.0,2317,5.0
0a5c0d92-fa01-ef11-a574-b8cef6052491,28,3,120.35,0,Restaurants,120.35,278,25.0,2317,5.0
6588000f-3502-ef11-a574-b8cef6052491,31,2,78.9,1,Restaurants,78.9,278,25.0,2317,5.0
218b9726-2602-ef11-a574-b8cef6052491,27,2,96.67,2,Restaurants,96.67,278,25.0,2317,5.0
b5ce0a8c-d24e-ed11-8164-30e17161bfc9,31,1,132.97,1,Fashion & Retail,132.97,329,100.0,80,5.0
b4f97b74-3502-ef11-a574-b8cef6052491,31,1,85.59,1,Restaurants,85.59,278,25.0,2317,5.0
4c2b65ac-0a02-ef11-a574-b8cef6052491,31,1,28.85,1,Restaurants,28.85,278,25.0,2317,5.0
6155b94d-1502-ef11-a574-b8cef6052491,31,1,60.2,1,Restaurants,60.2,278,25.0,2317,5.0
5ac25d90-2b02-ef11-a574-b8cef6052491,31,1,53.06,1,Restaurants,53.06,278,25.0,2317,5.0
e7e3578b-2502-ef11-a574-b8cef6052491,31,1,46.05,1,Restaurants,46.05,278,25.0,2317,5.0
d79f6900-ef01-ef11-a574-b8cef6052491,31,1,66.3,1,Restaurants,66.3,278,25.0,2317,5.0
a02d1211-3002-ef11-a574-b8cef6052491,31,1,101.65,1,Retailers,101.65,304,100.0,180,10.0
1744b38c-1902-ef11-a574-b8cef6052491,31,1,81.0,1,Restaurants,81.0,278,25.0,2317,5.0
