,date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,fixed_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount,Recency,Frequency,Monetary,Cluster
2620,2024-05-09 10:15:00,2024-04-29,c1b327e9-f58d-48a7-9ed4-a0d675a89101,af55f194-ee01-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",384120105743344,AUD,36,118.99,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,36,2,347.96,0
2621,2024-05-09 10:00:00,2024-04-29,288691c9-6978-46f6-85f6-c4e3e6b6c9eb,97cbaa2b-1e02-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",304120315409459,AUD,36,141.95,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,36,1,141.95,1
2622,2024-05-09 09:45:00,2024-04-29,af3120a5-5069-4e15-a79a-6c0f95799c98,69eca3d8-0602-ef11-a574-b8cef6052491,NEW,,384120070911308,AUD,36,81.98,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,36,1,81.98,1
2623,2024-05-09 09:45:00,2024-04-29,19977b30-60e4-47a2-a410-a151cac540ff,4fe2e21d-0b02-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",464120307793368,AUD,36,132.97,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,36,1,132.97,1
2624,2024-05-09 03:00:00,2024-05-05,d2fc2bd5-fbe3-4670-8f0a-bd045d5e5ece,c4b6d8db-d701-ef11-a574-b8cef6052491,LOYAL,,584126041103738,AUD,36,50.9,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,50.9,1
2625,2024-05-09 03:00:00,2024-05-06,cff661c5-c72e-47af-8509-adb648bf8bf5,956b6dcf-1302-ef11-a574-b8cef6052491,LOYAL,,384127005601427,AUD,36,28.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,3,92.46,2
2626,2024-05-09 03:00:00,2024-05-06,5b286b7b-4c8b-4ac2-b663-312a57a3fb70,2e0a0757-2e02-ef11-a574-b8cef6052491,LOYAL,,464127065090273,AUD,36,25.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,2,68.43,2
2627,2024-05-09 03:00:00,2024-05-05,5a00759d-e4f9-4080-b46f-7ab6fd01d2ab,cb9a51f8-0802-ef11-a574-b8cef6052491,LOYAL,,464126355233697,AUD,36,66.85,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,66.85,1
2628,2024-05-09 03:00:00,2024-05-06,54e8fe5c-1520-449b-a374-ac2f67cbf66b,a27b316e-0e02-ef11-a574-b8cef6052491,LOYAL,,384127015882881,AUD,36,37.04,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,6,203.49,0
2629,2024-05-09 03:00:00,2024-05-05,1eb9823b-e740-4509-b909-4eced1d98801,7550be9e-0802-ef11-a574-b8cef6052491,LOYAL,,464126306077123,AUD,36,68.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,68.79,1
2630,2024-05-09 02:15:00,2024-05-05,f31b1b1d-7cea-48fc-b52f-77bdbf14111c,df324259-fe01-ef11-a574-b8cef6052491,LOYAL,,384126051063414,AUD,36,25.24,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,5,150.01,0
2631,2024-05-09 02:15:00,2024-05-05,c5542ef2-da9b-477c-bd2d-d0a2d6ec7227,92db860a-2102-ef11-a574-b8cef6052491,LOYAL,,584126204910683,AUD,36,52.03,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,52.03,1
2632,2024-05-09 02:15:00,2024-05-05,7e1d88c6-51e2-4431-8a51-28451ab02bb4,79892db6-3502-ef11-a574-b8cef6052491,NEW,,304126099446403,AUD,36,107.99,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,30,1,107.99,1
2633,2024-05-09 02:15:00,2024-05-05,7b7ef821-bb2f-4e9b-a4ba-0114a49a69ef,ca83aadf-0e02-ef11-a574-b8cef6052491,LOYAL,,304126088919062,AUD,36,51.85,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,2,94.85,2
2634,2024-05-09 02:15:00,2024-05-05,14840a32-24d9-4089-8e67-d030060405f7,ab9f5a12-ff01-ef11-a574-b8cef6052491,LOYAL,,584126512467653,AUD,36,25.04,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,3,134.59,0
2635,2024-05-09 02:15:00,2024-05-05,0936da1c-5867-46a3-a08c-0b3bb7a08804,59c6ed4d-2302-ef11-a574-b8cef6052491,LOYAL,,464126154077190,AUD,36,66.94,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,66.94,1
2636,2024-05-09 01:00:00,2024-05-05,f44e981f-853e-4e19-9ddc-10efe875e81e,9d19cfe5-3d02-ef11-a574-b8cef6052491,LOYAL,,584126339706146,AUD,36,51.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,51.99,1
2637,2024-05-09 01:00:00,2024-05-05,f3846784-7748-40fc-9ba9-ed4066a31049,dc8d1af7-3402-ef11-a574-b8cef6052491,LOYAL,,584126170056306,AUD,36,42.7,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,5,220.69,0
2638,2024-05-09 01:00:00,2024-05-05,b4acb8a0-e056-4863-b1ba-af1ef203bad0,d67c9bc7-0702-ef11-a574-b8cef6052491,LOYAL,,384126362146552,AUD,36,30.02,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,5,149.42,0
2639,2024-05-09 01:00:00,2024-05-05,796c1bef-2aad-406d-8a2d-d083f5c94fc1,7ff9bef5-0c02-ef11-a574-b8cef6052491,LOYAL,,464126186275142,AUD,36,25.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,7,201.96,0
2640,2024-05-09 01:00:00,2024-05-05,62c05f66-8799-4f00-84fc-8c8d8ff818d1,a024cd46-3002-ef11-a574-b8cef6052491,NEW,,464126340785671,AUD,36,60.0,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,30,1,60.0,1
2641,2024-05-09 01:00:00,2024-05-05,5317270c-9781-4093-826e-6794f331c970,c01ffbef-0002-ef11-a574-b8cef6052491,LOYAL,,584126061728543,AUD,36,27.47,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,24,2,54.94,2
2642,2024-05-09 01:00:00,2024-05-05,0c9fdb26-3bdf-4256-ba59-3cf36772a40b,d3230973-3302-ef11-a574-b8cef6052491,LOYAL,,384126314082755,AUD,36,90.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,90.5,1
2643,2024-05-09 01:00:00,2024-05-05,0a0a7553-e8c4-4c87-8708-c91a3f820575,930f7966-1d02-ef11-a574-b8cef6052491,LOYAL,,584126286837881,AUD,36,58.27,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,58.27,1
2644,2024-05-09 00:30:00,2024-05-05,e4e31a20-5aae-46cb-a477-3225a657c333,2e7feccd-3d02-ef11-a574-b8cef6052491,LOYAL,,384126362904504,AUD,36,30.03,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,3,83.42,1
2645,2024-05-09 00:30:00,2024-05-05,d084d2a1-5c41-4cd5-9161-50fbc85dc872,c4b0cc5a-f801-ef11-a574-b8cef6052491,LAPSED,,464126260924965,AUD,36,36.83,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,36.83,1
2646,2024-05-09 00:30:00,2024-05-05,9f25027f-1dbc-4c0e-8b5b-7697e000b62d,67e873a1-2a02-ef11-a574-b8cef6052491,NEW,,384126269922479,AUD,36,27.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,2,60.59,2
2647,2024-05-09 00:30:00,2024-05-05,9d049e65-e182-4298-b91d-9898bf940a14,9ecea35f-1502-ef11-a574-b8cef6052491,LOYAL,,464126291402488,AUD,36,37.31,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,3,119.7,0
2648,2024-05-09 00:30:00,2024-05-05,8c588495-608e-4827-9c59-171c9c891d61,fc5e7d04-2802-ef11-a574-b8cef6052491,LOYAL,,464126322886053,AUD,36,40.55,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,40.55,1
2649,2024-05-09 00:30:00,2024-05-05,89e1ae8e-7f8e-422b-853a-7f2fcc3327ba,38cdaa50-3502-ef11-a574-b8cef6052491,LOYAL,,464126213411013,AUD,36,35.25,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,3,158.65,0
2650,2024-05-09 00:30:00,2024-05-05,54e8fe5c-1520-449b-a374-ac2f67cbf66b,a27b316e-0e02-ef11-a574-b8cef6052491,LOYAL,,584126281675940,AUD,36,38.19,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,6,203.49,0
2651,2024-05-09 00:30:00,2024-05-05,16bf4383-ec4a-4b8f-8967-41414d621611,3b503d62-0e02-ef11-a574-b8cef6052491,LOYAL,,384126335128823,AUD,36,67.04,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,7,382.38,0
2652,2024-05-09 00:30:00,2024-05-05,10487e73-591d-4c85-9604-cc1a6b77db7a,44c3b464-0a02-ef11-a574-b8cef6052491,LOYAL,,584126054468048,AUD,36,40.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,8,283.38,0
2653,2024-05-09 00:30:00,2024-05-05,0a2c9f95-6d32-4d66-8309-64f92ca9931e,e9de6b09-f301-ef11-a574-b8cef6052491,LOYAL,,584126382158409,AUD,36,50.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,7,347.93,0
2654,2024-05-09 00:30:00,2024-05-05,03057d93-8c94-4675-ad40-c9737a259ec6,59079a70-3002-ef11-a574-b8cef6052491,LOYAL,,584126314280102,AUD,36,79.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,79.6,1
2655,2024-05-09 00:00:00,2024-05-06,d7489057-86dc-4eab-884c-adaca9264beb,99d035f5-ff01-ef11-a574-b8cef6052491,LOYAL,,464127018832074,AUD,36,36.98,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,9,339.75,0
2656,2024-05-09 00:00:00,2024-05-05,947ff0f0-a506-46b3-9e8f-8c5c56afde88,97ce97e1-2102-ef11-a574-b8cef6052491,NEW,,464126066114422,AUD,36,127.55,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,30,1,127.55,1
2657,2024-05-09 00:00:00,2024-05-05,624e08d8-072e-485f-a4ec-845f66497c7d,9fda5bab-d601-ef11-a574-b8cef6052491,NEW,,464126234048527,AUD,36,41.47,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,41.47,1
2658,2024-05-09 00:00:00,2024-05-05,3b2ec6e1-a63b-4c64-bd8a-22909865ddbe,7607b87d-2302-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",384126325392900,AUD,36,141.98,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,30,1,141.98,1
2659,2024-05-08 23:15:00,2024-05-05,790c71bd-15e1-4637-90b1-c5e3d15280bd,c79f4439-0f02-ef11-a574-b8cef6052491,LOYAL,,464126294893959,AUD,36,39.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,3,129.3,0
2660,2024-05-08 23:15:00,2024-05-05,0f165e6b-cc35-4bb7-8650-3cb13c4293c0,4227b181-2f02-ef11-a574-b8cef6052491,LOYAL,,584126378384909,AUD,36,29.9,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,2,66.03,2
2661,2024-05-08 23:00:00,2024-05-05,8e1d63ef-f71b-46a1-ba03-d4df13004e6f,25385fdc-2902-ef11-a574-b8cef6052491,LOYAL,,464126268382912,AUD,36,110.2,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,2,150.21,2
2662,2024-05-08 22:45:00,2024-05-05,b4ad4b7d-c73b-4379-9796-ef100efb5868,dc9e5f85-2502-ef11-a574-b8cef6052491,NEW,,304126439229077,AUD,36,58.24,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,58.24,1
2663,2024-05-08 22:45:00,2024-05-05,a096472f-0ab5-4868-8f8c-800040809139,2a63519b-0b02-ef11-a574-b8cef6052491,NEW,,464126304111279,AUD,36,48.98,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,2,102.41,1
2664,2024-05-08 22:45:00,2024-05-05,909a08d7-19b1-41d3-8d20-1635cf42bc1c,c71d624d-f601-ef11-a574-b8cef6052491,LOYAL,,464126311320067,AUD,36,46.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,46.0,1
2665,2024-05-08 22:45:00,2024-05-05,7a8690cc-3eed-4224-a0d7-b771232d6600,2360cc9d-0702-ef11-a574-b8cef6052491,NEW,,584126086583352,AUD,36,104.96,E-COMMERCE,263,General Pants Co. Online,ALEXANDRIA,Australia,Fashion & Retail,328,Spend $100 or more and get $5 cashback,272,,FIXED,5.0,100.0,YES,,,32,31,5.0,30,1,104.96,1
2666,2024-05-08 22:45:00,2024-05-04,7851b49b-ef8c-4ba2-9f8d-c98cb9482073,da1da2b3-f701-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",464125829385744,AUD,36,152.67,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,31,1,152.67,1
2667,2024-05-08 22:45:00,2024-05-05,21e26970-3ef0-463e-aac3-4b0e980c26b5,ad1b67ed-3702-ef11-a574-b8cef6052491,NEW,,584126054837540,AUD,36,463.79,IN-STORE,262,General Pants Co. Instore,BROADBEACH,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,30,1,463.79,0
2668,2024-05-08 22:45:00,2024-05-05,1e2518d2-73e5-4351-9ec3-93a215a4b360,42cbdae4-f101-ef11-a574-b8cef6052491,LOYAL,,584126237316062,AUD,36,89.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,2,137.81,1
2669,2024-05-08 21:30:00,2024-05-05,a2e6b91a-eea8-4c27-a66e-9af48eade103,c0792545-f301-ef11-a574-b8cef6052491,LOYAL,,384126314975734,AUD,36,72.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,2,116.22999999999999,2
2670,2024-05-08 21:30:00,2024-05-05,964ddd33-a647-45c1-ae13-e2b904d1352b,8be3001f-0002-ef11-a574-b8cef6052491,LOYAL,,584126256966923,AUD,36,41.59,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,2,114.34,2
2671,2024-05-08 21:30:00,2024-05-04,3b54594f-5667-4ddc-89fd-00d702b98fc4,33405fb8-0a02-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584125703717237,AUD,36,178.96,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,30,2,300.74,0
2672,2024-05-08 21:15:00,2024-05-05,3241b62f-f589-4e0e-8807-641d8f013e6f,d06b1867-3302-ef11-a574-b8cef6052491,LOYAL,,584126277764108,AUD,36,48.11,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,2,87.11,1
2673,2024-05-08 21:15:00,2024-05-05,15039f22-e64e-421a-b91d-48384fcdc2c0,333bc5d2-0d02-ef11-a574-b8cef6052491,LOYAL,,464126861607204,AUD,36,30.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,3,110.51,0
2674,2024-05-08 19:45:00,2024-05-05,c09c7acb-54e5-4ae7-80f1-91dee010ad82,7b4be820-3502-ef11-a574-b8cef6052491,LOYAL,,384126377086463,AUD,36,58.35,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,5,258.9,0
2675,2024-05-08 19:45:00,2024-05-05,bfc9acc7-02ba-49cd-a8b4-6f9cab5cbc3a,96ed9b47-3102-ef11-a574-b8cef6052491,LOYAL,,584126297521551,AUD,36,69.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,2,135.0,1
2676,2024-05-08 19:45:00,2024-05-05,bbff8746-abdc-494c-9dd4-8ee5078e2ff1,971d7849-2c02-ef11-a574-b8cef6052491,LOYAL,,384126076585663,AUD,36,25.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,5,158.22,0
2677,2024-05-08 19:45:00,2024-05-05,b448cfdc-4e01-4fd1-8d86-3fd9d2156c0a,8102eee5-3502-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584126264986846,AUD,36,156.98,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,30,1,156.98,1
2678,2024-05-08 19:45:00,2024-05-05,973c10ae-8d46-488f-a346-50489ca3e7f7,709b010b-1b02-ef11-a574-b8cef6052491,LOYAL,,384126303380356,AUD,36,56.23,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,4,192.87,0
2679,2024-05-08 19:45:00,2024-05-05,7c682c57-681d-4da6-b410-6d82db9f4b58,8de2ca38-3502-ef11-a574-b8cef6052491,LOYAL,,464126092104830,AUD,36,40.58,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,5,166.85,0
2680,2024-05-08 19:45:00,2024-05-05,747961a4-ad9c-4934-ae5f-4275a8d2742c,8ff39a49-f901-ef11-a574-b8cef6052491,LOYAL,,384126371266020,AUD,36,29.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,29.5,1
2681,2024-05-08 19:45:00,2024-05-05,71449c73-742d-49ce-a794-29b99831df29,ce2113e4-2402-ef11-a574-b8cef6052491,LOYAL,,384126401078926,AUD,36,30.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,4,167.88,0
2682,2024-05-08 19:45:00,2024-05-05,3ebedc97-b362-4049-9a0b-70c78b9548fe,8d4f33b9-1c02-ef11-a574-b8cef6052491,NEW,,584126128420386,AUD,36,61.09,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,61.09,1
2683,2024-05-08 19:30:00,2024-05-05,f1cca9fb-615a-4350-a26d-209b835b909b,e4ee305e-2102-ef11-a574-b8cef6052491,LOYAL,,384126207511225,AUD,36,39.64,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,3,138.82,0
2684,2024-05-08 19:30:00,2024-05-05,d348dddb-ea40-482a-a2c6-843f1de4e179,19c6765a-1602-ef11-a574-b8cef6052491,LOYAL,,584126861985615,AUD,36,63.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,2,147.14000000000001,1
2685,2024-05-08 19:30:00,2024-05-05,8a59bf71-0d14-4eec-a14d-7195f753472a,bdad44e3-2302-ef11-a574-b8cef6052491,LOYAL,,584126292014581,AUD,36,30.55,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,30.55,1
2686,2024-05-08 19:30:00,2024-05-05,6cab9117-448a-4e55-a90e-aed929e33cd6,4a9495bc-f301-ef11-a574-b8cef6052491,LOYAL,,384126346381378,AUD,36,35.02,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,4,129.94,0
2687,2024-05-08 19:30:00,2024-05-05,6968da02-6262-47bd-b60b-10fbf1fe49c5,67d4c508-1f02-ef11-a574-b8cef6052491,LOYAL,,384126235544477,AUD,36,98.8,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,98.8,1
2688,2024-05-08 19:30:00,2024-05-05,2ad0b22e-8d8d-4fbf-b412-30d94c045f84,5d7cf704-fd01-ef11-a574-b8cef6052491,LOYAL,,384126104852648,AUD,36,39.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,39.0,1
2689,2024-05-08 19:30:00,2024-05-05,1094cd1e-16fa-4110-86d3-f7df09f1ce78,d6be78fc-0602-ef11-a574-b8cef6052491,LOYAL,,584126337374543,AUD,36,35.05,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,4,147.75,0
2690,2024-05-08 19:30:00,2024-05-05,058d38f4-fd19-49a8-834f-c5be796b8efc,5a45595a-3202-ef11-a574-b8cef6052491,LOYAL,,584126369583269,AUD,36,50.09,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,50.09,1
2691,2024-05-08 19:15:00,2024-05-05,e3ca5f7b-15a4-4104-b401-6f2d6aa37885,50c72e42-f701-ef11-a574-b8cef6052491,LOYAL,,384126395967611,AUD,36,27.09,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,1,27.09,1
