transaction_id,order_value,category,recency,frequency,monetary,order_value_total,wallet_share_by_category,uid_without_string,hour_of_day,day_of_week,month,cluster
463180165689538,103.5,3,243,9,1519.67,1164391.0,0.0088887667458783,0006010732022452307,4,3,6,0
303180135970219,349.0,3,243,7,2831.37,1164391.0,0.029972749703493,0006010732020966290,3,3,6,0
583180096320862,44.6,3,243,4,442.57,1164391.0,0.0038303284721369,0006010732023646485,2,3,6,1
583180024567170,230.85,3,243,7,1692.4,1164391.0,0.0198258145245025,0006010732022943016,0,3,6,1
303179848627491,276.31,3,244,2,415.92,1164391.0,0.0237300013483443,0006010732026090848,23,2,6,0
383179846403895,297.61,4,244,1,297.61,187261.11,0.158927820090354,0006010732026274434,23,2,6,0
583179778401600,200.0,4,244,2,240.92,187261.11,0.1068027419040718,0006010732024719158,21,2,6,1
383179682894159,35.65,0,244,1,35.65,36814.52,0.0968367915702826,0006010732025690432,18,2,6,0
383179542044002,97.99,3,244,12,1047.58,1164391.0,0.0084155580041412,0006010732020281567,15,2,6,0
303179542022002,137.99,3,244,33,3288.65,1164391.0,0.0118508301764613,0006010732024272661,15,2,6,0
303179541871666,142.99,3,244,5,381.36,1164391.0,0.0122802391980013,0006010732024453691,15,2,6,0
303179541714891,99.99,3,244,14,1075.83,1164391.0,0.0085873216127572,0006010732025259311,15,2,6,0
583179540760881,9.99,3,244,1,9.99,1164391.0,0.0008579592250369,0006010732024734504,15,2,6,1
383179450752703,10.0,3,244,6,589.75,1164391.0,0.00085881804308,0006010732025832901,12,2,6,0
463179325635424,164.25,3,244,2,1012.67,1164391.0,0.0141060863575895,0006010732026064439,9,2,6,0
303179304030559,77.9,3,244,1,77.9,1164391.0,0.0066901925555934,0006010732023893871,8,2,6,0
383179240592534,139.99,3,244,6,1210.36,1164391.0,0.0120225937850773,0006010732021322139,6,2,6,0
383179236556590,109.44,0,244,17,1490.41,36814.52,0.2972740103633023,0006010732024867528,6,2,6,0
463179202364317,35.86,3,244,8,292.26,1164391.0,0.0030797215024849,0006010732020504000,5,2,6,0
583179152898192,95.0,3,244,12,1140.0,1164391.0,0.0081587714092602,0006010732026050826,4,2,6,1
303179088769438,64.0,0,244,2,274.65,36814.52,0.1738444505048551,0006010732025468540,2,2,6,0
303179081526379,18.69,3,244,1,18.69,1164391.0,0.0016051309225165,0006010732023665303,2,2,6,0
303179059603998,255.75,3,244,13,3718.94,1164391.0,0.0219642714517717,0006010732025025886,1,2,6,0
303179024548788,252.94,3,244,13,3718.94,1164391.0,0.0217229435816662,0006010732025025886,0,2,6,0
303178777725855,116.53,3,245,12,1536.09,1164391.0,0.0100078066560115,0006010732020144989,21,1,6,0
463178777699222,667.58,3,245,2,1335.16,1164391.0,0.0573329749199367,0006010732022227840,21,1,6,0
583178559638069,264.2,3,245,1,264.2,1164391.0,0.0226899726981744,0006010732024354741,15,1,6,1
583178550841710,0.98,3,245,10,467.82,1164391.0,8.4164168221843e-05,0006010732022083110,15,1,6,1
463178550550066,21.96,3,245,2,119.95,1164391.0,0.0018859644226037,0006010732024030069,15,1,6,0
383178550370126,15.98,3,245,3,124.16,1164391.0,0.0013723912328418,0006010732025528541,15,1,6,0
383178549844303,20.38,3,245,24,2979.01,1164391.0,0.0017502711717971,0006010732022017399,15,1,6,0
383178549390043,102.99,3,245,11,1421.89,1164391.0,0.0088449670256812,0006010732021929297,15,1,6,0
383178548926900,244.99,3,245,24,2979.01,1164391.0,0.0210401832374176,0006010732022017399,15,1,6,0
383178548695469,29.98,3,245,30,2665.69,1164391.0,0.0025747364931539,0006010732025250211,15,1,6,0
583178547814075,119.99,3,245,16,2390.32,1164391.0,0.0103049576989172,0006010732025730881,15,1,6,1
383178547752266,128.99,3,245,20,1445.35,1164391.0,0.0110778939376893,0006010732025175335,15,1,6,0
583178547090604,77.99,3,245,3,233.97,1164391.0,0.0066979219179811,0006010732024970736,15,1,6,1
463178547094947,43.96,3,245,20,1042.96,1164391.0,0.0037753641173798,0006010732025050660,15,1,6,0
383178547033247,35.92,3,245,30,3225.61,1164391.0,0.0030848744107434,0006010732025521561,15,1,6,0
303178546037071,141.99,3,245,20,2105.78,1164391.0,0.0121943573936933,0006010732022128154,15,1,6,0
383178545740999,99.99,3,245,30,2665.69,1164391.0,0.0085873216127572,0006010732025250211,15,1,6,0
583178545586828,97.99,3,245,25,2059.7,1164391.0,0.0084155580041412,0006010732024642848,15,1,6,1
583178544973213,124.99,3,245,4,384.97,1164391.0,0.0107343667204573,0006010732024424833,15,1,6,1
383178544932789,97.99,3,245,2,119.95,1164391.0,0.0084155580041412,0006010732024030069,15,1,6,0
383178544905245,85.39,3,245,8,730.3199999999999,1164391.0,0.0073334472698603,0006010732023950226,15,1,6,0
463178544895143,8.99,3,245,10,469.77,1164391.0,0.0007720774207289,0006010732023768073,15,1,6,0
303178544769613,114.99,3,245,6,387.91,1164391.0,0.0098755486773772,0006010732024024161,15,1,6,0
463178544385587,26.96,3,245,56,2683.7999999999997,1164391.0,0.0023153734441437,0006010732024016456,15,1,6,0
583178544070511,149.99,3,245,7,746.93,1164391.0,0.0128814118281573,0006010732025217921,15,1,6,1
383178543974238,11.98,3,245,10,467.82,1164391.0,0.0010288640156098,0006010732022083110,15,1,6,0
583178543415849,20.39,3,245,50,2727.36,1164391.0,0.0017511299898401,0006010732022769882,15,1,6,1
383178543333757,199.99,3,245,7,1092.94,1164391.0,0.0171755020435575,0006010732020797323,15,1,6,0
583178543162685,144.99,3,245,10,467.82,1164391.0,0.0124520028066173,0006010732022083110,15,1,6,1
383178543123780,144.99,3,245,2,154.99,1164391.0,0.0124520028066173,0006010732023950176,15,1,6,0
383178543108690,99.99,3,245,56,2683.7999999999997,1164391.0,0.0085873216127572,0006010732024016456,15,1,6,0
383178543038884,114.99,3,245,10,469.77,1164391.0,0.0098755486773772,0006010732023768073,15,1,6,0
383178543014090,161.99,3,245,9,1171.71,1164391.0,0.0139119934798534,0006010732022624590,15,1,6,0
383178542845393,20.98,3,245,22,1881.4,1164391.0,0.0018018002543819,0006010732024912910,15,1,6,0
383178542803876,10.19,3,245,3,124.16,1164391.0,0.0008751355858985,0006010732025528541,15,1,6,0
583178542798000,119.99,3,245,50,2727.36,1164391.0,0.0103049576989172,0006010732022769882,15,1,6,1
383178542398820,139.99,3,245,42,5834.58,1164391.0,0.0120225937850773,0006010732025615488,15,1,6,0
583178542244066,172.99,3,245,20,3344.8,1164391.0,0.0148566933272414,0006010732023862496,15,1,6,1
383178542210548,104.99,3,245,22,1881.4,1164391.0,0.0090167306342972,0006010732024912910,15,1,6,0
383178541991376,139.99,3,245,28,3507.88,1164391.0,0.0120225937850773,0006010732026002710,15,1,6,0
583178541996324,99.99,3,245,17,1584.83,1164391.0,0.0085873216127572,0006010732022646189,15,1,6,1
383178541921067,146.79,3,245,30,3225.61,1164391.0,0.0126065900543717,0006010732025521561,15,1,6,0
303178541895600,99.99,3,245,35,2247.91,1164391.0,0.0085873216127572,0006010732020651199,15,1,6,0
383178541880816,97.99,3,245,3,124.16,1164391.0,0.0084155580041412,0006010732025528541,15,1,6,0
463178541481167,142.99,3,245,6,614.4300000000001,1164391.0,0.0122802391980013,0006010732026031776,15,1,6,0
583178541309946,89.99,3,245,8,638.9,1164391.0,0.0077285035696771,0006010732024193685,15,1,6,1
463178541007348,46.99,3,245,20,1042.96,1164391.0,0.004035585984433,0006010732025050660,15,1,6,0
383178540510647,59.99,3,245,1,59.99,1164391.0,0.0051520494404371,0006010732026282247,15,1,6,0
463178332369884,129.0,0,245,7,1605.06,36814.52,0.3504052205488487,0006010732025757538,9,1,6,0
383178300379766,47.5,3,245,8,368.0,1164391.0,0.0040793857046301,0006010732025688469,8,1,6,0
303178261514446,85.23,3,245,5,473.56,1164391.0,0.0073197061811711,0006010732024687694,7,1,6,0
303178260028939,200.0,1,245,1,200.0,261796.18,0.0763953087474385,0006010732021992071,7,1,6,0
463178176692430,25.0,3,245,1,25.0,1164391.0,0.0021470451077,0006010732025392120,4,1,6,0
583178166721636,47.48,3,245,1,47.48,1164391.0,0.0040776680685439,0006010732025820047,4,1,6,1
383178103911315,164.95,3,245,4,1238.61,1164391.0,0.0141662036206051,0006010732024832415,2,1,6,0
583178071752975,449.1,3,245,1,449.1,1164391.0,0.0385695183147241,0006010732020090786,1,1,6,1
303178024277998,191.2,3,245,2,276.2,1164391.0,0.0164206009836901,0006010732025877138,0,1,6,0
463178017985058,41.9,3,245,1,41.9,1164391.0,0.0035984476005053,0006010732026369762,0,1,6,0
383177847127639,736.73,4,246,1,736.73,187261.11,0.3934239202149341,0006010732023488177,23,0,6,0
463177829658676,134.99,3,246,27,3401.73,1164391.0,0.0115931847635373,0006010732023235859,23,0,6,0
583177800754598,93.58,3,246,6,1804.32,1164391.0,0.0080368192471429,0006010732020157007,22,0,6,1
583177794040579,169.9,1,246,1,169.9,261796.18,0.064897814780949,0006010732022081387,22,0,6,1
463177768749614,10.0,3,246,6,718.0600000000001,1164391.0,0.00085881804308,0006010732024510946,21,0,6,0
583177710957056,84.96,3,246,1,84.96,1164391.0,0.0072965180940079,0006010732021927556,19,0,6,1
583177367903023,128.99,3,246,6,589.75,1164391.0,0.0110778939376893,0006010732025832901,10,0,6,1
463177275798314,104.0,3,246,1,104.0,1164391.0,0.0089317076480323,0006010732022550340,7,0,6,0
583177254153297,175.87,3,246,1,175.87,1164391.0,0.0151040329236485,0006010732022523446,7,0,6,1
383177220101878,48.99,3,246,1,48.99,1164391.0,0.004207349593049,0006010732026275589,6,0,6,0
583177152140815,250.0,3,246,1,250.0,1164391.0,0.0214704510770007,0006010732024850235,4,0,6,1
383177147235475,7.5,3,246,5,34.0,1164391.0,0.00064411353231,0006010732025015614,4,0,6,0
383177117655907,250.0,1,246,1,250.0,261796.18,0.0954941359342982,0006010732025097661,3,0,6,0
463177112127864,55.3,3,246,1,55.3,1164391.0,0.0047492637782325,0006010732023587689,3,0,6,0
583177103607546,44.56,3,246,4,135.5,1164391.0,0.0038268931999646,0006010732024245592,2,0,6,1
383177040921196,209.85,3,246,7,1692.4,1164391.0,0.0180222966340344,0006010732022943016,1,0,6,0
463177010066045,279.0,3,246,3,884.5,1164391.0,0.0239610234019328,0006010732021947463,0,0,6,0
303176818236355,560.72,1,247,2,1650.05,261796.18,0.2141818876043187,0006010732020619436,22,6,6,0
303176644400441,68.99,1,247,2,130.66,261796.18,0.0263525617524289,0006010732022770963,17,6,6,0
463176518410154,215.87,3,247,3,573.62,1164391.0,0.0185393050959686,0006010732025769079,14,6,6,0
583176317191889,25.23,3,247,3,108.02,1164391.0,0.0021667979226909,0006010732024089669,8,6,6,1
583176297957927,86.4,3,247,1,86.4,1164391.0,0.0074201878922114,0006010732025545545,8,6,6,1
463176281617293,113.41,0,247,2,219.31,36814.52,0.3080577989336816,0006010732026242696,7,6,6,0
303176280318599,44.4,3,247,6,523.8499999999999,1164391.0,0.0038131521112753,0006010732023955829,7,6,6,0
303176237160462,84.59,3,247,13,1278.57,1164391.0,0.0072647418264139,0006010732025174098,6,6,6,0
303176219506782,79.96,1,247,1,79.96,261796.18,0.0305428444372259,0006010732026220171,6,6,6,0
463176192393494,92.99,3,247,1,92.99,1164391.0,0.0079861489826012,0006010732022816592,5,6,6,0
463176178856970,10.5,3,247,5,34.0,1164391.0,0.000901758945234,0006010732025015614,4,6,6,0
383176140374817,300.3,3,247,1,300.3,1164391.0,0.0257903058336933,0006010732026076300,3,6,6,0
303176131130647,434.77,1,247,1,434.77,261796.18,0.1660719419206193,0006010732026254998,3,6,6,0
303176126890318,59.99,1,247,1,59.99,261796.18,0.0229147728587942,0006010732024470281,3,6,6,0
583176103274382,238.95,1,247,2,418.94,261796.18,0.0912732951260022,0006010732024977228,2,6,6,1
383176077524992,199.99,3,247,1,199.99,1164391.0,0.0171755020435575,0006010732024858741,2,6,6,0
383176027282186,189.99,3,247,2,525.29,1164391.0,0.0163166840004775,0006010732023001137,0,6,6,0
463176026301921,335.3,3,247,2,525.29,1164391.0,0.0287961689844734,0006010732023001137,0,6,6,0
583175847014270,163.33,3,248,5,712.0,1164391.0,0.0140270750976261,0006010732025061592,23,5,6,1
583175823533131,222.1,3,248,3,1005.85,1164391.0,0.0190743487368074,0006010732024422399,22,5,6,1
383175817844255,55.2,3,248,1,55.2,1164391.0,0.0047406755978017,0006010732024921333,22,5,6,0
383175752621031,64.0,3,248,1,64.0,1164391.0,0.0054964354757121,0006010732023970653,20,5,6,0
583175500920131,60.0,1,248,4,787.87,261796.18,0.0229185926242315,0006010732026148638,13,5,6,1
383175486528383,10.0,3,248,2,194.99,1164391.0,0.00085881804308,0006010732023798047,13,5,6,0
583175387712711,380.0,1,248,4,787.87,261796.18,0.1451510866201332,0006010732026148638,10,5,6,1
463175371764689,85.14,3,248,4,486.29,1164391.0,0.0073119768187833,0006010732020488196,10,5,6,0
463175202636618,169.99,1,248,1,169.99,261796.18,0.0649321926698854,0006010732026142169,5,5,6,0
383175199681868,28.49,3,248,3,91.46,1164391.0,0.002446772604735,0006010732026000847,5,5,6,0
303175192242676,31.99,3,248,1,31.99,1164391.0,0.002747358919813,0006010732022902517,5,5,6,0
303175185496096,53.86,3,248,8,360.36,1164391.0,0.004625593980029,0006010732022144847,5,5,6,0
583175168820430,41.3,3,248,1,41.3,1164391.0,0.0035469185179205,0006010732026301310,4,5,6,1
383175140139552,258.3,3,248,2,518.3,1164391.0,0.0221832700527571,0006010732026291370,3,5,6,0
583175118080440,97.3,3,248,3,663.89,1164391.0,0.0083562995591686,0006010732024939053,3,5,6,1
583175110677876,244.3,3,248,1,244.3,1164391.0,0.0209809247924451,0006010732026165988,3,5,6,1
383175086700831,12.0,3,248,7,143.97,1164391.0,0.001030581651696,0006010732026335797,2,5,6,0
463175082941748,109.95,1,248,1,109.95,261796.18,0.0419983209839043,0006010732025184568,2,5,6,0
583175082657576,377.19,3,248,1,377.19,1164391.0,0.0323937577669356,0006010732025206874,2,5,6,1
583175081327756,405.0,3,248,1,405.0,1164391.0,0.0347821307447412,0006010732026032352,2,5,6,1
463175070156661,82.0,0,248,14,3513.83,36814.52,0.2227382022093456,0006010732023614665,1,5,6,0
583175047759646,391.02,4,248,1,391.02,187261.11,0.2088100406966508,0006010732022748290,1,5,6,1
583174859684727,63.96,1,249,1,63.96,261796.18,0.0244312197374308,0006010732020332121,23,4,6,1
303174856446485,299.85,1,249,6,1987.85,261796.18,0.1145356666395972,0006010732024740170,23,4,6,0
383174850744390,163.24,3,249,8,843.84,1164391.0,0.0140193457352384,0006010732025024822,23,4,6,0
383174726948001,86.77,3,249,10,1373.77,1164391.0,0.0074519641598054,0006010732022769692,20,4,6,0
383174544205474,18.96,3,249,43,2379.3599999999997,1164391.0,0.0016283190096797,0006010732024108873,15,4,6,0
383174543991877,0.98,3,249,35,3849.62,1164391.0,8.4164168221843e-05,0006010732020922087,15,4,6,0
583174543869463,19.96,3,249,35,4429.92,1164391.0,0.0017142008139877,0006010732024898291,15,4,6,1
383174543363634,99.99,3,249,43,2379.3599999999997,1164391.0,0.0085873216127572,0006010732024108873,15,4,6,0
463174543063215,144.99,3,249,19,2335.1800000000003,1164391.0,0.0124520028066173,0006010732021235414,15,4,6,0
463174542577967,184.99,3,249,19,2969.81,1164391.0,0.0158872749789374,0006010732020796549,15,4,6,0
383174542558468,119.99,3,249,35,3849.62,1164391.0,0.0103049576989172,0006010732020922087,15,4,6,0
303174542505408,104.49,3,249,3,358.97,1164391.0,0.0089737897321432,0006010732025756142,15,4,6,0
303174542290974,11.98,3,249,13,1766.38,1164391.0,0.0010288640156098,0006010732024969472,15,4,6,0
303174542052712,254.0,3,249,13,1766.38,1164391.0,0.0218139782942327,0006010732024969472,15,4,6,0
383174540807141,144.99,3,249,35,4429.92,1164391.0,0.0124520028066173,0006010732024898291,15,4,6,0
463174410318797,24.88,4,249,2,224.88,187261.11,0.0132862610928665,0006010732023358776,11,4,6,0
463174380605990,31.0,1,249,2,86.99000000000001,261796.18,0.0118412728558529,0006010732024927538,10,4,6,0
303174374956450,331.89,1,249,1,331.89,261796.18,0.1267741951009369,0006010732024827332,10,4,6,0
383174335026350,425.03,3,249,1,425.03,1164391.0,0.0365023432850305,0006010732025997647,9,4,6,0
583174286434594,31.98,3,249,9,331.5,1164391.0,0.0027465001017699,0006010732026393366,7,4,6,1
383174278389957,43.04,3,249,9,331.5,1164391.0,0.0036963528574164,0006010732026393366,7,4,6,0
383174274326190,35.5,3,249,9,331.5,1164391.0,0.0030488040529341,0006010732026393366,7,4,6,0
303174232634142,55.3,3,249,3,765.23,1164391.0,0.0047492637782325,0006010732025199285,6,4,6,0
463174227713321,41.59,3,249,4,111.26,1164391.0,0.0035718242411698,0006010732025761365,6,4,6,0
583174218588919,368.0,3,249,3,928.95,1164391.0,0.0316045039853451,0006010732025309660,6,4,6,1
583174217152487,26.5,3,249,1,26.5,1164391.0,0.002275867814162,0006010732026184922,6,4,6,1
303174198672832,44.87,3,249,1,44.87,1164391.0,0.0038535165593,0006010732024591557,5,4,6,0
383174174915539,95.17,1,249,1,95.17,261796.18,0.0363527076674686,0006010732021499291,4,4,6,0
303174141178413,7.5,3,249,5,34.0,1164391.0,0.00064411353231,0006010732025015614,3,4,6,0
463174108556036,94.32,4,249,2,655.03,187261.11,0.0503681730819602,0006010732023056941,3,4,6,0
463174075247894,36.89,3,249,2,69.75,1164391.0,0.0031681797609222,0006010732023960290,2,4,6,0
383174038223967,978.77,4,249,1,978.77,187261.11,0.5226765984672419,0006010732021460277,1,4,6,0
383174009192296,79.96,1,249,1,79.96,261796.18,0.0305428444372259,0006010732026282130,0,4,6,0
383174003932935,377.2,3,249,6,1864.89,1164391.0,0.0323946165849787,0006010732024766753,0,4,6,0
583173841280924,20.0,4,250,3,980.67,187261.11,0.0106802741904071,0006010732024656590,23,3,6,1
383173839714508,375.41,4,250,3,980.67,187261.11,0.200474086691038,0006010732024656590,23,3,6,0
383173838515093,111.96,1,250,1,111.96,261796.18,0.0427660938368161,0006010732021641256,23,3,6,0
303173837218643,229.9,1,250,3,243.85,261796.18,0.0878164074051806,0006010732026172844,23,3,6,0
383173792642721,139.99,3,250,10,974.08,1164391.0,0.0120225937850773,0006010732023075875,22,3,6,0
583173792494520,134.99,3,250,16,1871.93,1164391.0,0.0115931847635373,0006010732022837432,22,3,6,1
303173779227636,585.26,4,250,3,980.67,187261.11,0.3125368636338853,0006010732024656590,21,3,6,0
463173752270827,560.71,4,250,2,655.03,187261.11,0.2994268270651605,0006010732023056941,20,3,6,0
383173548326782,10.96,3,250,35,3498.3599999999997,1164391.0,0.0009412645752157,0006010732024344155,15,3,6,0
463173547799834,2.98,3,250,6,466.9299999999999,1164391.0,0.0002559277768378,0006010732025835151,15,3,6,0
303173546839806,171.99,3,250,10,1587.87,1164391.0,0.0147708115229334,0006010732025285233,15,3,6,0
383173546334663,124.99,3,250,35,3498.3599999999997,1164391.0,0.0107343667204573,0006010732024344155,15,3,6,0
583173546292799,139.99,3,250,6,718.0600000000001,1164391.0,0.0120225937850773,0006010732024510946,15,3,6,1
463173546286799,124.99,3,250,21,2107.58,1164391.0,0.0107343667204573,0006010732024496690,15,3,6,0
463173545790994,63.99,3,250,3,209.97,1164391.0,0.0054955766576691,0006010732021085694,15,3,6,0
463173545154913,89.99,3,250,14,1187.85,1164391.0,0.0077285035696771,0006010732023226106,15,3,6,0
583173544936578,119.99,3,250,4,321.95,1164391.0,0.0103049576989172,0006010732020068055,15,3,6,1
463173544633786,79.99,3,250,1,79.99,1164391.0,0.0068696855265971,0006010732020072404,15,3,6,0
583173544194532,172.99,3,250,18,2944.82,1164391.0,0.0148566933272414,0006010732021966125,15,3,6,1
463173543926934,78.99,3,250,6,466.9299999999999,1164391.0,0.0067838037222891,0006010732025835151,15,3,6,0
383173543573790,101.79,3,250,5,507.05,1164391.0,0.0087419088605116,0006010732026041197,15,3,6,0
303173543505654,119.99,3,250,13,1705.78,1164391.0,0.0103049576989172,0006010732022131299,15,3,6,0
383173542706387,62.79,3,250,2,160.78,1164391.0,0.0053925184924995,0006010732025521165,15,3,6,0
583173542255659,119.99,3,250,12,1439.88,1164391.0,0.0103049576989172,0006010732024493390,15,3,6,1
583173541790966,184.99,3,250,2,194.99,1164391.0,0.0158872749789374,0006010732023798047,15,3,6,1
383173541478069,137.99,3,250,21,2943.79,1164391.0,0.0118508301764613,0006010732022970126,15,3,6,0
583173540828520,9.99,3,250,2,147.98000000000002,1164391.0,0.0008579592250369,0006010732025787667,15,3,6,1
303173540740603,69.99,3,250,1,69.99,1164391.0,0.0060108674835171,0006010732024019807,15,3,6,0
463173540621330,9.99,3,250,1,9.99,1164391.0,0.0008579592250369,0006010732024005392,15,3,6,0
463173540426196,64.99,3,250,6,566.2,1164391.0,0.0055814584619771,0006010732021945855,15,3,6,0
303173492813944,334.38,3,250,1,334.38,1164391.0,0.02871715772451,0006010732020064112,13,3,6,0
303173378903370,10.0,3,250,3,121.75,1164391.0,0.00085881804308,0006010732020073568,10,3,6,0
303173315662295,181.99,3,250,8,1136.9,1164391.0,0.0156296295660134,0006010732023815486,8,3,6,0
303173265374041,114.54,3,250,12,1536.09,1164391.0,0.0098369018654386,0006010732020144989,7,3,6,0
463173255647209,219.0,3,250,1,219.0,1164391.0,0.0188081151434526,0006010732024885751,7,3,6,0
303173215001563,139.61,3,250,2,415.92,1164391.0,0.0119899586994403,0006010732026090848,5,3,6,0
463173207239329,311.76,3,250,42,6135.33,1164391.0,0.026774511311063,0006010732021426575,5,3,6,0
463173199323631,155.98,3,250,13,1278.57,1164391.0,0.0133958438359623,0006010732025174098,5,3,6,0
383173192864200,22.49,3,250,1,22.49,1164391.0,0.0019314817788869,0006010732026095680,5,3,6,0
463173144069261,161.88,3,250,3,551.6,1164391.0,0.0139025464813795,0006010732023430393,4,3,6,0
463173140046519,112.5,3,250,1,112.5,1164391.0,0.0096617029846503,0006010732026113467,3,3,6,0
463173121978944,202.57,0,250,1,202.57,36814.52,0.550244849043258,0006010732021730646,3,3,6,0
303173105881041,65.57,3,250,4,379.08,1164391.0,0.0056312699084757,0006010732025393250,2,3,6,0
583173096711245,68.43,3,250,1,68.43,1164391.0,0.0058768918687966,0006010732022070562,2,3,6,1
303173073276050,137.99,3,250,7,965.93,1164391.0,0.0118508301764613,0006010732025331193,2,3,6,0
463173069119546,25.0,3,250,1,25.0,1164391.0,0.0021470451077,0006010732026261332,1,3,6,0
583173023761307,299.0,3,250,1,299.0,1164391.0,0.0256786594880929,0006010732026109564,0,3,6,1
463173011682268,14.0,0,250,7,1605.06,36814.52,0.038028473547937,0006010732025757538,0,3,6,0
303173000696255,137.99,3,250,7,965.93,1164391.0,0.0118508301764613,0006010732025331193,0,3,6,0
463172861040136,459.96,1,251,1,459.96,261796.18,0.1756939310573592,0006010732025210132,23,2,6,0
303172847713829,47.0,1,251,1,47.0,261796.18,0.017952897555648,0006010732021095545,23,2,6,0
383172827530867,114.66,3,251,11,1428.92,1164391.0,0.0098472076819556,0006010732022235603,22,2,6,0
303172826609792,790.23,3,251,1,790.23,1164391.0,0.0678663782183132,0006010732025870026,22,2,6,0
303172800308303,100.1,3,251,2,1084.88,1164391.0,0.0085967686112311,0006010732026344914,22,2,6,0
463172798101569,165.95,3,251,8,782.9399999999999,1164391.0,0.0142520854249131,0006010732020587021,22,2,6,0
303172793854959,984.78,3,251,2,1084.88,1164391.0,0.0845746832464352,0006010732026344914,22,2,6,0
303172793386992,137.99,3,251,7,965.93,1164391.0,0.0118508301764613,0006010732025331193,22,2,6,0
463172779880920,32.0,3,251,1,32.0,1164391.0,0.002748217737856,0006010732026318785,21,2,6,0
303172752675228,131.14,3,251,4,401.59,1164391.0,0.0112625398169515,0006010732023371175,20,2,6,0
303172543286587,137.99,3,251,7,965.93,1164391.0,0.0118508301764613,0006010732025331193,15,2,6,0
463172543253205,137.99,3,251,7,965.93,1164391.0,0.0118508301764613,0006010732025331193,15,2,6,0
583172542707413,89.99,3,251,8,567.4,1164391.0,0.0077285035696771,0006010732025493126,15,2,6,1
383172542685602,97.99,3,251,3,270.96999999999997,1164391.0,0.0084155580041412,0006010732025203376,15,2,6,0
303172542366547,99.99,3,251,14,1075.83,1164391.0,0.0085873216127572,0006010732025259311,15,2,6,0
303172541893887,137.99,3,251,33,3288.65,1164391.0,0.0118508301764613,0006010732024272661,15,2,6,0
383172541767377,97.99,3,251,12,1047.58,1164391.0,0.0084155580041412,0006010732020281567,15,2,6,0
583172414459972,10.0,3,251,2,159.99,1164391.0,0.00085881804308,0006010732022453859,11,2,6,1
303172236225582,159.95,1,251,1,159.95,261796.18,0.0610971481707639,0006010732023623450,6,2,6,0
583172179863892,114.51,3,251,7,630.87,1164391.0,0.0098343254113094,0006010732024730023,4,2,6,1
583172150977811,141.32,3,251,5,640.86,1164391.0,0.0121368165848069,0006010732023957650,4,2,6,1
583172136970496,25.13,1,251,2,376.09,261796.18,0.0095990705441156,0006010732025404339,3,2,6,1
383172134584338,350.96,1,251,2,376.09,261796.18,0.1340584877900051,0006010732025404339,3,2,6,0
463172127775073,89.9,3,251,1,89.9,1164391.0,0.0077207742072894,0006010732026288772,3,2,6,0
303172038951573,644.12,3,251,2,1288.52,1164391.0,0.0553181877908709,0006010732023959227,1,2,6,0
383172032082786,49.99,3,251,4,617.63,1164391.0,0.004293231397357,0006010732025333215,0,2,6,0
383172027747809,234.84,3,251,7,1692.4,1164391.0,0.0201684829236914,0006010732022943016,0,2,6,0
463172003919312,209.85,3,251,6,883.85,1164391.0,0.0180222966340344,0006010732021130003,0,2,6,0
383171859721644,200.0,0,252,2,314.44,36814.52,0.5432639078276724,0006010732024983069,23,1,6,0
583171798274496,966.53,3,252,1,966.53,1164391.0,0.0830073403178142,0006010732025407431,22,1,6,1
583171552044117,9.98,3,252,25,2059.7,1164391.0,0.0008571004069938,0006010732024642848,15,1,6,1
583171551772720,1.96,3,252,3,121.75,1164391.0,0.0001683283364436,0006010732020073568,15,1,6,1
583171551346497,1.98,3,252,15,1147.72,1164391.0,0.0001700459725298,0006010732023809802,15,1,6,1
463171550459789,109.79,3,252,3,121.75,1164391.0,0.0094289632949756,0006010732020073568,15,1,6,0
583171550431513,84.99,3,252,1,84.99,1164391.0,0.0072990945481371,0006010732025508550,15,1,6,1
583171550155603,144.99,3,252,50,4989.77,1164391.0,0.0124520028066173,0006010732026008584,15,1,6,1
303171549270903,134.99,3,252,23,3099.7700000000004,1164391.0,0.0115931847635373,0006010732022065208,15,1,6,0
383171549265854,102.99,3,252,11,1421.89,1164391.0,0.0088449670256812,0006010732021929297,15,1,6,0
383171549184093,128.99,3,252,20,1445.35,1164391.0,0.0110778939376893,0006010732025175335,15,1,6,0
383171549059476,139.99,3,252,42,5834.58,1164391.0,0.0120225937850773,0006010732025615488,15,1,6,0
583171548900181,127.99,3,252,25,2059.7,1164391.0,0.0109920121333813,0006010732024642848,15,1,6,1
383171548358364,85.79,3,252,8,730.3199999999999,1164391.0,0.0073677999915835,0006010732023950226,15,1,6,0
383171548219954,104.99,3,252,22,1881.4,1164391.0,0.0090167306342972,0006010732024912910,15,1,6,0
583171547656662,19.96,3,252,39,4107.64,1164391.0,0.0017142008139877,0006010732020148451,15,1,6,1
583171547587929,41.88,3,252,30,3225.61,1164391.0,0.0035967299644191,0006010732025521561,15,1,6,1
583171547410934,9.98,3,252,50,2727.36,1164391.0,0.0008571004069938,0006010732022769882,15,1,6,1
383171546682374,199.99,3,252,7,1092.94,1164391.0,0.0171755020435575,0006010732020797323,15,1,6,0
583171546364475,99.99,3,252,17,1584.83,1164391.0,0.0085873216127572,0006010732022646189,15,1,6,1
583171545978506,59.99,3,252,3,233.97,1164391.0,0.0051520494404371,0006010732024970736,15,1,6,1
