transaction_id,uid,order_value,created_at,merchant_name,category,recency,frequency,monetary,order_value_total,wallet_share_by_category
303171234006607,VOXLAT0006010732025619175,67.7,2023-06-20 06:30:08,Menulog NZ,Retailers,252,1,67.7,1164391.0,0.005814198151651808
463171225120290,VOXLAT0006010732026148638,129.99,2023-06-20 06:15:16,Laithwaites New Zealand,Retailers,252,4,787.87,1164391.0,0.011163775741997319
463171153293262,VOXLAT0006010732024597497,99.95,2023-06-20 04:15:33,The Meat Box New Zealand,Retailers,252,7,713.6,1164391.0,0.008583886340584906
583171152893804,VOXLAT0006010732025015614,3.5,2023-06-20 04:14:57,Menulog NZ,Retailers,252,5,34.0,1164391.0,0.00030058631507801076
303171150529564,VOXLAT0006010732025178560,172.88,2023-06-20 04:10:58,Booktopia Australia,Retailers,252,1,172.88,1164391.0,0.014847246328767568
463171131666515,VOXLAT0006010732023974671,176.56,2023-06-20 03:39:32,Sportsfuel New Zealand,Retailers,252,3,388.73,1164391.0,0.015163291368621023
583171126350439,VOXLAT0006010732025335269,25.39,2023-06-20 03:30:41,Menulog NZ,Retailers,252,4,170.99,1164391.0,0.002180539011380198
383171114958201,VOXLAT0006010732020874072,187.6,2023-06-20 03:11:40,THE ICONIC,Retailers,252,2,277.65,1164391.0,0.016111426488181375
583171055675991,VOXLAT0006010732024160981,20.0,2023-06-20 01:32:52,Cotton On New Zealand,Fashion & Retail,252,3,102.47,261796.18,0.007639530874743856
583170852215549,VOXLAT0006010732024687694,126.18,2023-06-19 23:40:27,THE ICONIC,Retailers,253,5,473.56,1164391.0,0.010836566067583828
583170847080064,VOXLAT0006010732025335269,44.32,2023-06-19 23:31:56,Menulog NZ,Retailers,253,4,170.99,1164391.0,0.0038062815669306963
383170816203594,VOXLAT0006010732025786743,126.72,2023-06-19 22:40:26,Sportsfuel New Zealand,Retailers,253,5,715.28,1164391.0,0.010882942241910148
383170765170167,VOXLAT0006010732026211923,174.95,2023-06-19 21:15:21,Celebration Box New Zealand,Retailers,253,3,339.92999999999995,1164391.0,0.015025021663685136
383170641104454,VOXLAT0006010732025523484,109.95,2023-06-19 17:48:34,Foot Locker New Zealand,Fashion & Retail,253,1,109.95,261796.18,0.04199832098390435
583170522671367,VOXLAT0006010732025197412,10.0,2023-06-19 14:31:08,HelloFresh New Zealand,Retailers,253,5,364.97,1164391.0,0.0008588180430800307
463170432836493,VOXLAT0006010732021826121,130.91,2023-06-19 12:01:29,Foot Locker New Zealand,Fashion & Retail,253,2,390.80999999999995,261796.18,0.05000454934063591
303170364802461,VOXLAT0006010732022453859,149.99,2023-06-19 10:08:06,HelloFresh New Zealand,Retailers,253,2,159.99,1164391.0,0.012881411828157382
303170330373368,VOXLAT0006010732025005581,48.85,2023-06-19 09:10:41,Sportsfuel New Zealand,Retailers,253,1,48.85,1164391.0,0.00419532614044595
303170321871946,VOXLAT0006010732025808315,574.3,2023-06-19 08:56:32,THE ICONIC,Retailers,253,2,1337.6999999999998,1164391.0,0.04932192021408616
583170271606536,VOXLAT0006010732020716687,80.98,2023-06-19 07:32:46,Celebration Box New Zealand,Retailers,253,1,80.98,1164391.0,0.006954708512862088
303170266453735,VOXLAT0006010732020363381,439.76,2023-06-19 07:24:11,THE ICONIC,Retailers,253,5,1799.05,1164391.0,0.03776738226248743
583170250876940,VOXLAT0006010732024291828,67.9,2023-06-19 06:58:12,Sportsfuel New Zealand,Retailers,253,2,121.8,1164391.0,0.005831374512513409
463170237635078,VOXLAT0006010732022734514,25.0,2023-06-19 06:36:13,Menulog NZ,Retailers,253,1,25.0,1164391.0,0.0021470451077000765
383170216766502,VOXLAT0006010732025871339,88.55,2023-06-19 06:01:21,THE ICONIC,Retailers,253,1,88.55,1164391.0,0.0076048337714736715
463170213585115,VOXLAT0006010732024396759,209.85,2023-06-19 05:56:03,Laithwaites New Zealand,Retailers,253,2,389.73,1164391.0,0.018022296634034443
463170210323409,VOXLAT0006010732020504000,33.0,2023-06-19 05:50:39,Menulog NZ,Retailers,253,8,292.26,1164391.0,0.002834099542164101
583170178551569,VOXLAT0006010732025028450,366.0,2023-06-19 04:57:41,David Jones Newmarket,Retailers,253,1,366.0,1164391.0,0.03143274037672912
383170170593788,VOXLAT0006010732023759049,118.0,2023-06-19 04:44:24,Sportsfuel New Zealand,Retailers,253,4,441.82,1164391.0,0.010134052908344363
463170143484598,VOXLAT0006010732024156484,18.43,2023-06-19 03:59:15,Menulog NZ,Retailers,253,1,18.43,1164391.0,0.0015828016533964964
463170138932565,VOXLAT0006010732025015614,5.0,2023-06-19 03:51:40,Menulog NZ,Retailers,253,5,34.0,1164391.0,0.00042940902154001533
583170122924085,VOXLAT0006010732023261889,25.0,2023-06-19 03:25:00,Menulog NZ,Retailers,253,1,25.0,1164391.0,0.0021470451077000765
303169859210440,VOXLAT0006010732026269624,84.99,2023-06-18 23:52:04,David Jones Newmarket,Retailers,254,2,1056.96,1164391.0,0.0072990945481371805
303169857989826,VOXLAT0006010732020863042,190.0,2023-06-18 23:50:04,Foot Locker New Zealand,Fashion & Retail,254,1,190.0,261796.18,0.07257554331006663
583169848827897,VOXLAT0006010732026269624,971.97,2023-06-18 23:34:46,David Jones Newmarket,Retailers,254,2,1056.96,1164391.0,0.08347453733324975
303169829612142,VOXLAT0006010732022667086,311.76,2023-06-18 23:02:44,Laithwaites New Zealand,Retailers,254,1,311.76,1164391.0,0.026774511311063034
583169829093652,VOXLAT0006010732022296951,47.96,2023-06-18 23:01:53,Forever New New Zealand,Fashion & Retail,254,2,152.89,261796.18,0.018319595037635767
463169825372244,VOXLAT0006010732021951085,199.99,2023-06-18 22:55:43,HelloFresh New Zealand,Retailers,254,2,209.99,1164391.0,0.017175502043557535
583169798155967,VOXLAT0006010732025257349,83.81,2023-06-18 22:10:20,Sportsfuel New Zealand,Retailers,254,4,383.66,1164391.0,0.007197754019053737
463169797884926,VOXLAT0006010732021906014,96.68,2023-06-18 22:09:52,Sportsfuel New Zealand,Retailers,254,12,1119.8,1164391.0,0.008303052840497737
463169794298132,VOXLAT0006010732025430318,149.9,2023-06-18 22:03:54,Sportsfuel New Zealand,Retailers,254,1,149.9,1164391.0,0.01287368246576966
303169756197961,VOXLAT0006010732021986701,79.89,2023-06-18 21:00:25,Sportsfuel New Zealand,Retailers,254,1,79.89,1164391.0,0.006861097346166365
583169670425693,VOXLAT0006010732025197412,10.0,2023-06-18 18:37:23,HelloFresh New Zealand,Retailers,254,5,364.97,1164391.0,0.0008588180430800307
383169391010595,VOXLAT0006010732023805677,369.75,2023-06-18 10:51:44,Foot Locker New Zealand,Fashion & Retail,254,1,369.75,261796.18,0.14123582704682705
383169363981317,VOXLAT0006010732024522750,901.5,2023-06-18 10:06:44,Klook Australia,Retailers,254,1,901.5,1164391.0,0.07742244658366478
303169351564815,VOXLAT0006010732026311905,309.22,2023-06-18 09:46:01,THE ICONIC,Retailers,254,1,309.22,1164391.0,0.026556371528120713
303169291143006,VOXLAT0006010732023035002,217.71,2023-06-18 08:05:21,THE ICONIC,Retailers,254,2,329.53,1164391.0,0.01869732761589535
383169254860032,VOXLAT0006010732024941166,67.9,2023-06-18 07:04:52,Sportsfuel New Zealand,Retailers,254,4,705.63,1164391.0,0.005831374512513409
303169237160506,VOXLAT0006010732025688469,43.5,2023-06-18 06:35:22,Menulog NZ,Retailers,254,8,368.0,1164391.0,0.0037358584873981335
463169226748643,VOXLAT0006010732025846299,59.79,2023-06-18 06:18:03,Menulog NZ,Retailers,254,1,59.79,1164391.0,0.005134873079575503
463169220406085,VOXLAT0006010732025477798,700.17,2023-06-18 06:07:24,Hertz New Zealand,Travel,254,1,700.17,187261.11,0.3739003789948698
383169206851247,VOXLAT0006010732024239157,149.94,2023-06-18 05:44:51,Foot Locker New Zealand,Fashion & Retail,254,1,149.94,261796.18,0.05727356296795469
383169206475654,VOXLAT0006010732024117437,251.94,2023-06-18 05:44:13,Foot Locker New Zealand,Fashion & Retail,254,2,410.94,261796.18,0.09623517042914836
303169202903822,VOXLAT0006010732026387723,286.91,2023-06-18 05:38:16,Foot Locker New Zealand,Fashion & Retail,254,1,286.91,261796.18,0.109592890163638
583169188091373,VOXLAT0006010732024245592,31.43,2023-06-18 05:13:36,Menulog NZ,Retailers,254,4,135.5,1164391.0,0.002699265109400536
463169169392181,VOXLAT0006010732024289038,66.46,2023-06-18 04:42:27,Menulog NZ,Retailers,254,2,131.64,1164391.0,0.005707704714309884
583169168822275,VOXLAT0006010732025333355,209.94,2023-06-18 04:41:24,Forever New New Zealand,Fashion & Retail,254,3,449.84,261796.18,0.08019215559218626
383169168330362,VOXLAT0006010732025333355,100.0,2023-06-18 04:40:39,Forever New New Zealand,Fashion & Retail,254,3,449.84,261796.18,0.03819765437371928
583169138962876,VOXLAT0006010732024955174,127.92,2023-06-18 03:51:38,Forever New New Zealand,Fashion & Retail,254,2,254.39,261796.18,0.048862439474861706
463169125295852,VOXLAT0006010732021005916,348.94,2023-06-18 03:28:54,Foot Locker New Zealand,Fashion & Retail,254,1,348.94,261796.18,0.13328689517165607
463169108207592,VOXLAT0006010732023750097,128.25,2023-06-18 03:00:27,The Meat Box New Zealand,Retailers,254,3,375.59,1164391.0,0.011014341402501394
463169087165370,VOXLAT0006010732025747604,98.17,2023-06-18 02:25:22,Sportsfuel New Zealand,Retailers,254,5,493.27,1164391.0,0.008431016728916661
463169068048159,VOXLAT0006010732025432850,15.98,2023-06-18 01:53:31,Menulog NZ,Retailers,254,6,237.53,1164391.0,0.0013723912328418891
583169046618560,VOXLAT0006010732022416625,666.95,2023-06-18 01:17:46,Klook Australia,Retailers,254,1,666.95,1164391.0,0.057278869383222644
303169033132171,VOXLAT0006010732026382914,285.94,2023-06-18 00:55:17,Forever New New Zealand,Fashion & Retail,254,2,516.91,261796.18,0.10922237291621291
463169013473591,VOXLAT0006010732021749372,43.96,2023-06-18 00:22:33,Forever New New Zealand,Fashion & Retail,254,1,43.96,261796.18,0.016791688862686997
383169000478167,VOXLAT0006010732025353221,300.0,2023-06-18 00:00:51,Forever New New Zealand,Fashion & Retail,254,1,300.0,261796.18,0.11459296312115784
583168829516231,VOXLAT0006010732022070653,108.19,2023-06-17 23:02:39,Menulog NZ,Retailers,255,1,108.19,1164391.0,0.009291552408082852
303168747172675,VOXLAT0006010732020038546,69.95,2023-06-17 20:45:23,Sportsfuel New Zealand,Retailers,255,1,69.95,1164391.0,0.006007432211344815
383168381709497,VOXLAT0006010732026178676,10.0,2023-06-17 10:36:11,HelloFresh New Zealand,Retailers,255,3,386.98,1164391.0,0.0008588180430800307
383168361995722,VOXLAT0006010732025675680,97.92,2023-06-17 10:03:21,Klook Australia,Retailers,255,2,422.49,1164391.0,0.00840954627783966
463168264133557,VOXLAT0006010732024521554,129.85,2023-06-17 07:20:16,THE ICONIC,Retailers,255,2,270.16999999999996,1164391.0,0.011151752289394199
583168262884277,VOXLAT0006010732025212831,190.0,2023-06-17 07:18:14,Foot Locker New Zealand,Fashion & Retail,255,1,190.0,261796.18,0.07257554331006663
463168221875255,VOXLAT0006010732025651459,462.62,2023-06-17 06:09:51,Experience Oz Australia,Retailers,255,1,462.62,1164391.0,0.03973064030896838
303168207444468,VOXLAT0006010732026393366,34.48,2023-06-17 05:45:50,Menulog NZ,Retailers,255,9,331.5,1164391.0,0.0029612046125399457
463168207273073,VOXLAT0006010732022678257,161.12,2023-06-17 05:45:32,David Jones Newmarket,Retailers,255,6,767.62,1164391.0,0.013837276310105454
463168194100442,VOXLAT0006010732021499788,200.0,2023-06-17 05:23:33,Hertz New Zealand,Travel,255,2,281.57,187261.11,0.10680274190407182
303168193886593,VOXLAT0006010732021499788,81.57,2023-06-17 05:23:11,Hertz New Zealand,Travel,255,2,281.57,187261.11,0.04355949828557569
303168191842549,VOXLAT0006010732026393366,42.49,2023-06-17 05:19:51,Menulog NZ,Retailers,255,9,331.5,1164391.0,0.0036491178650470504
463168186614777,VOXLAT0006010732020641893,54.9,2023-06-17 05:11:06,David Jones Newmarket,Retailers,255,1,54.9,1164391.0,0.004714911056509368
463168182422026,VOXLAT0006010732024587811,422.78,2023-06-17 05:04:06,Foot Locker New Zealand,Fashion & Retail,255,1,422.78,261796.18,0.16149204316121035
583168179223983,VOXLAT0006010732026212541,60.0,2023-06-17 04:58:47,Cotton On New Zealand,Fashion & Retail,255,1,60.0,261796.18,0.02291859262423157
303168168569902,VOXLAT0006010732024831201,604.8,2023-06-17 04:41:01,THE ICONIC,Retailers,255,3,1019.34,1164391.0,0.05194131524548025
463168150363538,VOXLAT0006010732025117782,97.97,2023-06-17 04:10:41,Forever New New Zealand,Fashion & Retail,255,1,97.97,261796.18,0.03742224198993278
303168145116414,VOXLAT0006010732023235859,134.99,2023-06-17 04:01:53,HelloFresh New Zealand,Retailers,255,27,3401.73,1164391.0,0.011593184763537335
583168145098605,VOXLAT0006010732022278538,207.27,2023-06-17 04:01:51,HelloFresh New Zealand,Retailers,255,3,397.26,1164391.0,0.017800721578919796
463168144575518,VOXLAT0006010732021928745,109.99,2023-06-17 04:01:03,Forever New New Zealand,Fashion & Retail,255,2,604.46,261796.18,0.04201360004565383
383168137282640,VOXLAT0006010732026016249,109.95,2023-06-17 03:48:55,Sportsfuel New Zealand,Retailers,255,1,109.95,1164391.0,0.009442704383664938
303168109243860,VOXLAT0006010732025751283,93.97,2023-06-17 03:02:08,Foot Locker New Zealand,Fashion & Retail,255,1,93.97,261796.18,0.03589433581498401
463168109020955,VOXLAT0006010732025197412,114.99,2023-06-17 03:01:46,HelloFresh New Zealand,Retailers,255,5,364.97,1164391.0,0.009875548677377272
463168062215689,VOXLAT0006010732020834548,273.6,2023-06-17 01:43:44,David Jones Newmarket,Retailers,255,2,417.2000000000001,1164391.0,0.02349726165866964
583168061157519,VOXLAT0006010732023551271,109.99,2023-06-17 01:42:01,Forever New New Zealand,Fashion & Retail,255,1,109.99,261796.18,0.04201360004565383
583168057292611,VOXLAT0006010732020870427,170.35,2023-06-17 01:35:35,Forever New New Zealand,Fashion & Retail,255,2,502.33,261796.18,0.0650697042256308
463167823271145,VOXLAT0006010732025997217,79.97,2023-06-16 22:52:13,Foot Locker New Zealand,Fashion & Retail,256,1,79.97,261796.18,0.030546664202663307
463167794860112,VOXLAT0006010732024296942,149.99,2023-06-16 22:04:50,Forever New New Zealand,Fashion & Retail,256,2,318.26,261796.18,0.05729266179514155
303167738134007,VOXLAT0006010732021081081,200.0,2023-06-16 20:30:16,Hertz New Zealand,Travel,256,2,299.99,187261.11,0.10680274190407182
463167737398794,VOXLAT0006010732021081081,99.99,2023-06-16 20:29:06,Hertz New Zealand,Travel,256,2,299.99,187261.11,0.0533960308149407
303167600596933,VOXLAT0006010732024892856,170.91,2023-06-16 16:41:06,Foot Locker New Zealand,Fashion & Retail,256,2,250.87,261796.18,0.06528361109012362
383167544177246,VOXLAT0006010732024108873,8.98,2023-06-16 15:07:00,HelloFresh New Zealand,Retailers,256,43,2379.3599999999997,1164391.0,0.0007712186026858676
463167543892953,VOXLAT0006010732021987253,3.98,2023-06-16 15:06:32,HelloFresh New Zealand,Retailers,256,7,565.52,1164391.0,0.0003418095811458522
463167543172498,VOXLAT0006010732020796549,97.99,2023-06-16 15:05:21,HelloFresh New Zealand,Retailers,256,19,2969.81,1164391.0,0.00841555800414122
383167543104915,VOXLAT0006010732020922087,119.99,2023-06-16 15:05:14,HelloFresh New Zealand,Retailers,256,35,3849.62,1164391.0,0.010304957698917289
583167543095789,VOXLAT0006010732025796387,18.48,2023-06-16 15:05:11,HelloFresh New Zealand,Retailers,256,7,724.62,1164391.0,0.0015870957436118968
383167543056638,VOXLAT0006010732024108873,99.99,2023-06-16 15:05:09,HelloFresh New Zealand,Retailers,256,43,2379.3599999999997,1164391.0,0.008587321612757227
383167542312524,VOXLAT0006010732024162318,90.49,2023-06-16 15:03:55,HelloFresh New Zealand,Retailers,256,3,208.48,1164391.0,0.007771444471831198
303167542267842,VOXLAT0006010732020491703,78.99,2023-06-16 15:03:49,HelloFresh New Zealand,Retailers,256,4,267.96,1164391.0,0.006783803722289162
463167541772402,VOXLAT0006010732025796387,174.99,2023-06-16 15:03:01,HelloFresh New Zealand,Retailers,256,7,724.62,1164391.0,0.015028456935857457
383167541710894,VOXLAT0006010732021987253,97.99,2023-06-16 15:02:56,HelloFresh New Zealand,Retailers,256,7,565.52,1164391.0,0.00841555800414122
383167541457698,VOXLAT0006010732024898291,144.99,2023-06-16 15:02:29,HelloFresh New Zealand,Retailers,256,35,4429.92,1164391.0,0.012452002806617367
463167541194928,VOXLAT0006010732025197412,114.99,2023-06-16 15:02:06,HelloFresh New Zealand,Retailers,256,5,364.97,1164391.0,0.009875548677377272
583167381482113,VOXLAT0006010732022091196,10.0,2023-06-16 10:36:06,HelloFresh New Zealand,Retailers,256,3,222.99,1164391.0,0.0008588180430800307
583167365419117,VOXLAT0006010732023688032,167.47,2023-06-16 10:09:05,THE ICONIC,Retailers,256,1,167.47,1164391.0,0.014382625767461275
303167361619881,VOXLAT0006010732023446027,48.15,2023-06-16 10:02:43,Sportsfuel New Zealand,Retailers,256,2,87.6,1164391.0,0.004135208877430348
303167351598438,VOXLAT0006010732026376544,23.94,2023-06-16 09:46:05,Menulog NZ,Retailers,256,18,431.59,1164391.0,0.0020560103951335934
383167347394807,VOXLAT0006010732026063878,381.59,2023-06-16 09:39:03,Hertz New Zealand,Travel,256,3,1627.59,187261.11,0.20377429141587383
463167325395308,VOXLAT0006010732020144989,112.74,2023-06-16 09:02:23,THE ICONIC,Retailers,256,12,1536.09,1164391.0,0.009682314617684264
583167317812191,VOXLAT0006010732026059413,16.0,2023-06-16 08:49:47,Cotton On New Zealand,Fashion & Retail,256,5,152.48000000000002,261796.18,0.006111624699795085
463167252081479,VOXLAT0006010732026012966,120.0,2023-06-16 07:00:12,Glue Store New Zealand,Retailers,256,2,345.0,1164391.0,0.010305816516960368
303167246408946,VOXLAT0006010732023358776,200.0,2023-06-16 06:50:46,Hertz New Zealand,Travel,256,2,224.88,187261.11,0.10680274190407182
303167218740110,VOXLAT0006010732020230630,323.74,2023-06-16 06:04:38,Laithwaites New Zealand,Retailers,256,3,751.48,1164391.0,0.027803375326672913
583167197015778,VOXLAT0006010732025187165,46.46,2023-06-16 05:28:28,Menulog NZ,Retailers,256,3,119.39,1164391.0,0.003990068628149822
303167183173651,VOXLAT0006010732024894712,149.78,2023-06-16 05:05:21,THE ICONIC,Retailers,256,1,149.78,1164391.0,0.0128633766492527
463167143063588,VOXLAT0006010732023122727,147.96,2023-06-16 03:58:29,Cotton On New Zealand,Fashion & Retail,256,1,147.96,261796.18,0.05651724941135505
463167086033918,VOXLAT0006010732023129466,212.89,2023-06-16 02:23:28,Foot Locker New Zealand,Fashion & Retail,256,1,212.89,261796.18,0.08131898639621098
463167073536499,VOXLAT0006010732023235859,134.99,2023-06-16 02:02:37,HelloFresh New Zealand,Retailers,256,27,3401.73,1164391.0,0.011593184763537335
463167001590508,VOXLAT0006010732023235859,134.99,2023-06-16 00:02:43,HelloFresh New Zealand,Retailers,256,27,3401.73,1164391.0,0.011593184763537335
463167001076151,VOXLAT0006010732024338561,901.01,2023-06-16 00:01:53,Hertz New Zealand,Travel,256,1,901.01,187261.11,0.4811516924149387
583167000369894,VOXLAT0006010732026335797,29.47,2023-06-16 00:00:43,Menulog NZ,Retailers,256,7,143.97,1164391.0,0.0025309367729568506
383166856050437,VOXLAT0006010732025698534,31.64,2023-06-15 23:46:49,Hertz New Zealand,Travel,257,2,231.64,187261.11,0.01689619376922416
583166850161834,VOXLAT0006010732020870427,331.98,2023-06-15 23:37:03,Forever New New Zealand,Fashion & Retail,257,2,502.33,261796.18,0.12680857298987327
383166826401759,VOXLAT0006010732024383880,64.9,2023-06-15 22:57:26,David Jones Newmarket,Retailers,257,1,64.9,1164391.0,0.0055737290995894
303166798698447,VOXLAT0006010732026026008,89.9,2023-06-15 22:11:16,Sportsfuel New Zealand,Retailers,257,1,89.9,1164391.0,0.007720774207289476
463166793666717,VOXLAT0006010732023235859,134.99,2023-06-15 22:02:52,HelloFresh New Zealand,Retailers,257,27,3401.73,1164391.0,0.011593184763537335
303166676888580,VOXLAT0006010732026178676,186.99,2023-06-15 18:48:12,HelloFresh New Zealand,Retailers,257,3,386.98,1164391.0,0.016059038587553497
463166670065024,VOXLAT0006010732023498655,10.0,2023-06-15 18:36:50,HelloFresh New Zealand,Retailers,257,2,194.99,1164391.0,0.0008588180430800307
303166630150100,VOXLAT0006010732024024161,10.0,2023-06-15 17:30:19,HelloFresh New Zealand,Retailers,257,6,387.91,1164391.0,0.0008588180430800307
463166594375622,VOXLAT0006010732026168354,10.0,2023-06-15 16:30:38,HelloFresh New Zealand,Retailers,257,8,476.92,1164391.0,0.0008588180430800307
583166594210909,VOXLAT0006010732022017399,10.0,2023-06-15 16:30:23,HelloFresh New Zealand,Retailers,257,24,2979.01,1164391.0,0.0008588180430800307
463166547745276,VOXLAT0006010732026083991,8.99,2023-06-15 15:12:56,HelloFresh New Zealand,Retailers,257,2,58.98,1164391.0,0.0007720774207289475
463166547628494,VOXLAT0006010732021085694,63.99,2023-06-15 15:12:47,HelloFresh New Zealand,Retailers,257,3,209.97,1164391.0,0.0054955766576691165
583166547552777,VOXLAT0006010732026083991,49.99,2023-06-15 15:12:38,HelloFresh New Zealand,Retailers,257,2,58.98,1164391.0,0.004293231397357073
583166547421258,VOXLAT0006010732021966125,172.99,2023-06-15 15:12:26,HelloFresh New Zealand,Retailers,257,18,2944.82,1164391.0,0.014856693327241452
383166546762828,VOXLAT0006010732020613090,18.48,2023-06-15 15:11:20,HelloFresh New Zealand,Retailers,257,11,451.96,1164391.0,0.0015870957436118968
383166546066414,VOXLAT0006010732020613090,89.99,2023-06-15 15:10:10,HelloFresh New Zealand,Retailers,257,11,451.96,1164391.0,0.0077285035696771955
383166545786974,VOXLAT0006010732025285233,171.99,2023-06-15 15:09:42,HelloFresh New Zealand,Retailers,257,10,1587.87,1164391.0,0.014770811522933448
463166545764489,VOXLAT0006010732025835151,78.99,2023-06-15 15:09:39,HelloFresh New Zealand,Retailers,257,6,466.9299999999999,1164391.0,0.006783803722289162
383166545124028,VOXLAT0006010732020797323,196.99,2023-06-15 15:08:36,HelloFresh New Zealand,Retailers,257,7,1092.94,1164391.0,0.016917856630633523
463166544341072,VOXLAT0006010732023226106,89.99,2023-06-15 15:07:18,HelloFresh New Zealand,Retailers,257,14,1187.85,1164391.0,0.0077285035696771955
383166544225743,VOXLAT0006010732023719159,147.99,2023-06-15 15:07:06,HelloFresh New Zealand,Retailers,257,5,683.95,1164391.0,0.012709648219541375
383166544124394,VOXLAT0006010732023235859,134.99,2023-06-15 15:06:55,HelloFresh New Zealand,Retailers,257,27,3401.73,1164391.0,0.011593184763537335
463166544098070,VOXLAT0006010732023235859,134.99,2023-06-15 15:06:52,HelloFresh New Zealand,Retailers,257,27,3401.73,1164391.0,0.011593184763537335
463166543687609,VOXLAT0006010732024344155,4.99,2023-06-15 15:06:12,HelloFresh New Zealand,Retailers,257,35,3498.3599999999997,1164391.0,0.0004285502034969353
383166542080904,VOXLAT0006010732024344155,124.99,2023-06-15 15:03:32,HelloFresh New Zealand,Retailers,257,35,3498.3599999999997,1164391.0,0.010734366720457304
583166542049198,VOXLAT0006010732024067863,114.2,2023-06-15 15:03:28,HelloFresh New Zealand,Retailers,257,10,779.02,1164391.0,0.009807702051973951
303166541811948,VOXLAT0006010732022970126,137.99,2023-06-15 15:03:06,HelloFresh New Zealand,Retailers,257,21,2943.79,1164391.0,0.011850830176461345
383166519388083,VOXLAT0006010732026190911,213.87,2023-06-15 14:25:43,Laithwaites New Zealand,Retailers,257,2,345.75,1164391.0,0.018367541487352618
303166343745501,VOXLAT0006010732022256542,143.09,2023-06-15 09:33:01,Klook Australia,Retailers,257,1,143.09,1164391.0,0.012288827378432158
383166336098339,VOXLAT0006010732026266653,129.95,2023-06-15 09:20:15,Foot Locker New Zealand,Fashion & Retail,257,4,519.8,261796.18,0.049637851858648205
383166332341955,VOXLAT0006010732026266653,129.95,2023-06-15 09:13:58,Foot Locker New Zealand,Fashion & Retail,257,4,519.8,261796.18,0.049637851858648205
383166331472883,VOXLAT0006010732026266653,129.95,2023-06-15 09:12:31,Foot Locker New Zealand,Fashion & Retail,257,4,519.8,261796.18,0.049637851858648205
383166330989639,VOXLAT0006010732026266653,129.95,2023-06-15 09:11:44,Foot Locker New Zealand,Fashion & Retail,257,4,519.8,261796.18,0.049637851858648205
583166329617597,VOXLAT0006010732024094115,459.7,2023-06-15 09:09:27,Foot Locker New Zealand,Fashion & Retail,257,2,1039.2,261796.18,0.1755946171559875
463166316011964,VOXLAT0006010732025760326,22.99,2023-06-15 08:47:32,Menulog NZ,Retailers,257,3,67.97,1164391.0,0.0019744226810409905
383166304557627,VOXLAT0006010732024727979,159.9,2023-06-15 08:27:41,Foot Locker New Zealand,Fashion & Retail,257,3,479.7000000000001,261796.18,0.06107804934357713
583166294341463,VOXLAT0006010732026388382,271.99,2023-06-15 08:10:54,Klook Australia,Retailers,257,2,2991.8900000000003,1164391.0,0.023358991953733754
583166293138417,VOXLAT0006010732026388382,2719.9,2023-06-15 08:08:37,Klook Australia,Retailers,257,2,2991.8900000000003,1164391.0,0.23358991953733757
383166274164613,VOXLAT0006010732022176591,214.2,2023-06-15 07:37:08,THE ICONIC,Retailers,257,1,214.2,1164391.0,0.018395882482774257
303166261475561,VOXLAT0006010732026363351,188.84,2023-06-15 07:15:52,David Jones Newmarket,Retailers,257,4,488.36,1164391.0,0.0162179199255233
303166256863685,VOXLAT0006010732025688469,51.0,2023-06-15 07:08:14,Menulog NZ,Retailers,257,8,368.0,1164391.0,0.004379972019708156
303166238664339,VOXLAT0006010732023762829,369.6,2023-06-15 06:37:52,THE ICONIC,Retailers,257,1,369.6,1164391.0,0.03174191487223794
303166230868481,VOXLAT0006010732024919709,21.99,2023-06-15 06:24:53,Menulog NZ,Retailers,257,2,84.48,1164391.0,0.0018885408767329874
383166222572419,VOXLAT0006010732024089669,41.79,2023-06-15 06:11:05,Menulog NZ,Retailers,257,3,108.02,1164391.0,0.003589000602031448
303166215151590,VOXLAT0006010732021088052,64.96,2023-06-15 05:58:42,Menulog NZ,Retailers,257,10,731.99,1164391.0,0.005578882007847879
583166214399084,VOXLAT0006010732024347042,59.99,2023-06-15 05:57:23,Cotton On New Zealand,Fashion & Retail,257,1,59.99,261796.18,0.0229147728587942
303166212164627,VOXLAT0006010732023418828,16.99,2023-06-15 05:53:42,Forever New New Zealand,Fashion & Retail,257,1,16.99,261796.18,0.006489781478094905
383166098343730,VOXLAT0006010732024809181,200.0,2023-06-15 02:43:58,Hertz New Zealand,Travel,257,2,856.85,187261.11,0.10680274190407182
303166098144799,VOXLAT0006010732024809181,656.85,2023-06-15 02:43:39,Hertz New Zealand,Travel,257,2,856.85,187261.11,0.3507669050984479
583166086955589,VOXLAT0006010732021138733,96.39,2023-06-15 02:24:59,THE ICONIC,Retailers,257,13,1485.77,1164391.0,0.008278147117248415
383166073636949,VOXLAT0006010732022227840,667.58,2023-06-15 02:02:47,David Jones Newmarket,Retailers,257,2,1335.16,1164391.0,0.0573329749199367
303166054979506,VOXLAT0006010732023690756,117.2,2023-06-15 01:31:42,Cotton On New Zealand,Fashion & Retail,257,1,117.2,261796.18,0.044767650925999
463166003850734,VOXLAT0006010732022124930,1669.57,2023-06-15 00:06:30,Adrenaline Australia,Retailers,257,1,1669.57,1164391.0,0.14338568401851268
463166003810096,VOXLAT0006010732024972286,173.87,2023-06-15 00:06:27,Laithwaites New Zealand,Retailers,257,8,1785.98,1164391.0,0.014932269315032495
