transaction_id,uid,order_value,created_at,merchant_name,category
303197013418682,VOXLAT0006010732026339740,85.0,2023-07-16 00:22:27,Cotton On New Zealand,Fashion & Retail
303196857551698,VOXLAT0006010732023731451,208.56,2023-07-15 23:49:19,THE ICONIC,Retailers
383196829276965,VOXLAT0006010732026081409,116.39,2023-07-15 23:02:13,HelloFresh New Zealand,Retailers
583196810309571,VOXLAT0006010732022009438,79.99,2023-07-15 22:30:35,Cotton On New Zealand,Fashion & Retail
583196806318607,VOXLAT0006010732022053014,974.37,2023-07-15 22:23:54,Adrenaline Australia,Retailers
383196802918680,VOXLAT0006010732022513645,407.05,2023-07-15 22:18:18,THE ICONIC,Retailers
583196784965553,VOXLAT0006010732021262632,1081.16,2023-07-15 21:48:22,Klook Australia,Retailers
303196758394559,VOXLAT0006010732025983605,64.98,2023-07-15 21:04:06,Cotton On New Zealand,Fashion & Retail
383196518223418,VOXLAT0006010732023161014,207.88,2023-07-15 14:23:46,Laithwaites New Zealand,Retailers
463196486267132,VOXLAT0006010732025942932,10.0,2023-07-15 13:30:28,HelloFresh New Zealand,Retailers
303196450588897,VOXLAT0006010732026243140,10.0,2023-07-15 12:30:59,HelloFresh New Zealand,Retailers
303196368559038,VOXLAT0006010732020003193,92.55,2023-07-15 10:14:18,Sportsfuel New Zealand,Retailers
583196288130543,VOXLAT0006010732022649647,60.0,2023-07-15 08:00:16,Cotton On New Zealand,Fashion & Retail
583196242991650,VOXLAT0006010732026019839,81.95,2023-07-15 06:45:01,Hertz New Zealand,Travel
583196234430353,VOXLAT0006010732020043322,10.0,2023-07-15 06:30:45,HelloFresh New Zealand,Retailers
383196196970049,VOXLAT0006010732026000847,34.48,2023-07-15 05:28:23,Menulog NZ,Retailers
383196179534704,VOXLAT0006010732025149850,8.49,2023-07-15 04:59:18,Menulog NZ,Retailers
583196173359268,VOXLAT0006010732025086045,35.51,2023-07-15 04:48:59,Forever New New Zealand,Fashion & Retail
463196166064485,VOXLAT0006010732022912177,36.8,2023-07-15 04:36:52,Menulog NZ,Retailers
383196158612071,VOXLAT0006010732025447585,272.0,2023-07-15 04:24:25,David Jones Newmarket,Retailers
583196156192412,VOXLAT0006010732021828721,269.11,2023-07-15 04:20:21,Sportsfuel New Zealand,Retailers
583196155562654,VOXLAT0006010732020878438,18.76,2023-07-15 04:19:20,Klook Australia,Retailers
383196135177487,VOXLAT0006010732021878254,41.99,2023-07-15 03:45:20,Cotton On New Zealand,Fashion & Retail
303196126257575,VOXLAT0006010732023433017,10.0,2023-07-15 03:30:26,HelloFresh New Zealand,Retailers
583196086835712,VOXLAT0006010732023270385,151.39,2023-07-15 02:24:46,Booktopia Australia,Retailers
383196085877817,VOXLAT0006010732025574362,427.1,2023-07-15 02:23:11,Hertz New Zealand,Travel
303196072926444,VOXLAT0006010732025965099,20.4,2023-07-15 02:01:38,Menulog NZ,Retailers
383196054203300,VOXLAT0006010732024566823,10.0,2023-07-15 01:30:21,HelloFresh New Zealand,Retailers
583196042954804,VOXLAT0006010732022693009,449.91,2023-07-15 01:11:39,Hertz New Zealand,Travel
383196038769016,VOXLAT0006010732025196117,135.99,2023-07-15 01:04:39,Forever New New Zealand,Fashion & Retail
583196034429682,VOXLAT0006010732024849195,63.37,2023-07-15 00:57:25,Sportsfuel New Zealand,Retailers
583196033697402,VOXLAT0006010732023219580,118.8,2023-07-15 00:56:13,David Jones Newmarket,Retailers
463196003901971,VOXLAT0006010732025019269,293.96,2023-07-15 00:06:35,Forever New New Zealand,Fashion & Retail
303195863640758,VOXLAT0006010732025777601,127.99,2023-07-14 23:59:28,Forever New New Zealand,Fashion & Retail
583195846754098,VOXLAT0006010732025836605,10.0,2023-07-14 23:31:18,HelloFresh New Zealand,Retailers
383195826208049,VOXLAT0006010732022235603,141.43,2023-07-14 22:57:04,Sportsfuel New Zealand,Retailers
303195810865414,VOXLAT0006010732024324694,10.0,2023-07-14 22:31:28,HelloFresh New Zealand,Retailers
583195801765017,VOXLAT0006010732026467871,317.35,2023-07-14 22:16:18,The Meat Box New Zealand,Retailers
303195795200369,VOXLAT0006010732026340656,63.66,2023-07-14 22:05:25,Sportsfuel New Zealand,Retailers
303195776717897,VOXLAT0006010732021964963,10.0,2023-07-14 21:34:32,HelloFresh New Zealand,Retailers
383195775806387,VOXLAT0006010732023189759,10.0,2023-07-14 21:33:02,HelloFresh New Zealand,Retailers
583195731188106,VOXLAT0006010732023677316,570.03,2023-07-14 20:18:42,RedBalloon New Zealand,Retailers
383195699022298,VOXLAT0006010732025290811,111.98,2023-07-14 19:25:06,Klook Australia,Retailers
303195545203184,VOXLAT0006010732020330711,6.99,2023-07-14 15:08:43,HelloFresh New Zealand,Retailers
463195544994163,VOXLAT0006010732020330711,24.94,2023-07-14 15:08:23,HelloFresh New Zealand,Retailers
383195544014241,VOXLAT0006010732020922087,119.99,2023-07-14 15:06:44,HelloFresh New Zealand,Retailers
463195543371130,VOXLAT0006010732020796549,137.99,2023-07-14 15:05:40,HelloFresh New Zealand,Retailers
463195542982097,VOXLAT0006010732025197412,114.99,2023-07-14 15:05:03,HelloFresh New Zealand,Retailers
303195542691013,VOXLAT0006010732023571436,129.99,2023-07-14 15:04:33,HelloFresh New Zealand,Retailers
383195542159082,VOXLAT0006010732024898291,144.99,2023-07-14 15:03:38,HelloFresh New Zealand,Retailers
463195541302061,VOXLAT0006010732020330711,64.99,2023-07-14 15:02:16,HelloFresh New Zealand,Retailers
463195257029653,VOXLAT0006010732023017984,115.8,2023-07-14 07:08:26,Sportsfuel New Zealand,Retailers
583195236926116,VOXLAT0006010732022792983,270.0,2023-07-14 06:34:54,Foot Locker New Zealand,Fashion & Retail
463195234522341,VOXLAT0006010732022769692,81.8,2023-07-14 06:30:58,THE ICONIC,Retailers
583195228352041,VOXLAT0006010732026296098,159.99,2023-07-14 06:20:41,Forever New New Zealand,Fashion & Retail
383195162271065,VOXLAT0006010732023858825,256.0,2023-07-14 04:30:31,David Jones Newmarket,Retailers
303195160513587,VOXLAT0006010732024849799,54.98,2023-07-14 04:27:35,Cotton On New Zealand,Fashion & Retail
303195147411330,VOXLAT0006010732025946958,679.0,2023-07-14 04:05:46,David Jones Newmarket,Retailers
303195143397461,VOXLAT0006010732026125503,109.95,2023-07-14 03:59:03,Foot Locker New Zealand,Fashion & Retail
583195102760581,VOXLAT0006010732026482623,346.2,2023-07-14 02:51:21,Klook Australia,Retailers
583195092908935,VOXLAT0006010732026257405,307.73,2023-07-14 02:34:54,David Jones Newmarket,Retailers
303195040472822,VOXLAT0006010732025353049,309.97,2023-07-14 01:07:33,Forever New New Zealand,Fashion & Retail
583195035395163,VOXLAT0006010732025774855,62.97,2023-07-14 00:59:04,Forever New New Zealand,Fashion & Retail
383195026359545,VOXLAT0006010732026012966,225.0,2023-07-14 00:43:59,Glue Store New Zealand,Retailers
383195019719065,VOXLAT0006010732021842557,170.0,2023-07-14 00:32:57,Foot Locker New Zealand,Fashion & Retail
583195012619565,VOXLAT0006010732025404982,12.5,2023-07-14 00:21:08,Menulog NZ,Retailers
583194857727174,VOXLAT0006010732025296222,97.99,2023-07-13 23:49:38,HelloFresh New Zealand,Retailers
383194846172067,VOXLAT0006010732020553973,618.94,2023-07-13 23:30:22,Sportsfuel New Zealand,Retailers
303194830612741,VOXLAT0006010732025393250,157.36,2023-07-13 23:04:26,Sportsfuel New Zealand,Retailers
463194792699612,VOXLAT0006010732025942932,123.99,2023-07-13 22:01:15,HelloFresh New Zealand,Retailers
303194711858103,VOXLAT0006010732026019839,530.34,2023-07-13 19:46:31,Hertz New Zealand,Travel
583194690752800,VOXLAT0006010732025539183,348.69,2023-07-13 19:11:19,THE ICONIC,Retailers
383194549833961,VOXLAT0006010732024984414,31.96,2023-07-13 15:16:27,HelloFresh New Zealand,Retailers
583194549698370,VOXLAT0006010732025521561,9.88,2023-07-13 15:16:11,HelloFresh New Zealand,Retailers
303194548927225,VOXLAT0006010732024984414,27.97,2023-07-13 15:14:55,HelloFresh New Zealand,Retailers
583194548875942,VOXLAT0006010732021966125,172.99,2023-07-13 15:14:51,HelloFresh New Zealand,Retailers
303194548471457,VOXLAT0006010732024960463,92.99,2023-07-13 15:14:10,HelloFresh New Zealand,Retailers
303194547542781,VOXLAT0006010732024984414,92.99,2023-07-13 15:12:38,HelloFresh New Zealand,Retailers
303194547009150,VOXLAT0006010732025285233,192.99,2023-07-13 15:11:43,HelloFresh New Zealand,Retailers
463194546649357,VOXLAT0006010732025835151,101.99,2023-07-13 15:11:06,HelloFresh New Zealand,Retailers
383194544273398,VOXLAT0006010732022970126,137.99,2023-07-13 15:07:11,HelloFresh New Zealand,Retailers
383194544019002,VOXLAT0006010732024344155,124.99,2023-07-13 15:06:45,HelloFresh New Zealand,Retailers
383194543490548,VOXLAT0006010732025521561,196.99,2023-07-13 15:05:52,HelloFresh New Zealand,Retailers
463194543207125,VOXLAT0006010732025933899,86.99,2023-07-13 15:05:22,HelloFresh New Zealand,Retailers
463194543148931,VOXLAT0006010732026243140,126.99,2023-07-13 15:05:18,HelloFresh New Zealand,Retailers
463194543076430,VOXLAT0006010732021945855,134.99,2023-07-13 15:05:10,HelloFresh New Zealand,Retailers
303194541410798,VOXLAT0006010732022131299,119.99,2023-07-13 15:02:25,HelloFresh New Zealand,Retailers
383194541239661,VOXLAT0006010732021617645,64.99,2023-07-13 15:02:08,HelloFresh New Zealand,Retailers
583194540841738,VOXLAT0006010732023587630,9.99,2023-07-13 15:01:30,HelloFresh New Zealand,Retailers
463194342568296,VOXLAT0006010732026376544,25.99,2023-07-13 09:31:01,Menulog NZ,Retailers
303194302227994,VOXLAT0006010732025888424,55.0,2023-07-13 08:23:50,Menulog NZ,Retailers
383194272285353,VOXLAT0006010732026341373,67.97,2023-07-13 07:33:55,Menulog NZ,Retailers
463194271292455,VOXLAT0006010732026427313,86.79,2023-07-13 07:32:15,HelloFresh New Zealand,Retailers
463194266397507,VOXLAT0006010732025892236,55.98,2023-07-13 07:24:04,Cotton On New Zealand,Fashion & Retail
303194259545740,VOXLAT0006010732026122716,261.4,2023-07-13 07:12:39,V For Hair and Beauty or Vj Barbers New Zealand,Beauty
303194205045866,VOXLAT0006010732023929402,880.81,2023-07-13 05:41:47,Hertz New Zealand,Travel
463194202737967,VOXLAT0006010732023929402,824.83,2023-07-13 05:37:56,Hertz New Zealand,Travel
583194202307425,VOXLAT0006010732023929402,824.83,2023-07-13 05:37:12,Hertz New Zealand,Travel
583194202152579,VOXLAT0006010732023929402,824.83,2023-07-13 05:36:59,Hertz New Zealand,Travel
383194166325826,VOXLAT0006010732025716609,97.11,2023-07-13 04:37:17,THE ICONIC,Retailers
463194159353264,VOXLAT0006010732021396323,257.85,2023-07-13 04:25:41,Laithwaites New Zealand,Retailers
383194148212344,VOXLAT0006010732020033034,321.41,2023-07-13 04:07:06,Forever New New Zealand,Fashion & Retail
583194140427525,VOXLAT0006010732025379440,750.0,2023-07-13 03:54:06,David Jones Newmarket,Retailers
383194136377798,VOXLAT0006010732025071120,101.12,2023-07-13 03:47:23,Adore Beauty Australia,Beauty
303194108824817,VOXLAT0006010732024014543,115.9,2023-07-13 03:01:27,David Jones Newmarket,Retailers
463194104699653,VOXLAT0006010732022813912,152.99,2023-07-13 02:54:32,Forever New New Zealand,Fashion & Retail
383194103555247,VOXLAT0006010732024014543,184.9,2023-07-13 02:52:40,David Jones Newmarket,Retailers
583194099590422,VOXLAT0006010732023047569,69.15,2023-07-13 02:46:04,Celebration Box New Zealand,Retailers
383194096687938,VOXLAT0006010732024014543,259.7,2023-07-13 02:41:14,David Jones Newmarket,Retailers
303194071482052,VOXLAT0006010732023502563,87.43,2023-07-13 01:59:11,Forever New New Zealand,Fashion & Retail
583194067036800,VOXLAT0006010732025077846,67.91,2023-07-13 01:51:49,Sportsfuel New Zealand,Retailers
303193856459621,VOXLAT0006010732025399711,297.92,2023-07-12 23:47:29,Linden Leaves New Zealand,Health and Wellness
463193855583114,VOXLAT0006010732022172285,148.95,2023-07-12 23:46:02,Sportsfuel New Zealand,Retailers
463193846254385,VOXLAT0006010732025008437,201.01,2023-07-12 23:30:29,Hertz New Zealand,Travel
463193842398048,VOXLAT0006010732025009203,88.43,2023-07-12 23:24:02,Hertz New Zealand,Travel
383193839067660,VOXLAT0006010732025009203,1264.97,2023-07-12 23:18:30,Hertz New Zealand,Travel
463193784993321,VOXLAT0006010732021469815,310.33,2023-07-12 21:48:22,Booktopia Australia,Retailers
463193543938482,VOXLAT0006010732020043322,119.99,2023-07-12 15:06:37,HelloFresh New Zealand,Retailers
583193543093205,VOXLAT0006010732023574042,158.74,2023-07-12 15:05:13,HelloFresh New Zealand,Retailers
383193542856902,VOXLAT0006010732020281567,97.99,2023-07-12 15:04:47,HelloFresh New Zealand,Retailers
583193542823303,VOXLAT0006010732025493126,89.99,2023-07-12 15:04:45,HelloFresh New Zealand,Retailers
303193542143255,VOXLAT0006010732024969472,289.99,2023-07-12 15:03:39,HelloFresh New Zealand,Retailers
303193542072430,VOXLAT0006010732024272661,137.99,2023-07-12 15:03:31,HelloFresh New Zealand,Retailers
303193540766968,VOXLAT0006010732022168598,9.99,2023-07-12 15:01:22,HelloFresh New Zealand,Retailers
383193251581440,VOXLAT0006010732023929402,675.99,2023-07-12 06:59:23,Hertz New Zealand,Travel
303193202770661,VOXLAT0006010732025911762,26.98,2023-07-12 05:38:02,Menulog NZ,Retailers
463193196103369,VOXLAT0006010732026040868,70.99,2023-07-12 05:26:55,Menulog NZ,Retailers
383193193654517,VOXLAT0006010732026192743,13.95,2023-07-12 05:22:50,Paddock to Pantry New Zealand,Retailers
583193174438080,VOXLAT0006010732025242762,35.52,2023-07-12 04:50:51,Menulog NZ,Retailers
303193121023190,VOXLAT0006010732024868849,123.99,2023-07-12 03:21:45,HelloFresh New Zealand,Retailers
583193094667779,VOXLAT0006010732025316921,227.3,2023-07-12 02:37:52,Sportsfuel New Zealand,Retailers
303193061316220,VOXLAT0006010732023433017,165.99,2023-07-12 01:42:14,HelloFresh New Zealand,Retailers
463193048166876,VOXLAT0006010732020356773,98.37,2023-07-12 01:20:19,Cotton On New Zealand,Fashion & Retail
583193034997854,VOXLAT0006010732025098123,1007.35,2023-07-12 00:58:25,Hertz New Zealand,Travel
463193017271181,VOXLAT0006010732026413354,79.18,2023-07-12 00:28:51,Booktopia Australia,Retailers
383193010073280,VOXLAT0006010732022678257,63.99,2023-07-12 00:16:51,David Jones Newmarket,Retailers
303193007053244,VOXLAT0006010732026381650,20.99,2023-07-12 00:11:51,Menulog NZ,Retailers
463192859321942,VOXLAT0006010732023974945,69.99,2023-07-11 23:52:16,HelloFresh New Zealand,Retailers
383192839539307,VOXLAT0006010732025296560,31.27,2023-07-11 23:19:17,Menulog NZ,Retailers
583192829131104,VOXLAT0006010732026265002,1037.35,2023-07-11 23:01:56,Hertz New Zealand,Travel
303192792719432,VOXLAT0006010732021964963,69.99,2023-07-11 22:01:14,HelloFresh New Zealand,Retailers
383192779544727,VOXLAT0006010732025485239,89.61,2023-07-11 21:39:18,Celebration Box New Zealand,Retailers
463192770577847,VOXLAT0006010732026044456,200.0,2023-07-11 21:24:21,Hertz New Zealand,Travel
463192770307039,VOXLAT0006010732026044456,1085.27,2023-07-11 21:23:54,Hertz New Zealand,Travel
463192551320095,VOXLAT0006010732020036409,8.98,2023-07-11 15:18:55,HelloFresh New Zealand,Retailers
383192550866941,VOXLAT0006010732023189759,5.96,2023-07-11 15:18:10,HelloFresh New Zealand,Retailers
583192550394647,VOXLAT0006010732023974614,8.98,2023-07-11 15:17:22,HelloFresh New Zealand,Retailers
383192550036643,VOXLAT0006010732022471166,11.99,2023-07-11 15:16:47,HelloFresh New Zealand,Retailers
583192549819942,VOXLAT0006010732024948161,179.99,2023-07-11 15:16:23,HelloFresh New Zealand,Retailers
383192548260752,VOXLAT0006010732022471166,102.49,2023-07-11 15:13:49,HelloFresh New Zealand,Retailers
383192548035951,VOXLAT0006010732023950226,96.99,2023-07-11 15:13:26,HelloFresh New Zealand,Retailers
383192547700049,VOXLAT0006010732024912910,104.99,2023-07-11 15:12:54,HelloFresh New Zealand,Retailers
383192547671574,VOXLAT0006010732022017399,20.98,2023-07-11 15:12:50,HelloFresh New Zealand,Retailers
463192547436971,VOXLAT0006010732025730881,154.99,2023-07-11 15:12:26,HelloFresh New Zealand,Retailers
463192546644066,VOXLAT0006010732026008584,15.99,2023-07-11 15:11:07,HelloFresh New Zealand,Retailers
583192546336718,VOXLAT0006010732022624590,133.99,2023-07-11 15:10:36,HelloFresh New Zealand,Retailers
383192546151345,VOXLAT0006010732022017399,224.61,2023-07-11 15:10:18,HelloFresh New Zealand,Retailers
583192546131100,VOXLAT0006010732026008584,144.99,2023-07-11 15:10:17,HelloFresh New Zealand,Retailers
583192545864452,VOXLAT0006010732020148451,19.96,2023-07-11 15:09:49,HelloFresh New Zealand,Retailers
303192545641905,VOXLAT0006010732022926953,8.98,2023-07-11 15:09:28,HelloFresh New Zealand,Retailers
463192545410259,VOXLAT0006010732024016456,11.58,2023-07-11 15:09:05,HelloFresh New Zealand,Retailers
583192545267348,VOXLAT0006010732023974614,43.97,2023-07-11 15:08:49,HelloFresh New Zealand,Retailers
383192545085341,VOXLAT0006010732021929297,139.99,2023-07-11 15:08:32,HelloFresh New Zealand,Retailers
463192545087537,VOXLAT0006010732024016456,94.99,2023-07-11 15:08:31,HelloFresh New Zealand,Retailers
303192544692952,VOXLAT0006010732022926953,97.99,2023-07-11 15:07:53,HelloFresh New Zealand,Retailers
583192544522277,VOXLAT0006010732023974614,75.99,2023-07-11 15:07:36,HelloFresh New Zealand,Retailers
583192544060985,VOXLAT0006010732020148451,11.99,2023-07-11 15:06:49,HelloFresh New Zealand,Retailers
583192544033408,VOXLAT0006010732025278386,97.99,2023-07-11 15:06:46,HelloFresh New Zealand,Retailers
463192543405361,VOXLAT0006010732020968361,47.99,2023-07-11 15:05:44,HelloFresh New Zealand,Retailers
583192543066797,VOXLAT0006010732020148451,167.99,2023-07-11 15:05:10,HelloFresh New Zealand,Retailers
303192543030634,VOXLAT0006010732025836605,143.99,2023-07-11 15:05:07,HelloFresh New Zealand,Retailers
383192542983613,VOXLAT0006010732025024822,114.99,2023-07-11 15:05:02,HelloFresh New Zealand,Retailers
383192542954862,VOXLAT0006010732025615488,139.99,2023-07-11 15:04:59,HelloFresh New Zealand,Retailers
303192542405437,VOXLAT0006010732020651199,99.99,2023-07-11 15:04:04,HelloFresh New Zealand,Retailers
463192542176360,VOXLAT0006010732024566823,24.77,2023-07-11 15:03:41,HelloFresh New Zealand,Retailers
383192542138354,VOXLAT0006010732023189759,184.99,2023-07-11 15:03:37,HelloFresh New Zealand,Retailers
463192541877276,VOXLAT0006010732024566823,139.99,2023-07-11 15:03:11,HelloFresh New Zealand,Retailers
383192541827359,VOXLAT0006010732025250211,18.58,2023-07-11 15:03:06,HelloFresh New Zealand,Retailers
583192541527156,VOXLAT0006010732025553598,167.99,2023-07-11 15:02:36,HelloFresh New Zealand,Retailers
383192541362792,VOXLAT0006010732025250211,99.99,2023-07-11 15:02:21,HelloFresh New Zealand,Retailers
383192541218016,VOXLAT0006010732025490544,102.99,2023-07-11 15:02:05,HelloFresh New Zealand,Retailers
463192541001464,VOXLAT0006010732026410434,69.99,2023-07-11 15:01:43,HelloFresh New Zealand,Retailers
463192540956174,VOXLAT0006010732020036409,82.37,2023-07-11 15:01:39,HelloFresh New Zealand,Retailers
463192540932307,VOXLAT0006010732026129208,42.99,2023-07-11 15:01:36,HelloFresh New Zealand,Retailers
303192540877790,VOXLAT0006010732021964963,104.99,2023-07-11 15:01:30,HelloFresh New Zealand,Retailers
383192540838324,VOXLAT0006010732024324694,184.99,2023-07-11 15:01:27,HelloFresh New Zealand,Retailers
463192540758822,VOXLAT0006010732021774602,73.99,2023-07-11 15:01:20,HelloFresh New Zealand,Retailers
303192317611834,VOXLAT0006010732024298591,26.85,2023-07-11 08:49:27,Sportsfuel New Zealand,Retailers
463192185750253,VOXLAT0006010732021701456,32.0,2023-07-11 05:09:43,Cotton On New Zealand,Fashion & Retail
463192182416968,VOXLAT0006010732021701456,59.99,2023-07-11 05:04:08,Cotton On New Zealand,Fashion & Retail
463192160106213,VOXLAT0006010732026215908,93.48,2023-07-11 04:27:00,Sportsfuel New Zealand,Retailers
463192153544472,VOXLAT0006010732022489523,74.97,2023-07-11 04:16:03,Cotton On New Zealand,Fashion & Retail
303192139153387,VOXLAT0006010732025703631,125.0,2023-07-11 03:52:05,David Jones Newmarket,Retailers
303192135129685,VOXLAT0006010732024956438,132.91,2023-07-11 03:45:19,Booktopia Australia,Retailers
583192134010836,VOXLAT0006010732026385149,144.8,2023-07-11 03:43:30,Sportsfuel New Zealand,Retailers
383192050077923,VOXLAT0006010732026095755,230.0,2023-07-11 01:23:33,Foot Locker New Zealand,Fashion & Retail
583192001431991,VOXLAT0006010732025054878,16.98,2023-07-11 00:02:28,Paddock to Pantry New Zealand,Retailers
303191861852131,VOXLAT0006010732020949445,84.97,2023-07-10 23:56:29,Cotton On New Zealand,Fashion & Retail
583191821136336,VOXLAT0006010732026329048,200.0,2023-07-10 22:48:37,Hertz New Zealand,Travel
583191816871342,VOXLAT0006010732024554175,87.03,2023-07-10 22:41:33,THE ICONIC,Retailers
303191748058611,VOXLAT0006010732023174629,1293.14,2023-07-10 20:46:50,Hertz New Zealand,Travel
383191720123734,VOXLAT0006010732023983607,45.85,2023-07-10 20:00:16,Sportsfuel New Zealand,Retailers
463191405377678,VOXLAT0006010732021096667,780.5,2023-07-10 11:15:42,Adrenaline Australia,Retailers
303191339776877,VOXLAT0006010732024216338,112.5,2023-07-10 09:26:24,Speedo New Zealand,Retailers
583191291949283,VOXLAT0006010732023968558,134.29,2023-07-10 08:06:40,Booktopia Australia,Retailers
383191243401070,VOXLAT0006010732026333255,269.0,2023-07-10 06:45:45,David Jones Newmarket,Retailers
463191220238131,VOXLAT0006010732024191374,46.46,2023-07-10 06:07:11,Menulog NZ,Retailers
383191127553793,VOXLAT0006010732025333215,197.88,2023-07-10 03:32:40,Laithwaites New Zealand,Retailers
583191096250235,VOXLAT0006010732025467526,262.18,2023-07-10 02:40:31,Sportsfuel New Zealand,Retailers
383191074998575,VOXLAT0006010732020399229,307.84,2023-07-10 02:05:04,Laithwaites New Zealand,Retailers
303191063088465,VOXLAT0006010732025993729,27.97,2023-07-10 01:45:12,Forever New New Zealand,Fashion & Retail
383191053748839,VOXLAT0006010732025826077,34.9,2023-07-10 01:29:39,Sportsfuel New Zealand,Retailers
303191005475613,VOXLAT0006010732025984157,200.0,2023-07-10 00:09:13,Hertz New Zealand,Travel
383190851194898,VOXLAT0006010732024104609,251.78,2023-07-09 23:38:45,Celebration Box New Zealand,Retailers
383190814758566,VOXLAT0006010732025611487,164.97,2023-07-09 22:37:59,Cotton On New Zealand,Fashion & Retail
303190792835116,VOXLAT0006010732024868849,123.99,2023-07-09 22:01:28,HelloFresh New Zealand,Retailers
383190771612067,VOXLAT0006010732026327067,69.95,2023-07-09 21:26:06,Sportsfuel New Zealand,Retailers
303190770670087,VOXLAT0006010732026327067,69.95,2023-07-09 21:24:33,Sportsfuel New Zealand,Retailers
583190741021048,VOXLAT0006010732021369072,200.0,2023-07-09 20:35:09,Hertz New Zealand,Travel
303190726795958,VOXLAT0006010732020744606,128.75,2023-07-09 20:11:25,Celebration Box New Zealand,Retailers
463190710532530,VOXLAT0006010732025883235,469.81,2023-07-09 19:44:19,Cotton On New Zealand,Fashion & Retail
383190698300789,VOXLAT0006010732025786743,116.47,2023-07-09 19:23:55,Sportsfuel New Zealand,Retailers
463190558738183,VOXLAT0006010732024090824,10.0,2023-07-09 15:31:13,HelloFresh New Zealand,Retailers
463190539072923,VOXLAT0006010732025061592,154.78,2023-07-09 14:58:33,Booktopia Australia,Retailers
583190518765042,VOXLAT0006010732021962397,207.88,2023-07-09 14:24:40,Laithwaites New Zealand,Retailers
583190410819772,VOXLAT0006010732026233919,824.4,2023-07-09 11:24:47,Klook Australia,Retailers
583190307958047,VOXLAT0006010732025624266,13.99,2023-07-09 08:33:21,Cotton On New Zealand,Fashion & Retail
463190265857531,VOXLAT0006010732025149850,74.39,2023-07-09 07:23:13,Menulog NZ,Retailers
463190208250004,VOXLAT0006010732025149850,9.44,2023-07-09 05:47:11,Menulog NZ,Retailers
383190130168173,VOXLAT0006010732026348477,114.98,2023-07-09 03:37:01,Cotton On New Zealand,Fashion & Retail
383190037071696,VOXLAT0006010732020890201,130.0,2023-07-09 01:01:54,Foot Locker New Zealand,Fashion & Retail
303189838928647,VOXLAT0006010732025780340,22.08,2023-07-08 23:18:18,Menulog NZ,Retailers
583189812589461,VOXLAT0006010732024597497,99.95,2023-07-08 22:34:23,The Meat Box New Zealand,Retailers
383189807319503,VOXLAT0006010732026158223,44.97,2023-07-08 22:25:36,Cotton On New Zealand,Fashion & Retail
303189801667861,VOXLAT0006010732020996453,200.0,2023-07-08 22:16:10,Hertz New Zealand,Travel
463189801400312,VOXLAT0006010732020996453,110.46,2023-07-08 22:15:45,Hertz New Zealand,Travel
303189792869062,VOXLAT0006010732024868849,123.99,2023-07-08 22:01:31,HelloFresh New Zealand,Retailers
303189755875722,VOXLAT0006010732026246796,284.65,2023-07-08 20:59:53,THE ICONIC,Retailers
463189679667648,VOXLAT0006010732026273873,518.54,2023-07-08 18:52:51,Hertz New Zealand,Travel
583189506586657,VOXLAT0006010732023301362,139.98,2023-07-08 14:04:23,Cotton On New Zealand,Fashion & Retail
583189500696300,VOXLAT0006010732025061592,158.63,2023-07-08 13:54:35,Booktopia Australia,Retailers
383189420202802,VOXLAT0006010732020802974,106.5,2023-07-08 11:40:26,Adore Beauty Australia,Beauty
463189391304326,VOXLAT0006010732020388834,254.9,2023-07-08 10:52:16,The Meat Box New Zealand,Retailers
383189311410276,VOXLAT0006010732026205669,101.96,2023-07-08 08:39:07,Celebration Box New Zealand,Retailers
303189271316416,VOXLAT0006010732024314042,149.9,2023-07-08 07:32:17,Sportsfuel New Zealand,Retailers
383189247301189,VOXLAT0006010732024491683,682.42,2023-07-08 06:52:16,THE ICONIC,Retailers
303189239497472,VOXLAT0006010732026071400,32.36,2023-07-08 06:39:15,Sportsfuel New Zealand,Retailers
583189190292160,VOXLAT0006010732025296560,68.49,2023-07-08 05:17:14,Menulog NZ,Retailers
303189175035915,VOXLAT0006010732025408793,122.46,2023-07-08 04:51:49,Cotton On New Zealand,Fashion & Retail
583189158622685,VOXLAT0006010732024811369,50.0,2023-07-08 04:24:28,Menulog NZ,Retailers
303189142260996,VOXLAT0006010732026079932,136.95,2023-07-08 03:57:10,Cotton On New Zealand,Fashion & Retail
303189134358198,VOXLAT0006010732025877138,85.0,2023-07-08 03:44:00,Glue Store New Zealand,Retailers
583189112886078,VOXLAT0006010732023198198,447.57,2023-07-08 03:08:14,David Jones Newmarket,Retailers
463189102840854,VOXLAT0006010732026393366,30.38,2023-07-08 02:51:31,Menulog NZ,Retailers
583189096084185,VOXLAT0006010732025520308,74.0,2023-07-08 02:40:13,Adore Beauty Australia,Beauty
383189073098081,VOXLAT0006010732024868849,123.99,2023-07-08 02:01:51,HelloFresh New Zealand,Retailers
383189072408642,VOXLAT0006010732024653381,39.98,2023-07-08 02:00:44,Cotton On New Zealand,Fashion & Retail
383189066161846,VOXLAT0006010732025404982,24.54,2023-07-08 01:50:23,Menulog NZ,Retailers
303189001115907,VOXLAT0006010732024868849,123.99,2023-07-08 00:01:53,HelloFresh New Zealand,Retailers
383189001128277,VOXLAT0006010732024868849,123.99,2023-07-08 00:01:53,HelloFresh New Zealand,Retailers
